"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCA_NC_00263",150.587659048606,-6.30544003908372,0.544697525684008,-11.5760394379718,5.45065902947218e-31,2.73760577381148e-30
"PCA_NC_00262",356.403075822082,-0.712874322712676,0.1005180721783,-7.09200154026204,1.321860414862e-12,3.61066722824872e-12
"PCA_NC_00269",0.229605591963589,0,2.24109484913416,0,1,NA
"PCA_NC_00368",28.5385693276433,0.596426297835819,0.425084062355292,1.40307847471665,0.160593439188825,0.195290309407286
"PCA_NC_00369",804.294827040059,2.25570149409783,0.177150129864201,12.733275983636,3.86284672339141e-37,2.29710618484342e-36
"PCA_NC_00366",4.97748085779397,-0.588341392033799,0.965560339031331,-0.609326386193569,0.542308120784958,0.588661949644888
"PCA_NC_00367",510.904107481313,0.823453735168169,0.225521114623703,3.65133764322758,0.000260877997594939,0.000440125536871474
"PCA_NC_00364",0.678223982386246,0.971962475375109,2.17564804417638,0.446746190394531,0.655058327106448,NA
"PCA_NC_00362",1.00563896223957,0.450746072309653,1.31075091654157,0.343883850563271,0.730933637419127,NA
"PCA_NC_00363",0.68188231654071,-2.752783583301,2.18435529201459,-1.26022703054051,0.207587474430854,NA
"PCA_NC_00373",27.1509408714977,2.36180449494184,0.547003417907441,4.31771432795962,1.57653293510379e-05,2.91563148555436e-05
"PCA_NC_00372",21.5727739086142,3.29648357621223,0.519857505428615,6.34112913979059,2.28087245334282e-10,5.60664194329198e-10
"PCA_NC_00241",5375.45800385907,-0.844266151641381,0.0632399426633958,-13.350204255167,1.18124583050412e-40,7.67087420507916e-40
"PCA_NC_00240",4.04856011615815,1.78886826162594,0.893733323840569,2.00156826864055,0.0453311845868024,0.0601502687305542
"PCA_NC_00243",1281.04970998593,-0.437192434873258,0.148374642205757,-2.9465441558874,0.00321346535403387,0.00489817343779599
"PCA_NC_00242",559.578749029529,-0.77386439867821,0.102951655160333,-7.51677471792975,5.61440372659549e-14,1.63277521000365e-13
"PCA_NC_00245",1989.55343454578,-1.78097713630306,0.177465031793726,-10.035651070534,1.06256077951199e-23,4.29726249240431e-23
"PCA_NC_00244",1303.49869604731,0.134787694441914,0.193326844971619,0.697201128284598,0.485676932952518,0.533054218173105
"PCA_NC_00247",49.8064969666322,2.91504423616926,0.825230738963188,3.53239899889296,0.000411807501061028,0.000683180127485563
"PCA_NC_00246",66.7551352561292,-0.79448827363042,0.360108780562644,-2.20624521398531,0.027366835068728,0.0375049423569711
