"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCA_NC_00263",150.587659048606,-3.61038056372816,0.591718341244396,-6.10151876674206,1.05065301267e-09,5.99221539195421e-09
"PCA_NC_00262",356.403075822082,-1.13454810528676,0.126398775175766,-8.97594224080964,2.80936769784677e-19,3.17370312370735e-18
"PCA_NC_00269",0.229605591963589,0,2.24109484913416,0,1,NA
"PCA_NC_00368",28.5385693276433,0.756594718855672,0.647780249707014,1.16798052919624,0.242814618898916,0.351973869048741
"PCA_NC_00369",804.294827040059,-0.512779762939689,0.178933262714185,-2.86575986578172,0.00416009677651665,0.0100705773031178
"PCA_NC_00366",4.97748085779397,0.713258403024951,1.33683501983061,0.533542578137524,0.593658045330977,0.701344268429794
"PCA_NC_00367",510.904107481313,-0.220632883454567,0.236012727731194,-0.934834682754297,0.349873502691786,0.471032305604131
"PCA_NC_00364",0.678223982386246,-0.952363009217212,2.17564804417638,-0.437737625700274,0.661576491047601,NA
"PCA_NC_00362",1.00563896223957,0.70313476287368,1.51924043864052,0.462819936193163,0.643493439969719,NA
"PCA_NC_00363",0.68188231654071,0,2.2033851665826,0,1,NA
"PCA_NC_00373",27.1509408714977,-0.998864956069659,0.533130744851962,-1.87358347969037,0.0609878567986623,0.110302449846729
"PCA_NC_00372",21.5727739086142,0.67695304899674,0.562860449575773,1.2027013969572,0.229091893142116,0.335660263933587
"PCA_NC_00241",5375.45800385907,0.485489427994604,0.0712959443204652,6.80949572408211,9.79414439891512e-12,6.71202889046734e-11
"PCA_NC_00240",4.04856011615815,3.25219237659365,1.29344945229607,2.51435598880229,0.0119249994392928,0.0259897857208982
"PCA_NC_00243",1281.04970998593,-0.0108155189450689,0.157480811160801,-0.0686783289046265,0.945245668494737,0.974466916398665
"PCA_NC_00242",559.578749029529,0.435779830926124,0.157615010579277,2.76483711370204,0.00569512261996655,0.013343269008747
