"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCA_NC_00263",150.587659048606,-2.40452465666722,0.551276601699663,-4.36173900588876,1.29032737838832e-05,2.36994747483515e-05
"PCA_NC_00262",356.403075822082,1.79205495635022,0.111494064653052,16.0730973610725,3.93902688500919e-58,3.31722539266161e-57
"PCA_NC_00269",0.229605591963589,-1.66969431019302,2.23908580564255,-0.745703584018686,0.455846493672243,NA
"PCA_NC_00368",28.5385693276433,-1.18848820242806,0.396617289975403,-2.99656175478826,0.00273042928139902,0.00422216361423622
"PCA_NC_00369",804.294827040059,2.19422115246073,0.174580625707859,12.5685261097215,3.14532975971189e-36,1.71015358136743e-35
"PCA_NC_00366",4.97748085779397,-2.66700838873079,0.909273590135294,-2.9331198196727,0.0033557435758891,0.00513855138743782
"PCA_NC_00367",510.904107481313,0.313650094990843,0.223599027172903,1.40273461363633,0.160695991498407,0.198522878810971
"PCA_NC_00364",0.678223982386246,-1.76619643014361,2.14572370673038,-0.823123883379617,0.410437548317275,0.463570815473429
"PCA_NC_00362",1.00563896223957,1.27686208546734,1.31186876533508,0.973315410205074,0.330396565807826,0.380748321476914
"PCA_NC_00363",0.68188231654071,-1.29318695955728,2.18823311424974,-0.590973123994907,0.554538428846154,0.603865349015053
"PCA_NC_00373",27.1509408714977,-1.05510868282145,0.438589004866465,-2.40568885930621,0.0161420060725963,0.0229978599319239
"PCA_NC_00372",21.5727739086142,1.54089141004956,0.425412712784439,3.62210945687075,0.000292210422118908,0.000489401959856409
"PCA_NC_00241",5375.45800385907,0.793704164354914,0.0635572655072644,12.4880162483422,8.67907533828573e-36,4.64294600663583e-35
"PCA_NC_00240",4.04856011615815,5.17368848896115,1.1497978864785,4.49965037316834,6.80653173562642e-06,1.26919936003423e-05
"PCA_NC_00243",1281.04970998593,1.65064524176896,0.1496053022454,11.0333338257048,2.63897396872314e-28,1.15685138545986e-27
"PCA_NC_00242",559.578749029529,-1.27661472834293,0.100812477118055,-12.6632611839105,9.44909072469304e-37,5.20819550370522e-36
"PCA_NC_00245",1989.55343454578,-0.960798155475428,0.177471827817701,-5.41380661533704,6.16988005897468e-08,1.30015772940525e-07
"PCA_NC_00244",1303.49869604731,-1.49986105606023,0.19208505990359,-7.80831709042353,5.79566258879555e-15,1.66716685401168e-14
"PCA_NC_00247",49.8064969666322,0.702851149116793,0.665992469586008,1.05534398842932,0.291268029796305,0.339321565314137
"PCA_NC_00246",66.7551352561292,-3.39940001232664,0.328334411154691,-10.3534685882347,4.03593418028504e-25,1.62134419746857e-24
"PCA_NC_00429",625.385861363901,-1.27311489730594,0.124839263697383,-10.1980327310488,2.02329167617141e-24,7.95499736101198e-24
"PCA_NC_00421",34.2709848401635,-0.196169162577635,0.437610839899005,-0.448273088077316,0.653956120529372,0.697625177192863
"PCA_NC_00420",18.0839485699604,-1.89650696367316,0.65309084724822,-2.90389456790589,0.00368552247995192,0.00561396548026729
"PCA_NC_00423",429.885128982685,-1.12531007088358,0.143975352766891,-7.81599106553714,5.45322431634215e-15,1.57060422979344e-14
"PCA_NC_00422",3863.45009270175,3.20449521620921,0.189750907142685,16.8879045927277,5.5229939347705e-64,5.12629045980694e-63
"PCA_NC_00425",690.664156151782,-1.12234535397243,0.113821096592708,-9.86060921543018,6.1674038972201e-23,2.31004532446601e-22
"PCA_NC_00424",767.657496781952,0.549154371391468,0.0999753062096159,5.49290011915612,3.95386431361046e-08,8.42341856883854e-08
"PCA_NC_00427",1277.14390601488,0.64046013783321,0.152656742859994,4.19542645699309,2.72358650561241e-05,4.89496384797903e-05
"PCA_NC_00426",1077.99008324966,-0.288478033708395,0.14009822132835,-2.05911274942089,0.0394834387705055,0.0536941525843053
"PCA_NC_00335",40.0280595086007,-0.294130458197893,0.351246458650886,-0.837390530078589,0.402373087035781,0.455169633520683
"PCA_NC_00331",645.693956820772,1.57653266857367,0.174897457576769,9.01403994327177,1.98602322561256e-19,6.69297308428688e-19
"PCA_NC_00330",233.80399139131,0.113709184854496,0.151893478134216,0.748611370621329,0.454091476717163,0.506870512930282
"PCA_NC_00332",678.936566091616,0.176613546861601,0.159320277456895,1.10854405779819,0.26762692275826,0.314489351488184
"PCA_NC_00339",1253.27222494152,-0.968394444930875,0.351015561574077,-2.75883621964865,0.00580075991179033,0.00865351946820441
"PCA_NC_00271",0.0842030332951811,-0.826154914967013,2.24038730001787,-0.368755399997323,0.712310050993343,NA
"PCA_NC_00272",3942.9540316532,0.625780310217337,0.0467148976786799,13.3957332952253,6.40403860522403e-41,3.91582381591774e-40
"PCA_NC_00273",83.6845276457949,-3.43492401017083,0.33967866582304,-10.1122747931432,4.87392336906213e-24,1.89198026642832e-23
"PCA_NC_00274",100.170629958569,-1.61879578335471,0.393135032142692,-4.11765844049011,3.82741386176275e-05,6.81562137686431e-05
"PCA_NC_00275",36.6202518251897,-0.301096002645723,0.367864834008369,-0.8184962921432,0.413073858384235,0.466250103552844
"PCA_NC_00277",452.445988882683,-2.1333232821829,0.0993897170077269,-21.464225338493,3.36307904100768e-102,5.29263995222182e-101
"PCA_NC_00410",0.957227378981728,-2.97111774108214,2.23793102815745,-1.32761810069202,0.184304301771836,0.225176912449464
"PCA_NC_00411",944.618647631253,-0.751032982639004,0.134126027094593,-5.59945745734595,2.15023692360362e-08,4.64301066125326e-08
"PCA_NC_00413",65.4755601614991,-1.84945659805625,0.243544112400218,-7.59392858989348,3.10349472536721e-14,8.6888886990902e-14
"PCA_NC_00414",7936.07249456272,3.65803728206172,0.174698943667624,20.9390921620074,2.3591151427048e-97,3.52201657376853e-96
"PCA_NC_00415",29.3048102479251,7.62416941815001,0.933256416727866,8.16942619573029,3.09859677549612e-16,9.35046198729109e-16
"PCA_NC_00416",35.83601989758,0.665163264408511,0.36897283903368,1.8027431670866,0.0714285594327143,0.0936543569563097
"PCA_NC_00417",0.252614004759776,1.83000289728169,2.23988626615338,0.817007061891765,0.41392439236915,NA
"PCA_NC_00419",1394.22366139718,-1.54653921741498,0.0795811099128441,-19.4334964554871,4.02021523456724e-84,5.10426890589706e-83
"PCA_NC_00308",1478.31036199525,0.603583856924505,0.0997733845191901,6.04954778103587,1.45252981032852e-09,3.33588501068735e-09
"PCA_NC_00309",1260.08507046507,0.629062315511834,0.164714384364933,3.81910977561083,0.000133934153426862,0.000230388138493477
"PCA_NC_00304",251.907254175469,-1.59714348506538,0.159870619483601,-9.99022515972176,1.68199248753992e-23,6.40732808060573e-23
"PCA_NC_00306",4549.75715578841,0.765249984668416,0.217302662902328,3.521585858395,0.000428973729125377,0.000707754925482783
"PCA_NC_00307",1520.7038510076,0.590089402518228,0.181489470640326,3.25136990281745,0.00114850324615343,0.00183224866293065
"PCA_NC_00300",3011.32441362595,-0.406106186429168,0.17422420816208,-2.3309400611617,0.019756520474227,0.0278675964966962
"PCA_NC_00301",251.197463641131,1.98007089387838,0.278463354179621,7.11070546324439,1.15451288589283e-12,3.02273409791393e-12
"PCA_NC_00302",3.74626568809327,5.80620569067584,1.74434469478691,3.32858849975471,0.000872872677814242,0.0014048587383033
"PCA_NC_00303",0.43795888716584,2.55084376611146,2.23893890127558,1.13930923468174,0.254574198037048,NA
"PCA_NC_00384",18.2603532285972,-1.2226160865929,0.450772320928001,-2.71226965328285,0.00668242075691984,0.0099102975520247
"PCA_NC_00385",492.313315147173,-0.597985836283837,0.19051734538803,-3.1387474723937,0.00169671598102388,0.00266948144741717
"PCA_NC_00387",29.1460442648363,0.562722139320911,0.276834079957697,2.03270543643652,0.0420822917285179,0.057041614545765
"PCA_NC_00380",1657.43416522014,-1.44397796035529,0.0668060856466879,-21.6144674003494,1.3130868036297e-103,2.08622944347178e-102
"PCA_NC_00382",0.442661317041232,-0.230324552643439,2.23646244543834,-0.102986103394325,0.917974000189444,NA
"PCA_NC_00388",12.7755458071372,3.05093070073694,0.55277782968694,5.51927110113082,3.40408685458601e-08,7.2801636849642e-08
"PCA_NC_00389",2278.08893827527,-0.0986884609547905,0.111077475333852,-0.888465106522944,0.374290617362113,0.426764694109938
"PCA_NC_00229",3046.83384148757,-0.146106995072302,0.0798440381539893,-1.82990488019302,0.0672641635821411,0.088593683177837
"PCA_NC_00228",1960.0142027268,-0.63965469247765,0.0981118719150672,-6.51964619563452,7.04734220954942e-11,1.70786809537528e-10
"PCA_NC_00227",1.96769634677214,0.301689555147622,1.39352551471598,0.216493743359346,0.828602901605163,0.857277087951965
"PCA_NC_00226",0.416049263538636,1.87894539828677,2.22554417540481,0.844263357722389,0.398522257032212,NA
"PCA_NC_00225",54.8209529605735,4.3566254412039,0.592122092380126,7.35764717660132,1.87179986140093e-13,5.06963958735278e-13
"PCA_NC_00224",880.625645318749,-0.223858019035954,0.247976202782451,-0.90273992634827,0.366663940862328,0.418766732026797
"PCA_NC_00223",5.26785649513271,1.80731062828349,1.3205244872057,1.36863090824454,0.17111467741375,0.210455128841149
"PCA_NC_00222",195.047228902993,-0.961765966287302,0.381230077977424,-2.52279665704723,0.0116425702329949,0.0168369922668156
"PCA_NC_00442",0.260479933751561,-1.78699628968656,2.23893765632214,-0.79814472932758,0.424786507129475,NA
"PCA_NC_00441",454.997224461975,-0.294933545748476,0.120473305457624,-2.44812362894962,0.0143602372789004,0.020598120319883
"PCA_NC_00440",180.462178243582,0.19061912115437,0.344342414639456,0.553574329069968,0.579870198595612,0.628099752258391
"PCA_NC_00351",0.099504435975848,1.2710464705271,2.24094255788719,0.567192793966781,0.570583203327021,NA
"PCA_NC_00357",11.5175955827118,-2.73176092274188,0.626403235186667,-4.36102620371655,1.29453860526853e-05,2.3769314776244e-05
"PCA_NC_00356",1.70289558042318,-1.40888652862466,1.46400817041814,-0.962348815459319,0.335874415553405,0.38641007546603
"PCA_NC_00254",0.0538778497099263,-0.544611600758143,2.24078442810602,-0.243045066686073,0.807970485752687,NA
"PCA_NC_00255",1467.26119023227,1.37577005644901,0.20944076680371,6.56877874085708,5.07295976488274e-11,1.23808708190057e-10
"PCA_NC_00252",1474.83223590898,-0.909292882934196,0.128902572573696,-7.05410966421433,1.73709344796677e-12,4.50745131634394e-12
"PCA_NC_00253",0.192397445622703,1.82627126206597,2.24004911396328,0.81528179479725,0.414911027106037,NA
"PCA_NC_00250",881.54427658627,0.707373249019484,0.226096563402526,3.12863335193701,0.00175621300132497,0.00275904971929439
"PCA_NC_00251",539.912079370809,1.69525929097579,0.375704763846472,4.51221132683998,6.41552187530543e-06,1.19917260382196e-05
"PCA_NC_00438",1006.77556104177,-5.21652540691846,0.344643114891651,-15.1360209489704,9.37149576230079e-52,7.11890892982091e-51
"PCA_NC_00439",1359.83726790765,-0.0289279634868607,0.101724894037838,-0.284374476478694,0.776123416737302,0.811208352355066
"PCA_NC_00328",1338.17410332287,0.413067345619156,0.189129831663392,2.18404120590729,0.0289592203179429,0.0400422936984515
"PCA_NC_00329",1546.67839062003,-0.497895721482939,0.0946240517890274,-5.26183049731416,1.42628228012997e-07,2.94996672913242e-07
"PCA_NC_00322",3.91564759322003,-1.15997405018501,1.1954422968973,-0.970330440202466,0.331881808852291,0.382270519654565
"PCA_NC_00323",5.29127045140663,-1.58351743887874,0.816558267030108,-1.93925835156642,0.0524698875299193,0.0701327194544261
"PCA_NC_00320",42948.7843764774,-2.64035333376029,0.10617408889809,-24.8681515533852,1.64559496056427e-136,3.60419385901364e-135
"PCA_NC_00321",471.004064210141,3.7437277109998,0.274030317215073,13.6617281950651,1.71856160508018e-42,1.08154066380317e-41
"PCA_NC_00326",9.2369969181827,-1.66962753579547,0.957496509198419,-1.74374268705504,0.0812039683024164,0.105590580429014
"PCA_NC_00327",10.4468541248916,-4.43706861674238,1.09361046475962,-4.05726605562216,4.96505105028154e-05,8.78496024871054e-05
