Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.pcontig_013.49,5,16,17,0,0,0,0,0,0,0,2,0,3,1,2
evm.model.pcontig_013.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.400,1,0,1,0,0,0,1,1,1,4,19,12,1,0,0
evm.model.pcontig_013.401,2,2,2,0,3,0,12,29,13,30,114,50,6,2,6
evm.model.pcontig_013.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.129,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
evm.model.pcontig_013.128,797,885,845,28,101,43,17,9,14,67,349,137,310,255,302
evm.model.pcontig_013.125,16,12,15,1,0,0,9,4,3,22,127,85,3,2,4
evm.model.pcontig_013.124,0,0,0,283,959,345,10,3,9,68,73,20,0,0,0
evm.model.pcontig_013.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.126,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0
evm.model.pcontig_013.121,50,57,63,4,16,8,4,3,4,17,72,15,31,21,33
evm.model.pcontig_013.120,23,33,38,1,5,1,3,0,3,11,23,13,19,19,22
evm.model.pcontig_013.123,87,111,134,59,127,49,16,15,14,87,266,86,36,28,19
evm.model.pcontig_013.122,66,96,113,18,45,15,7,7,7,34,120,42,44,36,33
evm.model.pcontig_013.107,8,16,24,4,2,0,1,1,2,0,4,2,0,0,0
evm.model.pcontig_013.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_013.108,419,392,408,41,118,50,31,47,31,183,621,254,178,172,196
evm.model.pcontig_013.9,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
evm.model.pcontig_013.160,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0
evm.model.pcontig_013.163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.165,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.pcontig_013.164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.168,305,440,483,47,140,81,9,9,12,112,151,52,165,99,128
evm.model.pcontig_013.223,546,367,520,9,42,9,26,67,20,233,1160,438,222,230,223
evm.model.pcontig_013.143,431,390,470,53,145,47,32,30,22,139,468,217,283,244,254
evm.model.pcontig_013.142,267,199,268,12,13,4,5,19,4,50,100,42,190,163,165
evm.model.pcontig_013.141,384,385,352,103,225,100,23,27,24,151,254,134,117,115,140
evm.model.pcontig_013.140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.145,27,77,100,2,3,0,1,0,0,1,14,18,8,8,16
evm.model.pcontig_013.144,11563,8849,14060,91,299,97,244,805,223,1086,2520,2085,6455,6262,5970
evm.model.pcontig_013.284,745,739,969,95,334,118,39,54,33,224,635,266,306,272,362
evm.model.pcontig_013.285,190,171,208,19,60,26,21,34,11,94,318,140,138,119,123
evm.model.pcontig_013.286,14,7,12,10,30,15,11,34,10,67,136,39,35,39,32
evm.model.pcontig_013.287,0,0,0,0,0,0,0,0,0,21,53,10,0,0,0
evm.model.pcontig_013.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.281,222,148,228,2,2,1,31,34,24,162,669,311,79,90,82
evm.model.pcontig_013.282,0,0,0,1,3,4,2,1,0,1,3,1,0,0,0
evm.model.pcontig_013.283,4,1,1,4594,17794,6237,556,286,501,1442,3570,2172,0,0,0
evm.model.pcontig_013.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.289,0,1,2,0,1,0,0,0,0,0,53,11,0,0,0
evm.model.pcontig_013.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.267,357,296,339,124,234,104,39,32,36,132,515,184,202,145,172
evm.model.pcontig_013.262,95,125,144,207,339,145,11,52,13,94,245,107,27,20,28
evm.model.pcontig_013.260,357,400,491,7,36,13,75,304,76,474,1168,610,124,100,101
evm.model.pcontig_013.261,116,164,196,77,157,61,23,111,19,154,377,173,26,40,48
evm.model.pcontig_013.8,312,237,324,13,69,21,55,54,47,169,505,233,218,101,172
evm.model.pcontig_013.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_013.307,132,126,130,10,40,20,47,91,52,557,665,272,44,33,46
evm.model.pcontig_013.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.300,425,392,480,61,110,58,31,39,19,123,367,139,132,116,130
evm.model.pcontig_013.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.302,1029,1222,1143,0,12,16,1,0,3,0,2,0,307,259,324
evm.model.pcontig_013.248,44,51,60,31,98,21,7,15,9,70,113,46,38,25,34
evm.model.pcontig_013.249,1,3,3,1,3,1,3,0,2,0,5,4,2,3,3
evm.model.pcontig_013.240,932,970,1008,33,64,26,19,43,18,134,333,146,611,418,556
evm.model.pcontig_013.241,70,68,67,17,38,14,7,14,9,50,123,61,38,27,30
evm.model.pcontig_013.242,2,1,3,0,0,0,0,0,0,2,0,2,0,2,0
evm.model.pcontig_013.243,169,197,205,8,28,4,24,38,22,110,349,155,110,117,115
evm.model.pcontig_013.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.pcontig_013.246,51,52,97,3,6,0,5,17,5,52,111,34,2,3,5
evm.model.pcontig_013.247,0,2,1,4451,12152,3055,72,65,87,468,552,292,2,0,0
evm.model.pcontig_013.159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.158,0,1,0,18,92,29,0,1,0,12,31,15,1,0,0
evm.model.pcontig_013.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.153,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2
evm.model.pcontig_013.329,1821,1734,2048,0,13,3,0,0,0,28,342,57,372,268,473
evm.model.pcontig_013.328,434,390,374,2,20,10,13,19,17,78,530,168,166,141,204
evm.model.pcontig_013.327,3,1,3,0,0,0,0,0,0,1,1,2,1,0,0
evm.model.pcontig_013.326,44,40,47,7,17,3,3,7,4,13,113,31,27,20,23
evm.model.pcontig_013.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.323,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
evm.model.pcontig_013.322,30,33,34,4,17,6,5,5,4,13,41,24,14,14,22
evm.model.pcontig_013.321,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1
evm.model.pcontig_013.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.222,320,332,281,76,194,93,68,104,69,275,748,376,114,72,122
evm.model.pcontig_013.220,3,3,1,0,0,0,0,0,0,2,4,0,0,0,0
evm.model.pcontig_013.221,3,5,3,21,45,20,8,6,11,18,65,27,2,2,1
evm.model.pcontig_013.227,0,0,0,2,9,1,0,0,0,0,0,2,0,0,0
evm.model.pcontig_013.228,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_013.94,65,76,87,41,74,44,7,40,12,58,87,46,53,60,48
evm.model.pcontig_013.95,1,1,2,39,79,27,0,1,2,10,22,23,6,3,0
evm.model.pcontig_013.92,0,0,0,2,3,0,0,0,0,40,59,2,0,0,0
evm.model.pcontig_013.93,213,177,174,0,4,4,0,0,1,0,31,13,128,96,107
evm.model.pcontig_013.90,7150,7168,7608,5,50,52,2,1,1,3,8,5,2597,1905,2483
evm.model.pcontig_013.91,3,0,3,1,5,0,0,0,0,254,222,2,2,0,4
evm.model.pcontig_013.98,947,834,1022,36,163,55,94,68,92,424,1672,847,335,225,324
evm.model.pcontig_013.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.349,93,84,109,97,263,114,37,31,39,379,615,141,80,45,50
evm.model.pcontig_013.348,2,0,0,2,15,2,0,0,1,5,6,1,3,1,2
evm.model.pcontig_013.341,1008,978,1094,44,123,43,16,15,18,176,683,224,454,429,452
evm.model.pcontig_013.340,129,199,250,2,0,2,0,0,0,0,1,3,60,58,74
evm.model.pcontig_013.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.342,87,66,101,7,21,10,2,2,2,27,61,17,20,17,36
evm.model.pcontig_013.345,1,0,1,202,419,191,27,5,16,32,145,116,4,5,1
evm.model.pcontig_013.344,34,50,38,4,22,4,16,11,7,37,102,62,9,11,10
evm.model.pcontig_013.347,106,150,134,0,0,1,0,0,0,0,1,0,30,25,26
evm.model.pcontig_013.346,0,0,0,131,384,108,0,0,1,1140,1533,9,1,0,0
evm.model.pcontig_013.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_013.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.203,74,83,111,31,59,39,49,29,33,126,420,193,93,47,76
evm.model.pcontig_013.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
evm.model.pcontig_013.361,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.360,8,6,9,0,0,0,0,0,1,4,2,2,6,0,1
evm.model.pcontig_013.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.369,59,60,71,15,14,13,27,90,32,160,609,250,16,22,22
evm.model.pcontig_013.368,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.149,630,647,635,70,164,57,42,87,48,257,725,321,284,262,319
evm.model.pcontig_013.148,5,7,11,4,15,4,2,3,0,11,48,19,1,3,0
evm.model.pcontig_013.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.146,6544,4667,6218,83,153,83,292,379,281,1096,3514,1452,4475,5571,4540
evm.model.pcontig_013.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.385,86,88,98,5,21,5,11,4,8,40,132,50,11,16,9
evm.model.pcontig_013.384,984,951,1059,23,66,27,52,35,47,228,653,373,140,101,134
evm.model.pcontig_013.386,234,228,280,65,104,44,11,14,8,78,204,115,97,110,84
evm.model.pcontig_013.381,272,259,335,17,69,12,8,36,8,130,548,150,117,104,119
evm.model.pcontig_013.380,2,1,2,1,0,0,0,0,0,6,26,12,1,0,0
evm.model.pcontig_013.383,180,147,206,2,0,4,4,2,5,22,40,16,4,11,8
evm.model.pcontig_013.382,13,10,16,0,0,0,0,0,0,4,1,6,1,0,0
evm.model.pcontig_013.375,155,169,161,13,38,9,5,7,4,26,64,38,77,50,70
evm.model.pcontig_013.190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.192,608,471,564,44,134,40,85,86,70,321,1168,451,597,409,437
evm.model.pcontig_013.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.197,63,42,54,4,7,1,7,19,13,100,278,111,34,52,57
evm.model.pcontig_013.198,37,41,36,0,3,0,4,6,4,16,60,15,26,8,19
evm.model.pcontig_013.199,1,1,0,1,2,0,0,6,3,58,124,31,0,0,1
evm.model.pcontig_013.373,0,1,0,1,2,1,0,0,0,89,155,4,1,0,1
evm.model.pcontig_013.379,220,176,213,62,157,58,15,10,13,64,252,119,29,27,29
evm.model.pcontig_013.219,265,252,296,96,227,81,28,26,20,70,230,100,121,79,98
evm.model.pcontig_013.218,345,226,327,0,0,0,0,3,0,3,12,9,140,153,122
evm.model.pcontig_013.18,1137,984,1151,3,12,5,3,4,0,14,70,25,684,750,673
evm.model.pcontig_013.19,695,806,898,0,2,1,1,0,0,10,66,17,220,190,186
evm.model.pcontig_013.16,22,22,14,362,672,338,36,24,37,50,85,74,19,17,22
evm.model.pcontig_013.17,114,121,128,36,80,25,12,22,2,38,86,33,63,83,54
evm.model.pcontig_013.14,994,774,935,148,419,135,125,185,125,610,2506,1008,336,278,324
evm.model.pcontig_013.15,49,54,56,19,43,11,4,10,3,38,131,34,24,15,22
evm.model.pcontig_013.12,1180,1092,1217,173,464,207,275,201,252,994,3763,1653,457,363,463
evm.model.pcontig_013.13,1624,1583,1830,39,86,53,53,65,53,384,1243,553,364,224,348
evm.model.pcontig_013.10,49,51,58,3,21,1,2,2,2,23,103,29,136,63,102
evm.model.pcontig_013.11,0,0,0,0,0,1,0,0,0,0,1,0,3,1,4
evm.model.pcontig_013.217,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.216,0,1,0,83,187,77,6,3,3,5,15,10,0,0,0
evm.model.pcontig_013.30,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
evm.model.pcontig_013.31,142,119,175,36,76,27,19,19,19,74,262,115,84,49,72
evm.model.pcontig_013.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.53,1272,1107,1390,31,128,29,31,34,30,161,668,446,2081,2398,1756
evm.model.pcontig_013.50,8,4,12,2,15,1,0,2,1,13,27,14,9,6,8
evm.model.pcontig_013.51,30,41,36,24,22,13,11,11,8,63,146,51,33,28,24
evm.model.pcontig_013.56,1426,1228,1591,47,226,88,138,210,134,666,2920,1393,472,382,462
evm.model.pcontig_013.57,0,0,0,1,0,0,0,0,2,1,1,6,0,0,0
evm.model.pcontig_013.54,1,2,1,2,1,0,1,0,0,2,2,2,0,0,3
evm.model.pcontig_013.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.55,902,874,939,156,353,125,73,169,58,440,1176,429,479,373,498
evm.model.pcontig_013.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.134,1701,1532,1996,260,601,246,188,193,189,722,2112,944,1702,896,1308
evm.model.pcontig_013.135,428,494,546,137,321,142,163,181,141,552,1547,795,654,426,519
evm.model.pcontig_013.130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.70,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3
evm.model.pcontig_013.71,2596,2241,2709,141,330,140,70,53,71,226,742,335,733,446,576
evm.model.pcontig_013.72,2923,2271,2565,517,1136,393,485,564,467,1540,5982,2609,1126,869,1053
evm.model.pcontig_013.73,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
evm.model.pcontig_013.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.pcontig_013.77,1409,1249,1523,201,476,190,206,180,171,650,2281,1032,1033,788,928
evm.model.pcontig_013.118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.119,401,496,496,70,192,80,83,87,71,281,858,365,330,230,280
evm.model.pcontig_013.110,1297,1038,1447,77,195,70,54,149,54,286,1595,879,501,408,422
evm.model.pcontig_013.111,327,312,292,22,59,14,24,31,34,95,396,175,161,127,146
evm.model.pcontig_013.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.114,112,109,143,47,104,33,27,24,21,104,305,149,62,37,51
evm.model.pcontig_013.115,99,150,173,27,73,32,4,2,2,23,114,31,42,25,40
evm.model.pcontig_013.116,255,335,293,147,357,134,19,22,13,113,460,146,88,43,63
evm.model.pcontig_013.117,6,8,13,0,7,0,0,0,0,9,21,6,0,1,2
evm.model.pcontig_013.172,0,0,0,2,7,0,0,0,0,0,3,1,7,1,6
evm.model.pcontig_013.173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
evm.model.pcontig_013.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.171,360,345,416,113,300,89,56,58,42,177,430,234,322,175,276
evm.model.pcontig_013.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.290,0,0,0,10,22,31,5,0,7,13,2331,1049,0,0,0
evm.model.pcontig_013.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
evm.model.pcontig_013.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.6,0,0,0,1,3,2,0,1,0,0,0,1,3,0,1
evm.model.pcontig_013.7,345,301,331,102,239,94,53,43,68,184,557,268,273,132,175
evm.model.pcontig_013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.154,156,162,154,332,712,340,59,82,55,217,699,282,100,59,71
evm.model.pcontig_013.155,203,209,194,313,736,288,38,54,36,277,617,262,226,146,214
evm.model.pcontig_013.156,330,369,420,560,1177,363,66,118,75,622,1071,373,201,195,218
evm.model.pcontig_013.157,1,2,2,5,24,17,2,0,0,2,216,116,3,3,1
evm.model.pcontig_013.150,40,31,42,18,100,21,3,0,1,33,91,12,19,13,21
evm.model.pcontig_013.151,331,254,340,185,506,152,82,94,74,557,1817,499,202,219,222
evm.model.pcontig_013.137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_013.297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.pcontig_013.296,1399,1238,1512,140,454,157,174,167,142,557,2356,1002,937,743,870
evm.model.pcontig_013.295,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
evm.model.pcontig_013.294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_013.299,281,277,329,83,204,89,23,44,26,165,461,231,106,114,125
evm.model.pcontig_013.298,209,178,219,105,209,92,31,85,36,123,363,168,67,56,59
evm.model.pcontig_014.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_014.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.208,184,144,204,3,19,2,18,10,10,61,153,64,65,51,72
evm.model.pcontig_014.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.99,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
evm.model.pcontig_014.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.91,19,115,124,0,1,3,0,0,0,18,28,3,1,0,0
evm.model.pcontig_014.90,216,197,181,25,53,23,35,47,31,101,935,616,100,72,83
evm.model.pcontig_014.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.145,72,75,68,13,53,16,6,3,8,35,77,46,29,24,29
evm.model.pcontig_014.225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_014.227,0,0,0,6,20,3,0,0,0,2,3,4,0,0,0
evm.model.pcontig_014.221,51,82,75,10,10,5,35,74,27,250,628,444,22,20,20
evm.model.pcontig_014.223,115,87,120,23,60,19,6,7,12,23,71,31,53,32,49
evm.model.pcontig_014.222,2887,2978,3849,1,22,22,0,0,0,25,15,2,882,738,913
evm.model.pcontig_014.226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_014.98,6,11,3,72,160,78,8,5,8,12,76,56,1,4,0
evm.model.pcontig_014.92,423,502,529,40,139,52,111,236,72,330,641,269,66,89,56
evm.model.pcontig_014.94,1320,1280,1377,131,325,117,57,46,58,219,663,303,505,318,519
evm.model.pcontig_014.278,2082,2123,2296,49,207,66,22,35,23,285,779,366,1180,962,1252
evm.model.pcontig_014.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.322,702,547,610,33,85,35,32,51,27,162,458,221,324,263,265
evm.model.pcontig_014.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_014.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.250,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1
evm.model.pcontig_014.251,1127,942,1054,123,382,100,149,156,133,518,1572,775,854,613,628
evm.model.pcontig_014.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.258,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
evm.model.pcontig_014.176,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0
evm.model.pcontig_014.25,3,9,10,0,11,1,13,4,11,72,557,121,11,13,8
evm.model.pcontig_014.57,599,535,600,12,46,22,97,47,90,311,1661,826,243,173,265
evm.model.pcontig_014.215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_014.298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_014.299,41,41,38,32,74,31,12,7,8,44,104,49,58,27,34
evm.model.pcontig_014.175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_014.177,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
evm.model.pcontig_014.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.179,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
evm.model.pcontig_014.178,1,1,3,4,3,6,3,0,1,12,24,8,11,26,16
evm.model.pcontig_014.20,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0
evm.model.pcontig_014.140,1133,1075,1263,44,69,24,77,78,69,331,853,518,234,211,278
evm.model.pcontig_014.141,1093,945,1080,168,394,167,235,402,214,1133,4138,1851,356,298,342
evm.model.pcontig_014.142,1,0,1,19,28,7,5,0,0,10,21,12,2,0,1
evm.model.pcontig_014.143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.17,925,736,1000,67,287,99,45,45,50,241,815,355,503,384,429
evm.model.pcontig_014.16,7665,6493,7288,4,24,39,6,8,8,18,59,120,1527,1125,1625
evm.model.pcontig_014.152,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.24,3,8,7,58,269,88,14,3,12,90,562,77,10,8,13
evm.model.pcontig_014.21,26,18,24,4,36,5,6,5,5,84,218,91,15,5,14
evm.model.pcontig_014.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.139,98,72,93,0,0,1,7,6,5,27,73,35,20,21,29
evm.model.pcontig_014.138,1,1,1,4,0,0,0,0,0,4,2,1,0,0,0
evm.model.pcontig_014.349,649,767,680,2797,5917,2776,425,761,434,1666,6463,2586,922,909,765
evm.model.pcontig_014.344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.113,0,0,1,2,1,1,0,0,0,1,2,3,0,0,0
evm.model.pcontig_014.112,317,238,295,8,24,4,10,30,8,68,174,92,149,148,100
evm.model.pcontig_014.111,340,345,384,54,173,62,24,33,21,137,375,178,155,149,159
evm.model.pcontig_014.110,12,12,12,255,764,252,8,11,7,96,115,54,14,14,18
evm.model.pcontig_014.117,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0
evm.model.pcontig_014.116,418,367,436,55,121,64,42,85,48,268,674,252,225,246,194
evm.model.pcontig_014.115,12,15,19,0,0,0,0,0,0,1,14,6,6,0,5
evm.model.pcontig_014.114,256,319,274,32,102,33,26,43,27,132,387,138,211,212,198
evm.model.pcontig_014.119,1860,1518,1812,454,1002,335,127,449,123,1131,2440,722,889,955,833
evm.model.pcontig_014.118,354,284,303,30,97,35,13,10,15,76,203,94,184,144,195
evm.model.pcontig_014.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_014.304,95,101,118,138,339,105,58,59,45,120,493,221,164,83,137
evm.model.pcontig_014.302,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
evm.model.pcontig_014.308,873,826,869,398,1198,403,111,124,106,937,4012,1608,280,246,329
