"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.pcontig_225.6",1.53901269411351,3.52666271962518,1.63284222613139,2.15983067021774,0.0307857804123501,0.0438797437714525
"evm.model.pcontig_225.3",279.70340280944,12.3496645545188,1.06157198460789,11.6333745931326,2.78851430650826e-31,2.18760422290913e-30
"evm.model.pcontig_225.5",0.457491843940596,2.7562907239912,2.3797473806579,1.15822828355386,0.246770889033347,0.300932539953898
"evm.model.pcontig_225.8",1.36830687238531,-2.33597771399302,1.35632905730755,-1.7222794877153,0.0850189016534906,0.11355369140222
"evm.model.pcontig_225.9",49.7985425305732,-2.15168716795869,0.32046310993066,-6.71430533275503,1.88964258842101e-11,5.75567144533068e-11
"evm.model.pcontig_166.11",45.3582140442008,-0.438138748410818,0.339874897610207,-1.28911770622527,0.197357168819256,0.245663687530051
"evm.model.pcontig_166.10",0.251683645833398,-0.0536102719361983,2.11006740522616,-0.0254069001793108,0.9797304073386,0.996326631065398
"evm.model.pcontig_166.5",27.0733152628566,4.65354952770421,0.615456235017839,7.56113800288225,3.99558044351826e-14,1.4253617049076e-13
"evm.model.pcontig_166.6",456.180255739217,-3.02706851342275,0.277193346277903,-10.9204227088046,9.20663180766114e-28,6.23686228904804e-27
"evm.model.pcontig_166.3",307.427397230269,-0.559336525223718,0.157082358206233,-3.56078512960294,0.000369747565259381,0.000651489525538087
"evm.model.pcontig_166.4",172.807629909839,-2.27462102227298,0.181769425307458,-12.5137713255435,6.27716730491128e-36,5.84894665284675e-35
"evm.model.pcontig_166.7",1.44890285764425,0.640352453238887,1.21393459561526,0.527501609684613,0.597845298906079,0.653519091590128
"evm.model.pcontig_166.8",34.509967240689,-1.76277241643509,0.42301185001921,-4.16719393642291,3.08372134349671e-05,6.02829508101459e-05
"evm.model.pcontig_189.2",1.89600642379468,1.24892970396236,0.987837049365993,1.26430741260812,0.206119710044311,0.255561682192037
"evm.model.pcontig_189.3",32.1715389620888,-0.276712543132359,0.268472513953554,-1.03069226364167,0.302685153821285,0.36115386468152
"evm.model.pcontig_189.4",19.4129772431212,-1.94777766832761,0.507379759422763,-3.83889509219595,0.000123589218775308,0.00022886152777619
"evm.model.pcontig_189.5",123.749236120669,-1.68393684043603,0.290121049839105,-5.80425598683689,6.46524387006149e-09,1.65901342295675e-08
"evm.model.pcontig_189.1",13.7630599679846,-2.69616206458451,0.725954779630698,-3.71395318308405,0.000204046558487982,0.000369440609343385
"evm.model.pcontig_189.8",0.168929365016025,0.271967936309087,2.34586791104177,0.11593488918492,0.907704144552498,NA
"evm.model.pcontig_129.3",101.160854471622,-4.07351446475652,0.437529745432186,-9.31025720487359,1.27523161403517e-20,6.26289246518946e-20
"evm.model.pcontig_129.2",7.18557685815296,8.30499564782183,1.35171111022612,6.14406109781292,8.04378784238305e-10,2.19783340548164e-09
"evm.model.pcontig_129.5",4.82702933712825,2.639509890312,0.836964157732649,3.15367135608588,0.00161230541977626,0.00266749795631488
"evm.model.pcontig_129.17",0.332119846598961,0.255408003164856,2.37982579798557,0.107322142394224,0.914533418900718,0.940955097697001
"evm.model.pcontig_129.11",2.44783494781213,-0.610905452742908,1.23543372297801,-0.494486625531253,0.6209625495491,0.676034098632599
"evm.model.pcontig_129.12",8.01895911239721,-2.71614053814867,1.13745651857928,-2.38790713647781,0.0169446227477923,0.0249178652725321
"evm.model.pcontig_129.4",51.1212921404187,10.4057229811292,1.31996760689608,7.88331692896493,3.18803109547818e-15,1.20731474979554e-14
"evm.model.pcontig_129.20",0.119947557060964,0,2.37954998499509,0,1,NA
"evm.model.pcontig_129.23",0.573519196781806,-1.90207930639072,2.1520617677205,-0.883840480287625,0.376782330853801,0.438321938273865
"evm.model.pcontig_129.25",4.30199066635228,5.43479760941212,1.29187328190413,4.20691230753036,2.58883539761156e-05,5.09402963285296e-05
"evm.model.pcontig_147.2",56.6228185898758,4.21079785859801,1.02700778890918,4.1000641904288,4.13035558448283e-05,7.98308312683118e-05
