"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.hcontig_014_192.6",0.653157532632251,-0.561656979220639,1.66723268147362,-0.33687978016614,0.736207528393241,0.784233238214254
"evm.model.hcontig_014_192.5",0.100759729217466,0,2.37827139069269,0,1,NA
"evm.model.hcontig_014_192.3",0.604937814559664,2.42119944737006,2.04614668053876,1.18329710689781,0.236691419001218,0.292167192909272
"evm.model.hcontig_014_192.8",0.0544456368733297,0.172094098359579,2.37853708659705,0.0723529178205046,0.942321052676811,NA
"evm.model.hcontig_014_192.10",0.768830428236367,-0.384192138331625,2.01771593328028,-0.190409428797556,0.848988309722783,0.882006386516149
"evm.model.hcontig_049_206.5",146.641433088301,3.68095913380083,1.01095238019413,3.64108063437566,0.000271496081130005,0.000482363061192437
"evm.model.hcontig_049_206.2",2298.51352945846,1.45647458540508,0.124995069195364,11.6522563232366,2.23462580371632e-31,1.74684426051851e-30
"evm.model.hcontig_049_206.3",76.930996964292,1.52208585436945,0.360796037491622,4.21868783524208,2.45728209584965e-05,4.81316209786811e-05
"evm.model.hcontig_049_206.4",36.8773688372018,2.58483207441149,0.398269402417902,6.4901598232727,8.57453637021200e-11,2.50722935053811e-10
"evm.model.hcontig_020_215.2",2877.6703148305,-0.462379458587795,0.143787839727992,-3.2157062757358,0.00130123940631216,0.00216782924293706
"evm.model.hcontig_057_232.2",54.3025342705171,0.65481375700023,0.306507282612775,2.13637258931784,0.0326490564431557,0.0464543033502134
"evm.model.hcontig_031_159.9",843.557455535616,-0.992830227304969,0.146484615453807,-6.77770989280474,1.22095701530305e-11,3.8013230921136e-11
"evm.model.hcontig_031_159.8",472.492398122172,-0.541653731817933,0.211113656625677,-2.56569726693869,0.0102968652489129,0.0155326534498145
"evm.model.hcontig_031_159.10",591.746141113229,-0.191770169802017,0.444355885962074,-0.431568874994907,0.666054784176745,0.718592477352201
"evm.model.hcontig_031_159.11",217.631435336844,-0.291159192456351,0.201485567108783,-1.44506227733499,0.148440393548642,0.190582153413397
"evm.model.hcontig_031_159.4",0.0830791497716493,0.274012298362503,2.37853578303005,0.115202092109556,0.908284940455586,NA
"evm.model.hcontig_017_160.11",484.1025454337,0.624375646393521,0.185671575719749,3.36279607674546,0.000771573369857858,0.00131535000595765
"evm.model.hcontig_017_160.13",21.7616664729513,-2.94912615587121,0.650482913307043,-4.53374884342144,5.79459260422467e-06,1.20161100245325e-05
"evm.model.hcontig_017_160.18",101.321663905464,0.540173155136891,0.244321407209749,2.21091209855858,0.0270419247054206,0.0389211924129669
"evm.model.hcontig_017_160.14",27.0268536737215,-1.85281047416569,0.480387561850588,-3.85690767477023,0.000114830509249874,0.000212195870111693
"evm.model.hcontig_017_160.16",572.66737571298,-0.649680354507196,0.372073975095582,-1.74610533924148,0.0807926492107815,0.108739547814391
"evm.model.hcontig_017_160.17",653.372579136819,-2.89998040669448,0.417568361939999,-6.94492368440304,3.78664968969778e-12,1.21056078264824e-11
"evm.model.hcontig_017_160.10",26.0719174386324,6.97116755379371,0.745947458007537,9.34538683517208,9.15541798669674e-21,4.51404015347609e-20
"evm.model.hcontig_017_160.12",1064.26301740922,2.14263159731813,0.179907095135408,11.9096559015945,1.05411360464825e-32,8.74032612825294e-32
"evm.model.hcontig_017_160.15",22.2119415239394,-0.145596809661147,0.386132125069512,-0.377064740818796,0.706125493288013,0.756577501273297
"evm.model.hcontig_017_160.9",386.724133055956,0.166778495631068,0.178874425824515,0.93237753168072,0.35114145217058,0.414880977451201
"evm.model.hcontig_017_160.7",6.16681354065563,6.34422305795494,1.02056375970446,6.21639069350465,5.08720466783344e-10,1.42111887005163e-09
"evm.model.hcontig_017_160.2",800.531794226832,0.877810676564863,0.323967885147481,2.70956078305495,0.00673723592061284,0.0103996853772503
"evm.model.hcontig_017_160.3",225.677487434355,0.114941648965173,0.201020668068267,0.571790204806894,0.567464114075798,0.625354944011519
"evm.model.hcontig_017_160.4",220.998312423571,-1.83845086688983,0.20079866941956,-9.15569247646987,5.40102855318157e-20,2.5625718700864e-19
"evm.model.hcontig_017_160.5",533.442021257964,-0.986322733371518,0.128930460786511,-7.65003651855956,2.00922245002186e-14,7.28863662083705e-14
"evm.model.hcontig_017_160.8",379.332296134644,-2.38176754218212,0.181502377869212,-13.1225142620357,2.44680329471707e-39,2.59555781320271e-38
"evm.model.hcontig_037_161.1",383.511849348353,1.25580100271605,0.33859654031012,3.70884180200383,0.000208209457862115,0.000374195788058946
"evm.model.hcontig_037_161.3",8.82881991701689,8.03638439549532,1.4887224279627,5.39817513631002,6.73221340638978e-08,1.61937415886576e-07
"evm.model.hcontig_037_161.2",331.449221225205,1.3056768281365,0.0921756779724901,14.165090584158,1.50672510141978e-45,1.98802527515952e-44
"evm.model.hcontig_042_162.8",457.447500176456,1.07377136417904,0.283978341328414,3.78117344849637,0.000156090871498942,0.000284267589421419
"evm.model.hcontig_042_162.9",561.52241772218,-0.466879781659216,0.177148007211704,-2.63553504782734,0.00840047500454388,0.0128152146262972
"evm.model.hcontig_042_162.6",254.875719809865,-3.92437752409887,0.37072401863073,-10.5857115451909,3.47133179306967e-26,2.19446155451278e-25
"evm.model.hcontig_042_162.4",0.498571658696524,0,2.37827139069269,0,1,1
"evm.model.hcontig_042_162.5",0.248433902244686,1.60330022615961,2.37827139069269,0.674145193199604,0.500219009726499,0.560793969871523
"evm.model.hcontig_042_162.2",56.8980854708823,7.61294768109785,1.33295893961121,5.71131447103565,1.12106869284277e-08,2.84637613264387e-08
"evm.model.hcontig_042_162.3",6.00399565181452,-2.19750696337633,0.880211924606444,-2.49656577233814,0.0125402410628734,0.018717625634418
