"GS1"	"GS2"	"GS3"	"HE1"	"HE2"	"HE3"	"IT61"	"IT62"	"IT63"	"IT91"	"IT92"	"IT93"	"UG1"	"UG2"	"UG3"
"evm.model.hcontig_059_008.28"	1.8734244375384	0.114995683205846	0.358203702219702	6.47083010595394	6.68606621772337	7.72914496326075	5.67632118493773	0.441019125463168	5.68330823090229	3.15437285012136	11.2462036920209	11.0144388183571	1.79142237318655	1.70860428589451	2.79545605863866
"evm.model.hcontig_059_008.123"	4.6891407268433	5.49005858102418	5.34626369176066	12.1384000417541	11.9645410002374	12.1906410193204	9.78353836496502	6.02738548385578	9.74135106594844	6.80987082624847	7.01657318916168	8.40889317092065	5.79967845910657	4.84901556488549	5.2720951033464
"evm.model.hcontig_059_008.126"	10.1242435954578	10.162637692677	9.93805340433126	4.45128513524258	5.46541362331137	6.05616555002198	4.6061387345999	5.32506508154995	5.10035312019663	4.40059232714079	5.26483955256745	5.98597840400937	9.99250464337016	9.93567614316543	10.1363778611156
"evm.model.hcontig_059_008.127"	10.34889666946	10.3143085667673	10.340917616979	10.8637939385343	10.8390885676639	10.6382538122195	9.76567843125744	10.4199342856872	9.75058859727492	9.79499787795965	9.40775537289529	9.58925977976123	10.3253569023921	10.4292686973722	10.2596904413084
"evm.model.hcontig_059_008.27"	10.0868609465581	9.84175032208129	9.99252060301658	9.4042830359897	9.26923374854625	9.24744924941029	9.22070377675781	10.2311171670113	9.48675637651636	9.86501996555466	10.6691841626173	10.3981688500675	9.7254103868919	9.83416965512147	9.88500172199921
"evm.model.hcontig_059_008.101"	2.22453548695973	2.73838508583717	2.68954038552602	13.0444051216064	13.0550849759648	12.8893660156076	10.5247938535033	8.13377747267304	10.7455662442718	8.06770757907737	8.28328806012086	9.76318281743508	2.19874180205285	2.20597908113167	1.68787581028166
"evm.model.hcontig_059_008.40"	10.6561284541794	10.3996340707154	10.6260264035177	9.46591488821353	9.9265463789379	9.51909681351804	11.9175286430649	11.7747407824652	11.895354251666	11.6982305147367	12.9654633697006	12.8839240431596	10.3046590705736	10.3044201554411	10.2131544937704
"evm.model.hcontig_059_008.42"	-1.8484792183077	-1.7722036802142	-1.94385381777737	6.91640741107805	5.02838585508526	5.98228895929125	5.14276024531947	5.88523158372209	4.94081153591108	5.43081951553177	6.46081156835814	7.44975423661744	0.937898136081384	3.51270267405302	1.02444862247569
"evm.model.hcontig_059_008.45"	-0.743614954368101	-0.655375755450684	-2.06539483997084	9.94044916868497	10.1656314792091	10.0438725211228	5.01285924015031	4.73538586170504	4.76740941685838	4.54243240130341	4.20217156547391	3.87254074466292	-1.18745434329816	-0.970216265997065	-1.11559153680903
"evm.model.hcontig_059_008.46"	-0.663617385134248	-1.73984757235319	-1.91743729580363	9.87755570606148	9.79425696171984	10.0277218672385	7.29053052113662	6.16403409112336	7.26758066288446	6.27489063152344	5.17940620543266	6.07722572561088	-1.02048735150105	-0.797656102177182	-0.946819489818251
"evm.model.hcontig_059_008.47"	8.01813852579134	8.09960372407107	8.01053291858351	9.671338424711	9.25635514330579	9.59049782906066	9.86413449098479	8.79438921727485	9.86620949009656	9.20805988462936	9.42579752237256	10.1000697769184	7.46583308447049	7.01623680064647	7.47577008257998
"evm.model.hcontig_059_008.6"	9.96846318703161	9.84136981836595	9.73854328834312	13.3690651340819	13.1851457362348	13.1964019669576	11.5067780607776	11.6479563721067	11.5491110858583	10.9315336295535	10.8512508216005	11.1484623759332	10.7089946996515	11.2402148715175	10.7978094231553
"evm.model.hcontig_059_008.4"	4.44960702661715	5.68014001811408	5.97686050562151	3.4901432271965	2.74617271493729	3.16662916716417	6.94567178772268	7.89919067408658	6.78483329981674	6.69171883853989	6.86264726725481	7.45806430851218	4.82716964990103	5.29120268548787	4.46818188986572
"evm.model.hcontig_059_008.68"	-1.91059419800084	-1.91027824421852	-1.91096129088852	-1.68493844495816	-1.81911649975162	-1.68110408684221	-1.62916631649451	-1.67334370123259	-1.6176656359494	-1.86654389835439	-1.58213628577098	-1.4395017403716	-1.85590274403723	-1.82673584095785	-1.84629187743261
"evm.model.hcontig_059_008.60"	8.43133507146651	8.26183797736532	8.18360895046473	9.54205133388031	9.32313033152163	9.2990711075019	10.3971103460052	9.42723518752524	10.2283607401733	9.23206229093287	9.53332977723576	9.94706728202694	7.73879343956972	7.57446154606762	7.74721267181295
"evm.model.hcontig_059_008.61"	9.04812481473941	8.87839208143773	8.87499524450392	5.41169741942935	5.84838399136556	6.41333771108009	7.3031876604602	7.84797828040817	6.63004224584755	7.65314342255203	7.26199160555967	7.31923631861956	7.91513437374988	7.87246023327034	8.10133460893292
"evm.model.hcontig_059_008.66"	9.11829996853093	9.08576578312663	9.14264941107824	7.70132595393534	8.25282482297712	8.294277140831	8.02229146534629	8.14073291450456	7.89005749123076	8.39109264465034	8.33624908856922	8.42446431026051	8.2291064874028	8.22371130067431	8.37759548273829
"evm.model.hcontig_059_008.41"	-1.09694104300864	-1.62363895997886	-1.63202932248224	-1.00817390939396	-0.165006261522268	-0.113088683688889	-0.837052875447004	-0.972598711004976	-0.801766283377003	-0.800244703422329	-1.65031593415217	-0.937090412121289	-1.53272960472654	-0.649715044691237	-0.725198022763838
"evm.model.hcontig_059_008.43"	8.18414345063864	8.07350369765976	8.11748579216767	5.85169150667978	5.54106262121599	5.88904141799832	7.48955233114446	7.39484736686771	7.74176272878844	7.55765809782766	7.36188121721757	7.37489155889838	8.23500489168949	8.34128610212866	8.13289682063661
"evm.model.hcontig_059_008.65"	0.515460646337846	1.13540841262775	0.24344993032747	-0.560718178210243	-1.20056446298285	-0.542433520568184	-0.294761205989572	-0.505427067401405	-0.239918648236956	1.91377807992396	0.930995740548525	-1.46858408875911	-0.223334215217506	0.49516877526827	-1.33015394371604
"evm.model.hcontig_059_008.12"	6.72113508730546	6.41950026016073	6.58821905712315	9.16588030986711	8.42643009632355	8.95394532418362	9.6641432217104	9.44339439243512	9.74485016534198	8.92513741218862	8.72210867982605	8.7584195574185	6.54708234283809	6.52754592592035	6.55515240292579
"evm.model.hcontig_059_008.11"	1.63541128351717	1.10501414690921	1.84912077184348	2.01667811277585	1.49236707796824	2.04377177032277	1.68353960220387	-0.0263527688349128	0.29595623805687	0.779872125507956	0.987870767862435	1.17551008806401	1.23680878535623	1.0417570388719	1.82951519785175
"evm.model.hcontig_059_008.2"	1.0707361887092	0.526024614653693	-0.144079481604193	3.61199376139399	4.02844518762423	4.10959235317412	2.07091917450036	0.0814230954825059	0.485822798258401	8.0637751912644	6.79106238806595	0.434105991435735	4.0340558586357	4.24802623386917	3.68618217080093
"evm.model.hcontig_059_008.76"	-1.86589204537882	-1.78765512213933	-1.96371456877617	9.40281340167173	9.35761952091434	9.3905728016326	7.03281419426972	5.65541665411792	7.02497984005581	4.95739862731277	4.34197217577315	5.73026470675013	-1.07521619094974	0.471880577374138	0.300391087436096
"evm.model.hcontig_059_008.84"	8.21859431892168	8.0372303370599	8.02547577673921	9.12575189941286	8.80047795541224	8.80227422980086	8.2988305401698	8.20708456997192	8.36034295836173	8.38679937360524	7.85728823515729	7.90346668246755	8.3406062739593	8.07037267029294	8.19989233914993
"evm.model.hcontig_059_008.85"	9.5654445668	9.33288496085554	9.39334459679801	10.430360731182	10.3182854151673	9.97110068774382	8.9830206166371	9.44851404336596	9.06411230039346	9.18826316153592	8.72309034772618	8.74330746843719	9.96897525306059	10.3504529238153	9.93328103711984
"evm.model.hcontig_059_008.86"	1.04027889095505	2.67636547298701	1.58553630428375	2.55141849849934	2.77964887581383	1.37976379665871	1.73731889423112	1.43298453538062	2.59218916068786	0.137971872365016	1.51751348202971	0.488470166926268	1.25753401940554	0.398683886592384	-1.07358255176091
"evm.model.hcontig_059_008.87"	-0.854975566463068	0.440376419556705	-0.241954075863152	3.98165612799489	2.91515572895056	4.64789199006145	0.109827330940854	-0.208367736810814	3.42081549022675	2.47300716963629	6.97002131331497	7.04477951425122	-1.52328004631741	-1.31320050547371	-1.45405615792876
"evm.model.hcontig_059_008.82"	4.89612755560212	5.02420806576828	5.14877555884193	3.44041682875374	4.32603222158924	4.5406859462645	3.58037598302183	3.54574171266842	4.0518519236489	4.47331165792418	3.7107702562551	2.93726955199462	5.13914257010636	5.44337029107836	4.97588143616748
"evm.model.hcontig_059_008.88"	9.69111479576153	9.93532385774716	9.85172129048874	4.60126795164457	4.95585518341163	4.63829433615727	5.74738210231715	5.31794315279011	5.75644006170724	5.39185636287044	4.09241428563267	5.12230718467193	9.10502297140854	9.1121901436983	9.26401957377833
"evm.model.hcontig_059_008.89"	7.26910578672804	7.10968742235011	7.21207300061186	7.67148904200669	7.9586983553618	8.03822413600139	8.58910379672377	8.59585604870164	8.660545567768	8.32652364237772	7.94156803944307	8.13191261627133	7.04185837949313	6.99835688126228	7.0405666214525
"evm.model.hcontig_059_008.35"	8.83465260341256	8.79468238302462	8.8250912593714	8.98851530630065	8.83499775718808	8.63993436897093	7.80341829486491	8.05697512759223	7.84261921965368	7.96733098627212	7.83488626690906	7.9226147018383	8.9991288512864	8.95879221309155	8.82431470718816
"evm.model.hcontig_059_008.34"	-1.68705529000343	0.136264255026262	0.37465988097788	11.0408865488342	10.8131393377454	10.9730719476837	7.62863475424027	6.01741605048556	7.84151323498934	6.3547186504611	6.66150805978636	7.53612288383018	-0.872076821757462	-0.643844572993368	-0.796661800934829
"evm.model.hcontig_059_008.37"	6.74734136066265	7.29840162341566	7.10694755682269	10.7455508302204	10.447191950206	10.6617565637021	8.75820671231523	9.15092595213449	8.94276691599414	8.50050733193885	8.03243168089343	8.01490690193435	7.34754177146027	7.42087858433726	7.40046912212333
"evm.model.hcontig_059_008.31"	9.36892497113299	9.29433804978367	9.39675246003062	9.66388398935884	9.33184316405655	9.40290516192239	8.94294117667286	8.97391618690622	8.44414542046039	8.755187812652	8.39048172675752	8.48414289056578	9.31849882774806	9.62453455694578	9.3208528658555
"evm.model.hcontig_059_008.30"	10.0009222650541	10.0421125803885	9.98374599946436	13.4395668372905	13.2800834177157	13.3382916410592	10.8372623387457	11.0694891938513	10.8849190517172	10.5318492497816	10.3240030713158	10.356515720896	11.2080533810765	11.7053901051009	11.1909868172629
"evm.model.hcontig_059_008.32"	0.813095462871507	0.0905569532545627	-2.01322424168109	2.42243026754968	3.76034424607671	3.65036911700472	6.70468682607308	5.69889260412721	6.7244991443518	3.65594503904233	4.59864358629777	5.38103670220645	1.74986296205864	0.438325171660056	0.994795794040069
"evm.model.hcontig_059_008.7"	0.405477133400073	0.469742000997678	0.590967911620612	1.145242702226	1.63726107229338	-0.239745517350286	0.0524323332083976	-0.196089180704559	0.117129837532055	-1.18440363192744	2.30565775657345	1.74373039639775	1.60875776955965	2.18723859827416	1.44358633261528
"evm.model.hcontig_059_008.5"	8.20946775080587	9.29854753300513	9.51239089841381	8.47481325994483	9.08687222335322	8.83270803246925	10.4751349424354	11.6977757588658	10.4770459674309	10.4578710930222	10.7034366557471	11.142933944171	8.05175879949487	8.49850417600228	7.99993095906544
"evm.model.hcontig_059_008.1"	10.3063750289507	10.1377936500944	10.2818151942045	8.90656626912218	9.90128093792081	9.50362606711256	10.0508508287768	9.55938092936244	9.87623545849636	9.83898928771327	10.796365446238	10.9915997553436	10.1035271191612	10.1801172999608	10.2328441304709
"evm.model.hcontig_059_008.29"	4.91655085436719	5.33765450435087	4.86600411249464	5.82706827719675	6.73638399724001	6.5525935747566	7.99382448016602	7.69678361571813	7.76638260913789	7.24163023277926	7.05937166842751	7.24998120711852	5.51791812194061	6.02527045362966	5.9340652255267
"evm.model.hcontig_059_008.113"	-1.98107349805015	-1.97991448654161	-1.98242321905619	-1.57516341333991	-0.589568617009778	-1.56854268380154	-1.47886250268655	-1.55514294056392	-1.45900444741528	-1.88873886802373	-1.56585345950609	-1.95703735035148	-1.87036494399798	-1.82000288314686	-1.85377000255162
"evm.model.hcontig_059_008.119"	-2.03877503038183	-2.03423316178052	-2.0441307859491	-0.500285199965371	0.175281302277161	-1.32442899500873	-1.17374150214566	-1.30191372253291	-1.14037448030473	-1.86244709025423	-1.62577073936554	-1.24817101647822	-1.83157381913599	-1.74695163627776	-1.8036897304815
"evm.model.hcontig_059_008.83"	10.0096970209255	10.0261719671791	10.0157822474582	8.98515226312524	9.77670337187749	9.53410095714139	9.08303220906451	8.78865836762257	9.25404177574103	8.83949055488641	9.01255511943116	9.32043785842628	9.77803517656631	9.72245529191085	9.67187617582128
"evm.model.hcontig_059_008.13"	9.01930988674967	8.9559952123751	8.86133994277984	10.4604319784088	10.2175182379503	10.2747915978718	11.4798728863251	11.1772354879445	11.4826928212599	11.062826029881	10.9815562630578	10.9646158975139	8.89284217349225	8.8544127945496	8.9733692760984
"evm.model.hcontig_059_008.10"	1.90540743009284	1.47105741306713	2.17131416945472	7.39486721205802	8.22770137112101	9.69283869074016	7.53427355961919	3.20651249955767	6.94036093863196	3.88916806079201	11.4428087695724	11.1767830018253	1.4943491613534	2.63694714327956	1.93251049003822
"evm.model.hcontig_059_008.16"	9.57722512122717	9.57939571854971	9.65354301269654	8.56122432067985	8.29715871793487	8.14960186736788	9.11969985519098	9.09000936699321	9.15417408022465	9.65609039751403	9.5931039991162	9.20581492760799	10.0375157539424	10.3799215798191	9.97304106998591
"evm.model.hcontig_059_008.55"	10.6519737747316	10.3769018442555	10.5304917343495	7.47709209526766	8.00867435092764	8.05917765961799	9.36259187642878	9.9462626505638	9.51577469914318	9.59289418124728	9.85060535674126	10.208184859931	10.2831935569008	10.4641954748925	10.4040028814258
"evm.model.hcontig_059_008.54"	3.98514575464165	4.19997115063204	4.15542895913829	4.59693172061896	5.11069769570658	4.876712712382	4.18612159997957	0.411065787904537	3.62848275704503	3.05457944115096	2.8913630584143	3.18381226408509	3.87516123665877	4.56511684875879	4.21926645665805
"evm.model.hcontig_059_008.50"	1.35264269488834	0.933296589699064	2.03434319205428	6.64527379024932	7.29295170921018	7.40219867272988	4.18881064635028	4.57915926661031	4.94298473120731	4.25430168543167	3.54038219072332	4.7001206499552	0.958539091259912	0.510816364026597	1.51968430868144
"evm.model.hcontig_059_008.131"	7.98038123666811	7.90636015186916	7.95683789702381	8.79797896969712	8.32194536769206	8.09734273479788	7.7443136967018	7.80695170058689	7.52389499956637	7.65767369439109	7.33903178170558	7.11444983719218	8.39038795040941	8.81033603998453	8.12373152926243
"evm.model.hcontig_059_008.103"	-2.17817267306547	-2.17243063166308	-2.18497238882836	-0.505999380463512	0.411954932531984	-1.38107286081645	-1.22107331993729	-1.35716621010208	-1.18564431336469	-1.95233890677941	-2.21324460488037	-1.29440099767807	-1.91955775745838	-1.82970617025458	-1.88995051336808
"evm.model.hcontig_059_008.39"	10.5611813758168	10.5757780445454	10.515924419016	10.5271770428353	10.340301532515	10.3038458702362	9.48666173809668	9.49063939475716	9.44233212701485	9.73515601320158	9.90064638569966	9.99638935514832	9.98530969507969	10.250907667354	10.1186608834885
"evm.model.hcontig_059_008.19"	-1.94322591957461	-2.10039557074731	-2.10080427630694	-1.93190863085572	-2.02357782064373	-1.9292890333188	-1.89380563527358	-1.92398721058503	-1.88594847808641	-2.05597977497495	-2.10171178122552	-2.08300316190603	-1.85202355475204	-2.02878328316269	-2.0421437840424
"evm.model.hcontig_059_008.36"	8.67265955586347	8.70570526351956	8.64270981760973	9.88123550720013	9.89194295842622	9.87666691915125	9.57798816494735	9.8049971790131	9.4669457264821	9.38720039212359	9.28202535612315	9.6761687360935	8.2929631123607	7.9256561841893	8.12786941257398
"evm.model.hcontig_059_008.33"	8.83576516106477	9.14058528868895	8.76875115026781	8.5719990132357	8.31640687072535	8.4057494457575	9.15806893506848	9.03022637548038	9.36953304083854	8.94976710988744	8.64398331864759	8.88850043021781	8.87908188988596	8.85699022552732	9.10088184663672
"evm.model.hcontig_059_008.59"	3.78349360109753	4.59475601294475	4.52680993977241	3.63761714215158	4.96997186574477	2.51288450025798	0.583113852435891	0.268405920519211	0.665041639955327	3.23594104820066	2.61968782396613	2.38737566250192	5.43976482993496	5.44849069426227	5.34252222508761
"evm.model.hcontig_059_008.58"	3.18481695949813	4.15739092242017	4.07247360705916	-0.593543983378517	0.0865640384501894	-0.568951282268636	-0.235834232725772	-0.519177933503606	-0.162071482702547	-0.252283388645944	-0.0431960276317785	0.170712064222999	-1.69007012427979	-1.5030002398188	-1.62842821117013
"evm.model.hcontig_059_008.57"	-1.96812741930874	-0.683102829731029	-2.01656855906978	2.24678796995914	1.81216506483531	2.27613413363226	1.38068159389337	-0.429415867879466	-0.102649142300447	2.45596613139336	2.19677913141611	0.911104771907283	-1.50082918547066	0.0758001302693716	-1.44442436259477
"evm.model.hcontig_059_008.56"	6.91154772970684	7.07564173095881	7.02879199474026	9.57843828961556	9.47559780106316	9.39916851637465	7.08307526315857	7.14107874654578	7.41264684878793	7.30318924120856	6.74574189350045	6.5571136715808	6.34258326129563	5.93662480399278	6.42305088703686
"evm.model.hcontig_059_008.44"	-1.69013053638782	-0.506795880314807	-1.79061484307621	10.5436481485417	10.5470922014377	10.8308906844735	8.27972316140927	7.77844730143267	7.68772632744818	6.72784565381695	6.94941075183466	8.02559094729779	-0.875458554294601	-0.647407799000308	-0.800100974616009
"evm.model.hcontig_059_008.74"	9.0673150376082	9.04107933606912	9.01327399490072	11.0490990247716	10.9220015700635	10.7831892465271	11.3160320808816	11.0159264059114	11.1849586982735	10.6182059671416	10.7380269396734	10.8062965167516	9.16867058443156	9.10931037061375	9.03050289838328
"evm.model.hcontig_059_008.8"	2.93757765573146	3.37345575954676	2.88257947536703	-0.0909418940762234	1.17247755458051	2.23241304395024	0.268342450802196	-0.0162484940172425	0.342429895357917	1.24575136727899	2.03863822352561	0.520403495783824	2.60389712943065	3.54963732719213	2.68339074962633
"evm.model.hcontig_059_008.96"	9.34797316625377	9.50156076030994	9.59381105361192	7.96964566964827	7.73561897270749	7.42075681885857	9.43226401908928	9.29976273528554	9.53006529089667	9.25305311976047	9.67170081153509	9.79351839192527	9.48264113739328	9.47480685550425	9.51469732490315
"evm.model.hcontig_059_008.93"	6.67458052046139	7.01588000641495	6.77254646820125	10.5562000637839	10.4073847516839	10.4366056296474	4.80622799891129	4.17821665219424	4.71185220775049	7.02652946466022	5.31366719736444	3.61372285020941	7.74897371707863	7.84674062534224	7.8834270938033
"evm.model.hcontig_059_008.92"	11.5256314504589	11.3174513055384	11.5037370599518	8.49392166876277	8.65555895231385	8.46922226227721	9.40141210083967	9.58008474982477	9.23559764855706	9.43974021476222	9.61897158106096	9.52533968284431	11.3242850453943	11.3268541010579	11.3393907998518
"evm.model.hcontig_059_008.91"	10.7328875561573	10.9324225678528	10.6769901993224	9.55626776529241	9.60223222734532	9.86459993671877	9.4893513083595	7.6547631287674	9.47049127752195	8.57073779086243	8.85754377100161	9.40091389899488	10.7532362927818	10.8096573602707	10.772167221218
"evm.model.hcontig_059_008.90"	10.4103423009484	10.5053229222044	10.4226498174793	8.3911795852601	8.48655879918218	8.87901810940904	7.83561995818187	8.02047997742476	7.82583758116839	8.01550557901932	6.97464462360898	7.12374347164787	10.5398715317529	10.4409974961701	10.4822763356034
"evm.model.hcontig_059_008.97"	10.1985495817024	10.1382290775898	10.1013462412127	7.79357447040159	7.72306016687841	7.20043392655639	7.36375407675669	8.28120597117892	7.54059676409867	8.45272329563261	8.21232226018776	7.73887107544121	10.308106244225	10.8459797863744	10.5700268454556
"evm.model.hcontig_059_008.95"	8.08638549802982	8.20268355693736	8.18390941437454	8.66108065831787	8.31346419802549	8.66272231593431	10.3997174184158	8.90287373660913	10.4659598169164	8.99579868878024	9.85266172495962	10.1194283916673	7.68055241113318	6.56794705384818	7.52025947088778
"evm.model.hcontig_059_008.94"	7.5564306386639	7.3717581073754	7.5527564539587	8.957979207263	9.03273483480091	9.24416856295981	8.16992199129765	7.80796296192846	8.14812227558467	8.03085887177848	7.86448014761881	8.19878035060199	7.84200296602202	7.0131181229099	7.54074483010375
"evm.model.hcontig_059_008.99"	2.2658433299864	2.24403907429864	2.04510496897363	4.82025970319106	4.70793692704395	4.74888527401797	2.10838163639735	1.75967543740469	3.49949997416537	3.18636544094553	2.48987958547867	3.4531020307355	2.06944152512053	0.546965182031339	2.74359737954649
"evm.model.hcontig_059_008.14"	0.765048591439408	1.14651777180476	0.647558245106945	6.07483474069339	6.2691484195888	5.89322733902571	0.459742149168136	0.133791382541674	0.544596779260641	10.4351204637392	8.69381029682718	2.33794601038574	1.7303743304277	2.00524945521513	1.45278832899183
"evm.model.hcontig_059_008.15"	8.3622563951771	8.53264979609025	8.38182615851228	9.03107342801649	8.84206330212784	8.94744996828278	8.56371677411055	8.15741872358683	8.57512322186879	8.45043070430429	8.58786009535332	8.46063403253073	8.36143653861198	8.28820811629473	8.31901870935458
"evm.model.hcontig_059_008.128"	8.08769427210997	8.42011805010641	8.37053787614926	9.34995130546671	9.12937214559866	9.20163593105669	8.06135179429542	8.33352331830647	7.62185840058819	7.66890327350271	6.97586046367459	6.97708093525477	9.0277774516835	8.82348117696555	8.66894375404326
"evm.model.hcontig_059_008.129"	11.2592263262449	10.9225197214175	11.0194864057793	11.8381617444057	11.9019063097913	11.7867043607227	11.0908604098506	12.0475982849449	11.032505584524	11.5826034214331	11.9209153097308	11.696944076454	11.5357059547503	11.8219267120003	11.4406448808543
"evm.model.hcontig_059_008.64"	-0.0178349009022103	1.17225338752078	-1.94897443227597	8.13524656464304	8.03909051213083	8.03258719407744	3.00029158316113	3.10949224221914	0.718872025415593	11.4439060806991	10.1159495209093	4.33105149439236	0.924134465837689	0.479803351002358	1.4921416236778
"evm.model.hcontig_059_008.71"	9.76370398655084	9.76734660732713	9.64960405561747	11.7392908232565	11.9522472429791	11.6571095494746	9.66869956349389	9.0885606240958	9.76217441913339	9.25732958618733	9.48501422064126	9.41601506439022	9.99864210877843	10.3545801560533	10.0010147989062
"evm.model.hcontig_059_008.73"	6.220540352172	6.68085207204646	6.68788993275338	3.17561259578879	3.89451846847395	2.74795677537556	9.23187583448721	7.27777959196665	9.22080082315531	7.93572736462899	8.947329573289	9.20482030102839	5.53856302068246	4.77894669623108	5.63266627411957
"evm.model.hcontig_059_008.75"	10.0869914119961	10.1474614255452	10.1554977062629	8.7278595183614	8.6998197396375	8.9874062643343	9.1225843815313	9.45857802030161	9.08443176309479	9.14070476316344	9.25551914542378	9.31505813574624	10.0992944481782	10.0295021461143	10.1504998156524
"evm.model.hcontig_059_008.77"	9.52155315879496	9.50509408416843	9.43422781169827	9.13403078457045	8.95870294826343	8.81669757111949	8.80610358087243	9.39424090504356	8.52405869922443	8.98605218594412	8.66200147042347	8.65774003044046	9.08477467793492	9.32881546655379	9.21145161727421
"evm.model.hcontig_059_008.69"	-1.62975225984365	-0.611246603432964	-1.65741237150446	-0.49084910510222	1.35767186147948	2.02204042431933	-0.203150141451587	-0.431037944123908	-0.143824202756939	0.376666833314827	1.70824938542886	0.98819485668122	0.441970375457983	0.0251546789160117	0.501401381384267
"evm.model.hcontig_059_008.62"	7.85943454769277	7.88254590915681	7.8416085353823	11.0038070408192	10.7606712725172	10.564416373425	10.3957409188578	10.3588187139863	10.5322715437319	9.73104377801336	9.81925313694319	9.88866224956882	7.75948302463294	7.80488774267307	7.70718327551136
"evm.model.hcontig_059_008.63"	7.09247856938247	7.33805308822279	7.3943187638997	8.72309110796562	8.45934016633106	8.76073962729411	8.20392536064012	8.03102950806469	8.35206960865234	8.27173155903335	8.14154845861574	7.93462071846632	7.67770796454877	7.15197802103528	7.27501306849599
"evm.model.hcontig_060_001.8"	10.2432185616442	9.93010929906315	9.96721261507351	8.06418971131195	8.27630037665167	8.06050335379683	8.09269629875727	8.89867625994076	7.94826741598692	8.39156258403861	7.61243421600369	7.68834626474728	10.2060580255478	10.4684199223398	10.050555468837
"evm.model.hcontig_060_001.29"	-2.16475503666533	-2.10258989362873	-0.878253603550315	3.06149208040153	2.94449288534818	3.09475408481276	4.90756340603208	-0.25510104215035	4.58112183069989	2.37315550218697	2.87581598609939	3.82485431078665	-1.50450511223317	0.238784222618251	-1.43872992154217
"evm.model.hcontig_060_001.27"	-1.63520186453035	-1.9451289212159	-1.94559186260016	-1.75446133321646	-1.86632196984443	-1.75126473194982	-1.70796560926486	-1.74479510712102	-1.69837780111388	-1.90586091687627	-1.66146983909439	-1.93883659030531	-1.8969896726314	-1.87267400974638	-1.88897735155107
"evm.model.hcontig_060_001.26"	-2.21528411555761	-2.21407543019322	-2.21669290682399	-1.78883707464434	-2.01195573324994	-1.30373558211903	-1.69609610810146	-1.76955669626273	-1.67697214315632	-2.09082062344151	-1.60621191150024	-2.15659432403804	-2.07312592604174	-2.02462559339965	-2.05714444778763
"evm.model.hcontig_060_001.9"	9.24925313989986	9.07634781305693	9.21514677744084	3.47411455325272	4.55342132399129	3.51039127322296	2.42001688170141	2.03199183035706	2.52082365999198	2.9442655337754	2.97144532765145	2.91728463370365	9.48626136167442	9.74979867563455	9.56472817429126
"evm.model.hcontig_060_001.2"	-0.785773232087603	-0.0574324696524373	-0.871775761670097	-0.461170732232059	0.190226308653499	1.17663000522964	1.55027578966395	-0.387157536933131	-0.0317454970291108	4.51437469089417	3.42764436445974	2.23550156702778	0.638063294776727	-1.36631176953296	-0.0022127408314867
"evm.model.hcontig_060_001.3"	0.0087252848097954	-1.76965547565623	-0.767253401367443	1.7055915613224	4.29768377758688	4.34798865842946	7.55295957225641	6.01567066148048	7.76340114874351	6.19679499033335	6.47565423980934	7.21108838288457	1.77290698899164	2.33489328527267	1.50215008301767
"evm.model.hcontig_060_001.1"	4.77155684355401	3.75732497590557	3.58782000138642	2.54159479350105	2.69768314444756	4.16240197104692	0.718501665193344	3.49961675109799	3.12745546135525	5.89712115842109	4.07435307068331	3.88159444379243	4.66152997326406	5.0854110990733	4.93721355825697
"evm.model.hcontig_060_001.6"	9.06349615037156	9.00880970716871	9.07719611109503	7.57503560502124	8.04876149075335	7.90430071887316	8.50467697869071	8.80493120985857	8.54280918658849	8.51427812800689	8.47211718587042	9.08291447925319	7.95133550447346	7.93014866602537	7.94884039367321
"evm.model.hcontig_060_001.7"	5.99476684575355	5.84893446643445	5.64446407893744	4.87779532350165	3.72818366928029	4.66612107704663	3.05071030085079	0.449421723380063	3.65539047208258	3.56270722387086	2.70618146883419	2.91394956927754	4.9410331556363	4.59536224434559	4.73559995416785
"evm.model.hcontig_060_001.4"	-0.937820242235043	-2.13059799182752	-2.20333741098042	0.732103806408499	1.76536717926036	-0.714533288562287	1.90541652899945	-0.671866805527871	-0.365749642374704	2.66565886378975	0.929820390809319	-0.637764557565358	-1.67557366939038	-1.51521447617465	-1.62273326975566
"evm.model.hcontig_060_001.5"	11.4031095808742	11.0548003612596	11.1556405583585	7.49644954527633	7.7172825592296	8.52547628329242	4.43071336556587	6.63383215087505	5.30525762622513	7.65101944584548	6.64351261692404	5.90717402044585	11.2263148214021	11.5992421060611	11.2711855743965
"evm.model.hcontig_060_001.69"	14.0420599015039	14.1528198024516	14.036985131289	4.79781832746497	8.00898078286295	9.3641279852192	5.97938620804881	3.40681659034404	4.77751081980143	2.3845626724902	4.38489497702566	5.43925932912807	13.3689007994408	13.4995032819922	13.4215125506539
"evm.model.hcontig_060_001.68"	8.92194222646339	8.90523633168935	9.09453840161282	6.90412615888583	7.94182087963741	7.16718712188413	8.02244928390807	8.33492596596455	8.09380252418297	8.19962052879925	9.23994107207445	9.19526412792508	8.48988681666647	8.73971193607934	8.54419069558462
"evm.model.hcontig_060_001.65"	0.640611096773006	0.913990548145299	-0.5012603039018	1.08913834593146	0.889688176596668	-0.246280570000333	1.43543572860117	-0.204423575192476	1.50779445211822	0.592487236902321	-0.781754302447401	0.9791572522222	1.0342261878917	1.51675616583175	1.60954873069248
