"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.hcontig_014_192.6",0.653157532632251,-0.291158759302407,1.58143396568559,-0.18411060190944,0.853926689530901,0.981763690068285
"evm.model.hcontig_014_192.5",0.100759729217466,1.04092143900501,2.37827139069269,0.43767983884372,0.661618386426609,NA
"evm.model.hcontig_014_192.3",0.604937814559664,2.28709285204562,2.02781136816952,1.1278627233016,0.259377898823612,NA
"evm.model.hcontig_014_192.8",0.0544456368733297,-0.390284688795026,2.37853708659705,-0.164086022031888,0.869663425471248,NA
"evm.model.hcontig_014_192.10",0.768830428236367,-1.23637417386124,2.01771593328028,-0.61275928562016,0.540035515481889,0.74275407336498
"evm.model.hcontig_049_206.5",146.641433088301,1.36286422379316,1.03092907147055,1.32197671159774,0.186175905914555,0.35907790651372
"evm.model.hcontig_049_206.2",2298.51352945846,1.08069012867248,0.124199473078982,8.70124568069011,3.28260736088141e-18,2.24304397782825e-16
"evm.model.hcontig_049_206.3",76.930996964292,1.48544877450271,0.339160894594828,4.3797760831987,1.18801320252211e-05,0.000104790133530093
"evm.model.hcontig_049_206.4",36.8773688372018,1.2943759150144,0.40132600462441,3.22524805295329,0.00125863564030005,0.00600723563633104
"evm.model.hcontig_020_215.2",2877.6703148305,0.214030101085984,0.142099038053975,1.50620372957548,0.132014882329448,0.277228618390099
"evm.model.hcontig_057_232.2",54.3025342705171,2.09579064249323,0.226058087192705,9.27102705556672,1.84362001443172e-20,1.70179065016359e-18
"evm.model.hcontig_031_159.9",843.557455535616,-0.304449086633551,0.141345567322345,-2.15393444874887,0.0312453129479003,0.0888873825765761
"evm.model.hcontig_031_159.8",472.492398122172,0.044490030658104,0.205007421792024,0.217016682953256,0.828195343633847,0.966947697887382
"evm.model.hcontig_031_159.10",591.746141113229,-0.813604447151333,0.442545784307323,-1.83846389684809,0.0659940771117458,0.161625520839099
"evm.model.hcontig_031_159.11",217.631435336844,-0.477951219318073,0.190867953626035,-2.50409359055903,0.0122765555053541,0.0415790774325205
"evm.model.hcontig_031_159.4",0.0830791497716493,-0.288366488792102,2.37853578303005,-0.121236977324238,0.903503336449652,NA
"evm.model.hcontig_017_160.11",484.1025454337,1.21813386787621,0.180437387807671,6.75100589005767,1.46823638097979e-11,4.09820993025208e-10
"evm.model.hcontig_017_160.13",21.7616664729513,-0.61789603976798,0.402008806332291,-1.53702115484814,0.124288128999528,0.264112274123998
"evm.model.hcontig_017_160.18",101.321663905464,-0.659336449685821,0.24411053868253,-2.70097494866168,0.00691365457740739,0.0256080208088905
"evm.model.hcontig_017_160.14",27.0268536737215,-0.497569083309669,0.359233451076528,-1.38508560886684,0.166026291816078,0.329454020135884
"evm.model.hcontig_017_160.16",572.66737571298,0.917988380111195,0.368618265048237,2.49034968462854,0.0127617465424224,0.0429321799443448
