"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.pcontig_225.6",0.0468699681463813,-0.560289348526977,2.36146489395473,-0.237263467249206,0.812452401882398,NA
"evm.model.pcontig_225.3",14.9045761527872,-2.02126252492749,0.607902494528346,-3.32497817186247,0.00088425457707508,0.00947045895126614
"evm.model.pcontig_225.8",0.159057103474258,-1.01733143322463,2.36142126606326,-0.430813191972575,0.666604206706053,NA
"evm.model.pcontig_225.9",2.19273618314575,0.0488806516671148,1.10381700225332,0.0442832929437856,0.96467858890935,0.990324309194296
"evm.model.pcontig_166.5",27.6700412863821,2.79083424474251,0.915160806458845,3.04955612723567,0.00229179805159882,0.0191740034050203
"evm.model.pcontig_166.6",361.901260489089,0.323738458256941,0.271248358135868,1.19351306117319,0.232668499989967,0.458317076003815
"evm.model.pcontig_166.3",304.159329068823,-0.388458906669503,0.145856883622292,-2.66328812889934,0.00773811244927671,0.0471011167085221
"evm.model.pcontig_166.4",169.250167005386,-0.246320268137355,0.187723680154485,-1.31214276182232,0.189471970128524,0.405814880216426
"evm.model.pcontig_166.8",0.265765913668376,0.317881942912628,2.36172350370153,0.134597442255375,0.892930163989934,NA
"evm.model.pcontig_189.3",1.84978031525124,-0.739666887180914,1.40175586820712,-0.527671689455428,0.597727225988741,NA
"evm.model.pcontig_189.4",0.101175159116762,-0.813964628492566,2.36142944948474,-0.344691487044075,0.730326318727154,NA
"evm.model.pcontig_189.5",96.0623138358742,0.471185789307277,0.217262389130981,2.16874071573987,0.0301023743687666,0.123250318890255
"evm.model.pcontig_189.8",0.166662686699241,-0.641296278711497,2.3141512948451,-0.277119426089392,0.781688405878761,NA
"evm.model.pcontig_129.3",99.0816935553057,1.34274943165784,0.3285591415785,4.08678153104142,4.37398638231973e-05,0.000910139113716258
"evm.model.pcontig_129.2",7.40891043187134,0.12944739341959,1.38519608446805,0.0934505914874145,0.925545600132229,0.970432365906126
"evm.model.pcontig_129.5",4.90785562263327,1.33733470567248,1.27299130669665,1.05054504193182,0.293467593644229,0.526230336773886
"evm.model.pcontig_129.4",52.5906583588045,0.50229143941664,0.901723770984568,0.557034710162072,0.577503714208797,0.76865992255197
"evm.model.pcontig_129.20",0.121549650015286,0.0309903964170128,2.36167613053184,0.0131222041906457,0.989530296340403,NA
"evm.model.pcontig_147.2",58.0938229025537,2.98785987954524,0.987540461625788,3.02555692211975,0.0024817568561971,0.0204515394760822
"evm.model.pcontig_147.1",0.0680554840591011,-0.367706442622248,2.36152688315726,-0.155707074623957,0.876263920448298,NA
"evm.model.pcontig_147.5",323.444202561468,0.0432890217253314,0.145323300653212,0.29788080459742,0.765794138973315,0.886924651234429
"evm.model.pcontig_147.3",29.6340143458234,0.0256017473847688,0.403789716090117,0.0634036637502057,0.94944506987269,0.982760053803433
"evm.model.pcontig_147.7",863.13776289028,0.604681828766148,0.135884606580294,4.44996562880612,8.58840332888983e-06,0.000255804594499434
"evm.model.pcontig_147.4",19.2094047393009,0.520105800904692,0.529914311539251,0.981490383594157,0.326350974294159,0.559349629076272
"evm.model.pcontig_147.10",578.871544760139,0.504151516531934,0.61819922660639,0.815516252421534,0.414776865414256,0.639367675770989
"evm.model.pcontig_147.17",0.231927651050958,0,2.36137506581293,0,1,NA
"evm.model.pcontig_147.9",0.357785810066642,0,2.36128991164737,0,1,NA
"evm.model.pcontig_147.6",229.44394278901,0.691981191998888,0.225774212750473,3.06492572189221,0.00217724062638464,0.0184770906609086
"evm.model.pcontig_148.10",144.745430398296,-0.0224817885217084,0.18987685323278,-0.11840194388595,0.905749185616289,0.961689757080259
"evm.model.pcontig_148.13",69.3278753290298,0.564229384315447,0.362275668896926,1.55745867789973,0.119361624038348,0.304990892771401
"evm.model.pcontig_148.14",3.22774529075699,0.35142554372232,1.01366252030447,0.346688899592304,0.728825050458656,0.866416056819388
"evm.model.pcontig_148.17",0.0635552954743862,-0.552486646023545,2.36146634414185,-0.233959144662008,0.815016696300623,NA
"evm.model.pcontig_148.12",818.602278613749,0.131096906578453,0.212963732355508,0.615583250389357,0.538169608763096,0.740941388254055
"evm.model.pcontig_148.9",29.1622090147204,0.310719463490635,0.840532221292356,0.369669901545107,0.711628460664278,0.855590848153743
"evm.model.pcontig_095.32",238.541987106777,-0.701684953396777,0.200688119106842,-3.4963950856663,0.000471589897527248,0.00583564020539152
"evm.model.pcontig_095.33",17.1116173032891,-0.054600955865897,0.540254118468348,-0.101065320928407,0.919498606941973,0.967480891697914
"evm.model.pcontig_095.36",65.8537877537696,-0.0489829186167299,0.523444639860473,-0.0935780307728179,0.925444361923546,0.970426022095553
"evm.model.pcontig_095.38",21.2902904653664,-0.128102543821419,0.435374134654826,-0.294235540480561,0.768577924618754,0.888809189124578
"evm.model.pcontig_095.6",409.574968983455,-0.363229363513318,0.145398044138541,-2.49817228055159,0.0124835508561686,0.0663415259711116
"evm.model.pcontig_095.18",103.557545083313,-0.143097471828595,0.176987938412918,-0.808515388742165,0.418793950873328,0.64338706826991
"evm.model.pcontig_095.10",15.1119255879927,2.24536176325286,1.01501427564217,2.21214796396068,0.0269564429394665,0.114193376939542
"evm.model.pcontig_095.11",229.745084304504,-0.766373510678587,0.263438724904892,-2.90911486515609,0.00362453662847635,0.0269101221052755
"evm.model.pcontig_095.17",49.6950785488262,-0.26549643191913,0.27007250407223,-0.983056134615331,0.325579811776426,0.558463853481239
"evm.model.pcontig_095.16",31.9937499654563,-0.470206744498489,0.314253130191674,-1.49626749687964,0.134583961578505,0.328999666852241
"evm.model.pcontig_095.13",499.48948121041,1.26961687465084,0.53043801200681,2.3935254373032,0.0166873241627481,0.0816831364516422
"evm.model.pcontig_095.40",8.30450569877544,-0.855453804569423,0.509775634750942,-1.67809865017846,0.0933278422205869,0.259894112536365
"evm.model.pcontig_095.14",14.2272369170489,-0.134108385485147,0.709053952012017,-0.189137067926354,0.849985389762075,0.93343518794236
"evm.model.pcontig_095.15",0.651860844827054,-1.39045294771116,1.95536536967556,-0.711096232588932,0.477024604421196,NA
"evm.model.pcontig_095.43",8.61537563233254,-0.402108256264532,0.489018639703784,-0.822275929007745,0.410919873190302,0.636851601748771
"evm.model.pcontig_095.42",17.6571427162762,-0.00783945619467907,0.541623136865739,-0.0144740053758493,0.98845181779697,1
"evm.model.pcontig_095.41",280.980774294649,-0.866117118719783,0.199718116910441,-4.33669780247414,1.44639265950713e-05,0.000384595307681058
"evm.model.pcontig_095.44",1.62770529290322,-1.68419078174504,1.62372218264864,-1.03724072981362,0.29962368054597,NA
"evm.model.pcontig_095.3",57.6368710628761,0.080922821809857,0.311640949291419,0.259666844148216,0.795120770064912,0.903276221883973
"evm.model.pcontig_095.21",645.122942575145,-0.0915292326923376,0.323199113706185,-0.283197659927822,0.77702532206968,0.893131693624438
"evm.model.pcontig_095.25",54.82569270533,1.20215282163079,0.52827196779644,2.27563242972229,0.0228680186588196,0.101724624824138
"evm.model.pcontig_095.24",210.696364374997,-0.684016228393251,0.645445625707817,-1.05975809758279,0.289254664345255,0.522391884409192
"evm.model.pcontig_095.28",101.439757620198,-0.554625850767825,0.275014020957519,-2.01671845252391,0.0437249031579119,0.158072508999443
"evm.model.pcontig_095.4",39.370590046563,0.161096085766249,0.372443918118958,0.432537834366771,0.66535056034531,0.825724544730869
"evm.model.pcontig_095.5",148.697837584507,0.444162215050579,0.332096629899429,1.33744872745347,0.181076207956373,0.394914181932949
"evm.model.pcontig_095.8",381.581474708114,0.233967239387008,0.143693489989489,1.6282382688605,0.103474373191257,0.278364719337725
"evm.model.pcontig_095.9",303.432616128251,0.640550157564021,0.183420981515338,3.49224037660303,0.00047898698391307,0.00590179672272714
"evm.model.pcontig_095.12",5.18171483777994,1.51415970207542,1.02270439919075,1.48054482142988,0.138727908451237,0.334884303205989
"evm.model.pcontig_096.10",1.85911937069441,2.46958077090641,2.01429064035435,1.22603000849568,0.220187382598983,NA
"evm.model.pcontig_096.1",0.614099614918827,-0.674269016231077,2.20720501881795,-0.305485449010159,0.759996450667524,NA
"evm.model.pcontig_097.44",7.80525408889709,0.19947893684888,0.69936188577261,0.285229923029774,0.775467996844863,0.89206970576105
"evm.model.pcontig_097.8",3.67864615347425,-1.69311968978331,1.10798419719432,-1.52810815720178,0.126485686508515,0.317070382637313
"evm.model.pcontig_097.1",11.4235861225053,-0.732507768684833,0.765605841583876,-0.95676878218357,0.338683972329887,0.572516721461114
"evm.model.pcontig_097.2",34.8434102085496,0.241977661090871,0.35144786360354,0.688516523076209,0.491127568843699,0.703723625355101
"evm.model.pcontig_097.3",1296.21594891684,-2.30329805825876,1.13525781328885,-2.02887664044002,0.0424708565887379,0.155339027823016
"evm.model.pcontig_097.4",168.152288638204,-0.528072219472236,0.191689096396173,-2.75483702203303,0.00587213779001559,0.0382734884201652
"evm.model.pcontig_097.5",1.61582620957426,0.845727825207461,1.29056087331813,0.655318042482589,0.512263006676411,NA
"evm.model.pcontig_097.6",39.7070524809934,-0.688414572038171,0.318003656203514,-2.16480080844606,0.0304029428869641,0.123975279710733
"evm.model.pcontig_097.7",153.456963503493,1.9875513772719,1.66874179016033,1.19104788349607,0.233634787631626,0.459491432524552
"evm.model.pcontig_097.10",451.097962159453,0.182871892737135,0.191629471786076,0.954299414556034,0.339932104307076,0.57398555384481
"evm.model.pcontig_097.16",55.0519066587261,0.81934350917616,0.407066690244053,2.01279920173506,0.0441357579420589,0.159118569976895
"evm.model.pcontig_097.14",337.890152702841,1.21283935222453,0.405221193091459,2.99303040636078,0.00276222227929565,0.0221916331471484
"evm.model.pcontig_097.36",0.084740811387106,-0.291344124880018,2.36155749999867,-0.123369481742529,0.901814522474026,NA
"evm.model.pcontig_097.15",25.8705311162524,0.640389962612728,0.412519871796326,1.55238573071434,0.120569955661724,0.306947100971515
"evm.model.pcontig_097.26",84.0094994434111,0.0189296378254105,0.265748545901358,0.0712313881575738,0.943213600719499,0.979675328415602
"evm.model.pcontig_097.41",758.697081804684,2.02303109411295,0.546293449744266,3.70319485811149,0.000212901225514838,0.00312519478026509
"evm.model.pcontig_097.43",418.500365755856,0.662278169989086,0.993824054921085,0.666393781383843,0.505159436270069,0.714898285086068
"evm.model.pcontig_097.42",40.2430582391345,-0.213908704943818,0.314545500104505,-0.680056477910982,0.496468700581733,0.708010342325384
"evm.model.pcontig_097.27",292.107555601079,-0.284851488767053,0.138090484691534,-2.06278868093883,0.0391327099252194,0.146905378319662
"evm.model.pcontig_097.23",21.611963773808,-0.0565903029108656,0.547113149714473,-0.103434368083456,0.917618236632399,0.96608266055647
"evm.model.pcontig_097.22",24.5927876010189,0.676905317006079,0.660592776343295,1.02469379207124,0.30550769314819,0.539261253703289
"evm.model.pcontig_097.21",29.0390048066359,0.428862096720479,0.547181758106838,0.783765340065929,0.433177814795645,0.656623911193832
"evm.model.pcontig_097.28",247.91091465707,-0.0819233340949375,0.182172546416424,-0.449701866205849,0.652925425535971,0.818367489557696
"evm.model.pcontig_097.40",7.2543603664058,3.29575961144782,1.40579535779104,2.34440922939633,0.0190572486513813,0.0897073820241654
"evm.model.pcontig_097.39",6.08748663593601,0.697670831298902,1.10601790581945,0.630795240861855,0.528174415578602,0.733156845468527
"evm.model.pcontig_104.30",17.1494414710557,0.463821986027811,0.497372540856319,0.932544416765058,0.351055243361082,0.583977490552708
"evm.model.pcontig_104.4",74.6293100473362,-0.45808229271606,0.541218450343781,-0.846390754833074,0.397334794272509,0.626403823688935
"evm.model.pcontig_104.7",1.73536767373918,-1.82386627659184,1.1599038746514,-1.57242881625857,0.115851135709078,NA
"evm.model.pcontig_104.43",10.9278792816538,0.134709167262771,0.614732642683012,0.219134560147694,0.826545229851323,0.921320977486581
"evm.model.pcontig_104.31",0.132441430932355,0,2.3613227794246,0,1,NA
"evm.model.pcontig_104.46",28.1343586331835,-0.178219450624072,0.562826943424762,-0.316650531226561,0.75150878885399,0.879191487850877
"evm.model.pcontig_104.45",0.900572831062582,-0.549503132052602,1.78707369840458,-0.307487672468783,0.75847220478817,NA
"evm.model.pcontig_104.23",18.9256770902748,5.73430855126297,2.27480401519506,2.5207923464876,0.011709092797765,0.0634545300454339
"evm.model.pcontig_104.24",10.6691270526891,1.50865191822315,0.715675345012001,2.10801158477502,0.0350299873742258,0.136263193104145
"evm.model.pcontig_104.27",3.7199904751277,2.86435627587796,1.21432783129075,2.35879982494789,0.0183341425272071,0.0873457645693261
"evm.model.pcontig_104.1",3.8038008983573,-0.7780021216015,1.35189387852703,-0.575490527739632,0.56495959501445,0.76072052004355
"evm.model.pcontig_104.3",123.26404002869,0.0125404077372311,0.448274081724951,0.0279748668247243,0.977682196668087,0.995657773246235
"evm.model.pcontig_104.28",0.0781563165224772,0,2.36128908926552,0,1,NA
"evm.model.pcontig_104.29",13.9475511451856,-0.596220477681513,0.428428588780494,-1.39164493989216,0.16402994311506,0.372594767327128
"evm.model.pcontig_104.44",8.30916063609567,0.320837332506899,0.773434201932295,0.414821754333259,0.678272393029942,0.833756773415004
"evm.model.pcontig_104.40",3.67500988230968,-0.076018593023447,1.01321646613038,-0.0750270012031809,0.940193228579756,0.978633251960301
"evm.model.pcontig_104.41",22.8105404836107,0.320791457968074,0.375228470120624,0.854923022938397,0.39259376403721,0.622038533689375
"evm.model.pcontig_104.42",488.533334324285,0.534869686988718,1.12880579330486,0.473836766396065,0.635616314107165,0.807204357256075
"evm.model.pcontig_104.5",1.50869753608557,1.24212214979446,1.4348170110723,0.865700741076497,0.386654293525079,NA
"evm.model.pcontig_104.12",0.89814146852329,-0.719390479742911,2.33197687430685,-0.3084895427862,0.757709856160398,NA
"evm.model.pcontig_104.19",15.7458381238053,-0.491624159916308,0.576438960553616,-0.852864212100009,0.393734609929119,0.622947006382606
"evm.model.pcontig_104.18",7.11761501987193,-2.33042450786077,0.924322424763383,-2.52122467812823,0.0116947153664135,0.063398970182155
"evm.model.pcontig_104.11",1789.80405627671,1.0854810484526,0.530786303080616,2.04504344244116,0.0408505753839087,0.151394379810777
"evm.model.pcontig_104.10",14.6676063652568,2.46260985566777,0.962380675204516,2.55887292743533,0.0105012119009416,0.0589241057705627
"evm.model.pcontig_104.13",16.6969926153823,-0.628863361043652,0.568825254840393,-1.10554753976264,0.268922406914642,0.499964164766733
"evm.model.pcontig_104.14",1.56912039639994,0.444056198626914,1.90203881269283,0.23346326881639,0.815401688763721,NA
"evm.model.pcontig_104.17",92.353108303492,0.550353021903614,0.270752842212131,2.0326768037117,0.042085186315227,0.154332433423699
"evm.model.pcontig_106.4",73.201237058307,5.09247586169956,1.32508357936851,3.84313558856904,0.000121472313725352,0.00201392447642388
"evm.model.pcontig_106.23",63.7278635062551,-0.0544739923427456,0.256961132808293,-0.211993120311258,0.832112401546214,0.924723920244798
"evm.model.pcontig_106.28",294.667052201183,0.195220989801294,0.177826720704362,1.09781583458343,0.272284915641865,0.503748362190464
"evm.model.pcontig_106.29",76.3897593790648,0.201076059606574,0.284016487394351,0.707973193568106,0.478961904445991,0.693972819045686
"evm.model.pcontig_106.3",1143.96636156671,0.888278780116326,1.17257409523451,0.757545969782553,0.448722835996848,0.669815585318139
"evm.model.pcontig_106.22",124.019987459515,-0.287789184204075,0.237067066673372,-1.213956827671,0.224764210569062,0.448554315670725
"evm.model.pcontig_106.21",333.144033933145,-0.52514015943585,0.230196359497819,-2.28127047960907,0.0225324464358123,0.100815478681805
"evm.model.pcontig_106.24",394.466269267273,-1.01190923867482,0.406146467538437,-2.49148846426703,0.0127209097893585,0.0671847637637977
"evm.model.pcontig_106.25",146.320230649021,0.178060091362032,0.262417692671789,0.678536913990533,0.497431326876804,0.709057159718972
"evm.model.pcontig_106.16",111.492016513674,-0.000922712059341546,0.241684743986041,-0.00381783328199995,0.996953817168693,1
"evm.model.pcontig_106.32",148.396692919657,-0.116037787603298,0.275382944679451,-0.421368824196312,0.67348578062677,0.830587899690599
"evm.model.pcontig_106.20",104.588391303288,0.16569540996163,0.320794651020855,0.516515501222799,0.605494415248623,0.787562937369337
"evm.model.pcontig_106.26",126.96260364543,0.213101498992104,0.171953347744939,1.2392983433402,0.215235032010674,0.438080678979215
"evm.model.pcontig_106.27",9.22507445782934,-1.39254821161221,0.899882701775275,-1.54747747552543,0.121748151818033,0.309178345223289
"evm.model.pcontig_106.2",223.471459156054,0.0471227101918804,0.47486981564775,0.099232902659021,0.920953351232348,0.968290239949076
"evm.model.pcontig_106.5",134.536973960405,-0.378707231451419,0.236441580908536,-1.60169471882323,0.109223133581657,0.288320139389311
"evm.model.pcontig_106.31",153.760782456474,0.178917612568804,0.237050069180494,0.754767181411677,0.450388688691157,0.671183324609498
"evm.model.pcontig_106.30",97.781663524288,0.169846485996031,0.257226527829635,0.66029926006902,0.509061804861573,0.718436260690314
"evm.model.pcontig_106.10",149.372226212023,-0.330732938528924,0.196707927356775,-1.68134016240771,0.0926968610382123,0.258605564947592
"evm.model.pcontig_106.17",13.5509850921355,-0.391987014423469,0.905027768730841,-0.433121532804644,0.66492648024879,0.825724544730869
"evm.model.pcontig_106.15",0.158276121346652,-0.0539046736480696,2.36169309763355,-0.022824588724963,0.981790194165761,NA
"evm.model.pcontig_106.13",9.72636928628556,-0.391628524149669,0.826015336390764,-0.474117739582017,0.635415949114279,0.807016587219019
"evm.model.pcontig_106.19",366.186482976962,-0.42943972944986,0.113279812151134,-3.79096435009016,0.000150063494787558,0.00238557891995467
"evm.model.pcontig_106.18",161.249789027473,-0.833535769118737,0.55886793678442,-1.49147180264927,0.135837668929255,0.330958962234262
"evm.model.pcontig_110.11",131.866898345154,0.157440158849767,0.20988614502646,0.750121733046833,0.453181391346454,0.673527202746703
"evm.model.pcontig_110.12",317.20016082643,0.0700179784625725,0.213066956109352,0.328619602687886,0.74244322946653,0.873889371114022
"evm.model.pcontig_110.13",239.567197899548,0.220907726698221,0.276553918112542,0.798787188429287,0.424413820527537,0.648391253249276
