"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.hcontig_014_192.6",0.653157532632251,-0.126048482107519,1.82826933960748,-0.0689441535646938,0.945034072648461,NA
"evm.model.hcontig_014_192.5",0.100759729217466,0,2.37827139069269,0,1,NA
"evm.model.hcontig_014_192.3",0.604937814559664,-0.0142406574396763,2.04614668053876,-0.00695974417431631,0.994446972405839,NA
"evm.model.hcontig_014_192.8",0.0544456368733297,0,2.37827139069269,0,1,NA
"evm.model.hcontig_014_192.10",0.768830428236367,2.13631277157371,2.07530319521712,1.02939790990405,0.303292730882241,NA
"evm.model.hcontig_049_206.5",146.641433088301,-2.20474600312753,1.10456551635541,-1.99603008647439,0.0459306480313753,0.0717198985386803
"evm.model.hcontig_049_206.2",2298.51352945846,-0.472301432799847,0.128208871152755,-3.68384362605551,0.00022974321364741,0.000565374917260366
"evm.model.hcontig_049_206.3",76.930996964292,1.4779907304529,0.364071050501368,4.05962168213467,4.91522882884833e-05,0.000133810095448777
"evm.model.hcontig_049_206.4",36.8773688372018,0.555579371716687,0.400168864339059,1.3883623170791,0.165026745003188,0.222883492781935
"evm.model.hcontig_020_215.2",2877.6703148305,0.679569090018348,0.145916456485517,4.65724775934232,3.20464694517738e-06,1.05529086782002e-05
"evm.model.hcontig_057_232.2",54.3025342705171,1.74384210413559,0.32675015691614,5.33692813063634,9.45344888590854e-08,3.82467779353552e-07
"evm.model.hcontig_031_159.9",843.557455535616,-0.60105165264105,0.163010640783154,-3.68719274860469,0.000226741611970598,0.000558682195625141
"evm.model.hcontig_031_159.8",472.492398122172,-0.26688923406844,0.226968504417985,-1.17588664891115,0.239640174710062,0.307803132567644
"evm.model.hcontig_031_159.10",591.746141113229,1.7915742146602,0.446046807864654,4.0165610045209,5.90535823068445e-05,0.000158747884097684
"evm.model.hcontig_031_159.11",217.631435336844,0.782855281678075,0.218899915005832,3.57631606050289,0.000348470308131165,0.000829965942024796
"evm.model.hcontig_031_159.4",0.0830791497716493,0,2.37827139069269,0,1,NA
"evm.model.hcontig_017_160.11",484.1025454337,-0.226025194662796,0.197778418532442,-1.1428203154821,0.253113202172158,0.323171034090736
"evm.model.hcontig_017_160.13",21.7616664729513,2.22580107314184,0.733095911449814,3.03616626198332,0.0023960720040687,0.00490315892724483
"evm.model.hcontig_017_160.18",101.321663905464,-1.53129336496777,0.315566354710386,-4.8525241747433,1.21899919042832e-06,4.25624688005431e-06
"evm.model.hcontig_017_160.14",27.0268536737215,1.25269415392091,0.568858759141667,2.2021180719992,0.0276569692359111,0.0455894058283883
"evm.model.hcontig_017_160.16",572.66737571298,-1.92691908944231,0.396823505750664,-4.85585924603231,1.19865825993267e-06,4.19114190191737e-06
"evm.model.hcontig_017_160.17",653.372579136819,0.444216676108658,0.434062142615546,1.0233941928958,0.306121503968749,0.380010298935565
"evm.model.hcontig_017_160.10",26.0719174386324,-0.944518827711954,0.448183097656839,-2.10743964386436,0.0350794882689498,0.0563487712343793
"evm.model.hcontig_017_160.12",1064.26301740922,-1.77714747467358,0.188310914079531,-9.43730470090023,3.82491450731583e-21,5.74022192081526e-20
"evm.model.hcontig_017_160.15",22.2119415239394,-0.53122853940522,0.523246200565767,-1.01525541672509,0.309984090509459,0.384189512791415
"evm.model.hcontig_017_160.9",386.724133055956,-1.19005432307498,0.207760116071024,-5.72802107343913,1.01608946824498e-08,4.67002325204332e-08
"evm.model.hcontig_017_160.7",6.16681354065563,-3.42695462572413,1.08300935015533,-3.16428904813484,0.00155462315158358,0.00329996946383782
"evm.model.hcontig_017_160.2",800.531794226832,-0.705503678569175,0.328242209174145,-2.14933868603985,0.0316075619730756,0.0513367982369148
"evm.model.hcontig_017_160.3",225.677487434355,-0.581371241338075,0.22995857191725,-2.52815642613784,0.0114663251793975,0.0205199741525739
"evm.model.hcontig_017_160.4",220.998312423571,2.55513994151766,0.213638803208832,11.9600929378921,5.74975333508091e-33,2.06785771729517e-31
"evm.model.hcontig_017_160.5",533.442021257964,0.0293768950578567,0.14997662980562,0.195876484862549,0.844706843087927,0.881745403741622
