"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.hcontig_014_192.6",0.653157532632251,-0.440094861834945,1.75392702001294,-0.250919711489306,0.80187618427666,NA
"evm.model.hcontig_014_192.5",0.100759729217466,-0.61586929470945,2.37849541372491,-0.258932302814471,0.795687473860402,NA
"evm.model.hcontig_014_192.3",0.604937814559664,1.47783934734211,1.95285229795865,0.756759407194757,0.449194016303043,NA
"evm.model.hcontig_014_192.8",0.0544456368733297,0,2.37837638098869,0,1,NA
"evm.model.hcontig_014_192.10",0.768830428236367,-1.25448859082263,2.00673978879363,-0.625137647555578,0.531880720873271,NA
"evm.model.hcontig_049_206.5",146.641433088301,6.47609661452285,1.08779020119872,5.95344268351227,2.62559835415213e-09,1.33613782911297e-07
"evm.model.hcontig_049_206.2",2298.51352945846,-0.0968818696988561,0.127126176752193,-0.762092215576562,0.446004968542353,0.614919120906013
"evm.model.hcontig_049_206.3",76.930996964292,0.0838296376330172,0.327543655928893,0.255934243010391,0.798001612869706,0.884746917876753
"evm.model.hcontig_049_206.4",36.8773688372018,-0.189608777879323,0.367769301332132,-0.515564450846014,0.606158644285362,0.748399722815996
"evm.model.hcontig_020_215.2",2877.6703148305,-0.532351777449769,0.144159190918263,-3.69280497524163,0.000221794112811062,0.00189516266410706
"evm.model.hcontig_057_232.2",54.3025342705171,0.237743445358432,0.241404301295446,0.984835166907265,0.324705043555793,0.494069468267618
"evm.model.hcontig_031_159.9",843.557455535616,0.392361680638028,0.158543535017568,2.47478826932016,0.013331518456944,0.0496217277549872
"evm.model.hcontig_031_159.8",472.492398122172,0.603966718160667,0.220606591772727,2.7377546305728,0.00618602109560057,0.0275777374921378
"evm.model.hcontig_031_159.10",591.746141113229,-0.0173442841649109,0.44135032844856,-0.0392982242153977,0.968652622395154,0.984414721280283
"evm.model.hcontig_031_159.11",217.631435336844,0.132960366000608,0.201839987057975,0.658741451278518,0.510061810114418,0.671802229238633
"evm.model.hcontig_031_159.4",0.0830791497716493,-0.819989341419195,2.37847955997297,-0.344753579227107,0.730279634239529,NA
