"Spores" "UngerminatedSpores" "Haustoria" "X6dpi" "X9dpi" ""
"evm.model.hcontig_052_006.85" 1.91554115607 1.44974210413 1.62268350548 -3.13427779735 -1.85368896833 1
"evm.model.hcontig_054_001.27" 4.1708288356382 -0.0737548508207999 -1.4251859816168 -0.8265890465488 -1.8452989566518 1
"evm.model.hcontig_054_001.91" 1.502843546806 2.298640383016 0.601528938826 -2.263080254284 -2.139932614364 1
"evm.model.hcontig_054_001.106" 3.125464835824 2.865657009634 -2.042440547526 -2.478794103976 -1.469887193956 1
"evm.model.hcontig_055_009.1" -1.9661222607296 5.5926351408204 2.6634870460004 -3.1835958941806 -3.1064040319106 1
"evm.model.hcontig_057_002.5" 1.967179641608 1.914855221608 0.650854948668 -4.018440132672 -0.514449679211999 1
"evm.model.hcontig_057_003.31" 3.4737701440106 2.5563569539006 -1.7805776476364 -2.1894414063144 -2.0601080439604 1
"evm.model.hcontig_057_009.5" 1.907837618658 1.681504596958 1.090078421188 -4.089610875402 -0.589809761402 1
"evm.model.hcontig_041_004.4" 2.035146388646 0.398066947176 1.087443919836 -2.347445410874 -1.173211844784 1
"evm.model.hcontig_041_004.55" -0.0102084370959998 1.434724861464 0.720380392854 -2.278034473776 0.133137656554 1
"evm.model.hcontig_041_004.13" 2.2798783898948 4.4051767746548 -1.9551779722952 -4.2973610687392 -0.4325161235152 1
"evm.model.hcontig_042_005.2" 2.047564142266 1.332752256766 1.239745479066 -2.402735551454 -2.217326326644 1
"evm.model.hcontig_042_008.3" 1.534694383806 1.137345422366 -1.949979168824 -0.718736048154 -0.00332458919400036 1
"evm.model.hcontig_043_003.51" 0.751949825010001 1.27578591275 -2.41773242253 0.46330429538 -0.0733076106100006 1
"evm.model.hcontig_043_003.52" 1.5945565919216 3.3538325443816 -1.6426017140084 -0.7065365195184 -2.5992509027764 1
"evm.model.hcontig_043_003.49" 2.53307863515 1.21837100495 -1.82611732727 -0.556521621770001 -1.36881069106 1
"evm.model.hcontig_043_006.9" 2.732023929702 -0.0286429429179993 -1.646347901178 -0.121074576248001 -0.935958509358001 1
"evm.model.hcontig_043_006.6" 0.6061089856002 2.9608782298902 -0.7170134186598 -1.7804957304908 -1.0694780663398 1
"evm.model.hcontig_044_023.88" 1.05737147836 1.49451888751 -0.0527849119499999 -1.15834694579 -1.34075850813 1
"evm.model.hcontig_044_023.87" 1.5599485534606 2.4237719382806 -0.6539391513694 -2.1175075894124 -1.2122737509594 1
"evm.model.hcontig_045_002.83" 0.612265441398 1.244406568418 -0.261243596602 -1.641755230062 0.046326816848 1
"evm.model.hcontig_045_002.78" 2.532128425364 3.158711012964 -2.457388769966 -1.283632936106 -1.949817732256 1
"evm.model.hcontig_045_002.77" 0.957211623886 1.294053296506 -1.304595311294 -2.335598353204 1.388928744106 1
"evm.model.hcontig_046_007.63" 1.9215855007204 2.7265084170904 -1.5275417562296 -4.1671841968316 1.0466320352504 1
"evm.model.hcontig_046_007.77" 2.351845872416 1.481708458126 -1.405490426394 -1.692977311364 -0.735086592784 1
"evm.model.hcontig_046_007.97" 0.884104139926 1.406650178526 -0.911656804833999 -0.783131100203999 -0.595966413413999 1
"evm.model.hcontig_047_003.37" 1.283831183982 1.080309443982 -2.952752536928 0.454412456382 0.134199452581999 1
"evm.model.hcontig_047_003.26" 2.50571847678 2.11429380146 1.26247173967 -2.71218687622 -3.17029714169 1
"evm.model.hcontig_047_003.20" 2.29988386712 1.38812426582 -1.78464112938 -0.70060332698 -1.20276367658 1
"evm.model.hcontig_047_006.30" 1.34336299063 1.21108731644 0.53233455695 -1.308203799598 -1.778581064422 1
"evm.model.hcontig_047_006.29" 2.48696791105548 2.16272503559548 0.89042498573548 -2.54441146905752 -2.99570646332892 1
"evm.model.hcontig_048_005.32" 3.517277462484 2.611529178724 -1.437519098696 -3.167887239066 -1.523400303446 1
"evm.model.hcontig_048_005.27" 1.879133724524 1.669660673064 -0.567415753676 -4.660462069806 1.679083425894 1
"evm.model.hcontig_034_001.163" 0.9784640907342 2.9771399899642 -0.9500066456298 -0.8858529612328 -2.1197444738358 1
"evm.model.hcontig_035_008.69" 3.024145996544 2.922926141744 -0.936655780856 -3.028678169176 -1.981738188256 1
"evm.model.hcontig_035_008.151" 1.88157223939 2.40140417202 -2.61287798915 -1.01356300972 -0.65653541254 1
"evm.model.hcontig_035_008.137" 3.68952707676 3.40957660446 -1.93310765988 -5.38692462311 0.22092860177 1
"evm.model.hcontig_035_008.36" 4.46815262545 3.35207594925 -1.70268479223 -6.12629020021 0.0087464177399994 1
"evm.model.hcontig_035_008.35" 2.85717167100382 -0.67321698721618 -1.82425831840528 -0.62575634970618 0.26605998432382 1
"evm.model.hcontig_035_008.57" 1.743241125346 1.301840412406 -1.701946796684 -0.809322952154 -0.533811788914 1
"evm.model.hcontig_035_013.3" 3.2748042871288 3.0336320318888 -1.6141399354412 -2.1246570773412 -2.5696393062352 1
"evm.model.hcontig_036_008.15" 0.5267262574368 1.8122645035738 -0.6498805066202 -0.2132769378142 -1.4758333165762 1
"evm.model.hcontig_037_004.61" 3.5004814044296 2.5415679474996 -0.4750920256904 -3.3313424825284 -2.2356148437104 1
"evm.model.hcontig_037_011.15" 1.085945873938 1.061982484608 -0.952782036792 -3.291974908402 2.096828586648 1
"evm.model.hcontig_037_011.31" 3.424107648192 2.150772470742 -1.736536500288 -2.526205937398 -1.312137681248 1
"evm.model.hcontig_037_011.75" -0.1788399975234 2.4724702707566 -0.8411014703424 -0.3495985093774 -1.1029302935134 1
"evm.model.hcontig_040_002.22" 3.310746721032 1.759660779982 -1.295521757518 -4.738606101498 0.963720358002 1
"evm.model.hcontig_028_003.23" 0.311440480208 2.546646895088 -1.979116950802 -0.649067824532 -0.229902599962 1
"evm.model.hcontig_028_003.18" 2.484102899694 2.037943655334 -0.916723643334 -0.887130080448 -2.718192831246 1
"evm.model.hcontig_028_011.6" 1.9971016778366 0.1463786645656 0.2323177609546 -0.6960359279134 -1.6797621754434 1
"evm.model.hcontig_028_011.78" 0.802101155983999 0.971345326004 -0.252289777115999 -1.192709956486 -0.328446748386 1
"evm.model.hcontig_028_015.56" 1.63842168176 1.35102048664 1.146684493 -1.59559682866 -2.54052983274 1
"evm.model.hcontig_029_010.37" 1.11249418592 1.32899247657 -0.29004297456 -1.40771164998 -0.743732037950001 1
"evm.model.hcontig_029_013.83" 0.8627977856868 2.2419238606348 -0.8505167859432 -0.3584693220032 -1.8957355383752 1
"evm.model.hcontig_029_013.104" 2.3838819682344 0.9285553139044 -1.0268911392276 -0.5096381702656 -1.7759079726456 1
"evm.model.hcontig_030_011.72" 1.763113640912 1.809124440522 0.0711079612219994 -1.807500058868 -1.835845983788 1
"evm.model.hcontig_030_011.38" 4.058176763014 3.122651049244 -1.431315690906 -2.607411195999 -3.142100925353 1
"evm.model.hcontig_030_011.217" 2.84281562258 1.95492402118 -1.76354022572 -1.50949989192 -1.52469952612 1
"evm.model.hcontig_030_011.15" 1.69794692021 2.13380545066 -1.24984135883 -2.29507946366 -0.28683154838 1
"evm.model.hcontig_030_011.49" 2.513754387892 0.186983123322 -1.021903884718 -0.498069713148 -1.180763913348 1
"evm.model.hcontig_030_011.42" 2.06664246854018 2.06600797834018 -1.21585583543992 -1.14226966464762 -1.77452494679282 1
"evm.model.hcontig_030_011.20" 1.05273251412 0.82025260069 0.35542604091 -2.1829989808 -0.04541217492 1
"evm.model.hcontig_031_005.11" 2.336005006237 2.858366986447 -1.603423404113 -1.936164033378 -1.654784555193 1
"evm.model.hcontig_031_005.97" 1.788184714442 3.002100409442 -0.699498033768 -2.889684246788 -1.201102843328 1
"evm.model.hcontig_031_007.40" 1.36832564932882 0.50634617355882 -0.82914731606618 -0.28465088870618 -0.76087361811528 1
"evm.model.hcontig_031_015.2" 2.049037260116 2.747877944116 -0.715072040564001 -2.878313792034 -1.203529371634 1
"evm.model.hcontig_021_014.76" 1.582299287874 3.124156784064 -0.680852326556 -2.370528734206 -1.655075011176 1
"evm.model.hcontig_021_014.30" 2.74745052090448 2.22755546904448 -1.21026628871452 -1.13417678889892 -2.63056291233552 1
"evm.model.hcontig_021_014.96" 1.326831704832 1.396692404832 -0.982604068908 -0.606430628818 -1.134489411938 1
"evm.model.hcontig_021_014.63" 1.191985828324 2.346710121544 -0.930289785546 -2.978309183736 0.369903019414 1
"evm.model.hcontig_021_026.12" 2.56389071866 1.95516936696 -1.71720918174 -1.43569462884 -1.36615627504 1
"evm.model.hcontig_021_027.14" 2.773688876576 0.396994334906 0.731284596046001 -2.154451510114 -1.747516297414 1
"evm.model.hcontig_021_027.72" 3.561416141506 2.808905437846 -0.833314980764 -3.349488750024 -2.187517848564 1
"evm.model.hcontig_022_007.35" -0.4495416580816 4.3944224400084 -1.1006753261716 -1.5053710838786 -1.3388343718766 1
"evm.model.hcontig_022_007.10" 1.9198591016994 0.6148591391714 -0.8250628881526 -0.3563606160276 -1.3532947366906 1
"evm.model.hcontig_022_011.3" 3.728814996758 3.093897182158 -3.013708229202 -2.638709806012 -1.170294143702 1
"evm.model.hcontig_023_002.142" -0.74380304964838 3.69020434757362 -1.56313385822018 -1.50941667505868 0.12614923535362 1
"evm.model.hcontig_023_002.101" 2.331231819342 0.558520260372 -0.232121307348 -2.207932701158 -0.449698071208 1
"evm.model.hcontig_023_007.95" 3.428929797302 2.722641066692 -0.720008186768 -3.538533233688 -1.893029443538 1
"evm.model.hcontig_025_003.7" 3.9039951907128 2.3506871806428 -1.4351343585652 -1.5893051164232 -3.2302428963672 1
"evm.model.hcontig_026_002.31" 3.113852464542 2.501750712742 -1.665770611938 -1.584059400238 -2.365773165108 1
"evm.model.hcontig_026_002.7" 1.676265073058 0.859826069758 -1.090665533942 -0.502346612572 -0.943078996301999 1
"evm.model.hcontig_026_002.87" 1.29831925892426 0.56771920949426 -0.16610850267574 -1.04231371083504 -0.65761625490774 1
"evm.model.hcontig_026_002.113" 1.1017898955432 0.9619703499632 -1.3967914938648 -0.3910044210748 -0.2759643305668 1
"evm.model.hcontig_026_011.9" 2.3091877053226 0.8126842126526 -1.1991046884784 -1.8563042019694 -0.0664630275274001 1
"evm.model.hcontig_026_011.11" 1.93233902265 1.76409010571 -1.06342560956 -1.1284719391 -1.5045315797 1
"evm.model.hcontig_026_011.10" 0.9722434296492 1.0516518596792 -0.5476483037448 -0.5068431560158 -0.9694038295678 1
"evm.model.hcontig_026_018.62" 3.16257716942 2.53650403912 -1.15369748228 -2.18365536968 -2.36172835658 1
"evm.model.hcontig_026_018.53" 2.211678757862 -0.463759329988 1.990518608152 -1.643413864228 -2.095024171798 1
"evm.model.hcontig_027_011.32" 3.479182385548 3.062998455278 -0.918891438282 -2.993864853502 -2.629424549042 1
"evm.model.hcontig_027_011.40" 3.00884223531 1.96889836978 -0.81470610638 -2.951045575 -1.21198892371 1
"evm.model.hcontig_017_004.80" 2.5870979211198 0.1843661848598 -1.1537463514502 -1.9684330381392 0.3507152836098 1
"evm.model.hcontig_017_004.49" 3.107222324046 3.112741242346 -0.972204196554 -3.308080245534 -1.939679124304 1
"evm.model.hcontig_017_011.4" 3.175945735882 3.348771292982 -1.554915583608 -2.855412065738 -2.114389379518 1
"evm.model.hcontig_018_008.1" 1.3048287766088 2.8632289445588 -0.8921419134312 -2.4190962947952 -0.8568195129412 1
"evm.model.hcontig_018_022.108" 2.948733118436 2.914435623186 -0.347558729734001 -3.308600611204 -2.207009400684 1
"evm.model.hcontig_018_022.137" 0.57528396087904 2.27677833423904 -0.75812788887996 -1.20348078426916 -0.89045362196896 1
"evm.model.hcontig_018_022.79" 1.3863796501818 3.1670050742818 0.3784691168818 -2.1549345412382 -2.7769193001072 1
"evm.model.hcontig_018_022.76" 1.682999318598 1.899086361098 -2.379895442282 -0.876944748682 -0.325245488732 1
"evm.model.hcontig_018_022.88" 2.8618131663898 3.2463205504998 -1.3546153005102 -2.6804697235132 -2.0730486928662 1
"evm.model.hcontig_019_013.24" 1.783415815238 1.201762278078 -1.127410144582 -0.558739429092 -1.299028519642 1
"evm.model.hcontig_019_015.18" 1.041498255332 1.361572501422 0.624123137932 -1.614420345628 -1.412773549058 1
"evm.model.hcontig_019_015.17" 2.846522645786 0.264066536035999 -0.919062609494 -1.312174618244 -0.879351954084 1
"evm.model.hcontig_019_015.93" 2.929556393337 0.335815576907 -0.154047044623 -1.503203632289 -1.608121293332 1
"evm.model.hcontig_019_020.25" 2.956035370882 2.583540879882 -2.680120070838 -1.705940594158 -1.153515585768 1
"evm.model.hcontig_019_020.47" 1.041025659378 0.917304897977999 -0.495191291322 -0.590076169792001 -0.873063096241999 1
"evm.model.hcontig_012_010.28" -0.489229941103 2.780294351804 -1.132738350899 -0.595099615781 -0.563226444021 1
"evm.model.hcontig_012_028.128" 2.583879537694 1.711440939884 -0.853550981326 -0.663300109616 -2.778469386636 1
"evm.model.hcontig_012_028.17" 4.425818611754 3.014803575654 -1.624284937906 -5.460933593136 -0.355403656366001 1
"evm.model.hcontig_012_028.40" 2.58932979364 0.39239739659 -0.29523973577 -2.32198570685 -0.36450174761 1
"evm.model.hcontig_013_010.86" 1.197499137224 1.291650096614 0.603475793954 -1.507743152386 -1.584881875406 1
"evm.model.hcontig_013_010.89" 1.25149266213288 2.18486660694288 -1.32355012334352 -0.70834354229912 -1.40446560343312 1
"evm.model.hcontig_013_012.32" 1.76937268413 3.61710064164 0.0544298765400004 -3.38910579936 -2.05179740295 1
"evm.model.hcontig_013_023.114" 2.95522391627 2.14978902329 -2.66032541769 -1.4196681842 -1.02501933767 1
"evm.model.hcontig_014_004.42" 3.510857077796 3.350910515096 -2.111658328414 -1.943675313594 -2.806433950884 1
"evm.model.hcontig_014_022.17" 2.002371548218 1.995376564318 -1.840696807122 -0.814298666581999 -1.342752638832 1
"evm.model.hcontig_016_015.10" 3.110765055916 -0.584905572004001 -1.355300781044 -1.449552451114 0.278993748246 1
"evm.model.hcontig_016_024.166" 1.348813600272 2.232152598992 -4.273152166768 0.0750735306319994 0.617112436872 1
"evm.model.hcontig_016_024.17" 3.946025091108 3.364994497608 -3.501413770342 -2.644827795032 -1.164778023342 1
"evm.model.hcontig_007_005.22" -0.37464508140138 1.97251945752462 -0.02227195819248 -0.41392801660538 -1.16167440132538 1
"evm.model.hcontig_007_005.5" 1.4438933297574 1.7817165906474 -0.6980841338176 -0.6481481757346 -1.8793776108526 1
"evm.model.hcontig_007_006.23" 2.84592498727158 2.71081480797158 -1.22274763509442 -1.18280902059032 -3.15118313955842 1
"evm.model.hcontig_007_006.170" 2.251371367871 1.963568073481 0.797986726161 -2.339738317549 -2.673187849964 1
"evm.model.hcontig_007_006.210" 1.016121415889 1.962750978269 -1.551822591476 -0.747926242711 -0.679123559971 1
"evm.model.hcontig_007_006.82" 1.607008283152 1.952538328392 -2.751538135448 -0.0522003164780003 -0.755808159618 1
"evm.model.hcontig_007_007.18" -0.82743933453112 2.88293151235288 1.69413844245288 -1.29238432144752 -2.45724629882712 1
"evm.model.hcontig_008_009.50" 0.7899803038286 4.4372333109686 -1.9748219035704 -2.0552380176154 -1.1971536936114 1
"evm.model.hcontig_008_009.42" -0.452879306216 2.320958614194 0.220582788704 -1.385300974176 -0.703361122506 1
"evm.model.hcontig_008_009.46" 2.016406172726 2.042574947906 -1.062331929744 -1.318299319964 -1.678349870924 1
"evm.model.hcontig_008_009.49" 2.695804600946 2.789588109186 -2.224827160604 -1.729015882064 -1.531549667464 1
"evm.model.hcontig_008_035.11" 1.9322387095018 1.7514164144418 -2.3763153434742 0.4003900332018 -1.7077298136712 1
"evm.model.hcontig_009_024.64" 2.416441551616 2.467567399816 -1.585226947434 -1.916841113544 -1.381940890454 1
"evm.model.hcontig_009_024.112" 2.580383523334 2.011755614774 -3.175746260956 -1.066322779996 -0.350070097156 1
"evm.model.hcontig_009_024.160" 0.9634838083886 2.5089087503186 -0.9610240527434 -0.4442984784624 -2.0670700275014 1
"evm.model.hcontig_009_024.18" 2.935788312859 1.844636685879 -1.349120782864 -0.774522279573 -2.656781936301 1
"evm.model.hcontig_009_024.19" 2.786270838514 1.739651369064 -1.842845435186 -2.336136907586 -0.346939864806 1
"evm.model.hcontig_009_024.117" 2.171434381722 1.823737902162 -3.300521971588 -0.208034692628 -0.486615619668 1
"evm.model.hcontig_009_029.56" 1.00511653750094 3.57532648116094 -1.48543672604896 -1.43495627721787 -1.66005001539506 1
"evm.model.hcontig_010_016.92" 2.17704838475 1.33302788325 -0.38098638087 -2.44345951896 -0.68563036817 1
"evm.model.hcontig_010_016.6" 1.564816655474 0.319577533174 0.660904207574001 -2.364324562396 -0.180973833826 1
"evm.model.hcontig_010_016.247" 1.493970929252 3.075432570022 -0.521725567378 -1.886000168398 -2.161677763498 1
"evm.model.hcontig_010_016.83" 0.658864710202 1.133997282452 -0.0689543939080011 -0.986296598688001 -0.737611000058001 1
"evm.model.hcontig_010_016.221" 1.576049496862 2.250040639692 -2.325825896538 -0.730271121958 -0.769993118058 1
"evm.model.hcontig_010_016.48" 3.477694222418 3.157349030148 -2.503007228902 -2.178172199672 -1.953863823992 1
"evm.model.hcontig_010_016.202" 2.07971235735874 0.66737228222874 -1.34015476370326 -0.81549925280396 -0.59143062308026 1
"evm.model.hcontig_011_016.28" 1.9394454427376 2.4417197165576 -1.2923072761624 -1.5459568568824 -1.5429010262504 1
"evm.model.hcontig_011_016.27" 3.8519083187958 2.0593815938258 -1.9562036234082 -2.5762431995292 -1.3788430896842 1
"evm.model.hcontig_011_016.26" 3.96922829490496 1.72781850784496 -1.96452026688004 -1.34740147891484 -2.38512505695504 1
"evm.model.hcontig_011_016.150" 4.19603721252 2.85942855022 -2.05444525044 -2.98993949316 -2.01108101914 1
"evm.model.hcontig_011_016.174" 2.943886580652 1.531929389182 -1.783788243698 -0.985448268528 -1.706579457608 1
"evm.model.hcontig_011_016.31" 1.85366078118367 4.41025449557367 -2.08358017512569 -1.95826777546533 -2.22206732616633 1
"evm.model.hcontig_011_016.169" 2.29958114845804 2.80899970730804 -1.10812304460496 -1.33583620709914 -2.66462160406196 1
"evm.model.hcontig_011_016.200" 3.0929733630012 1.7738463936612 -1.5302741788888 -2.5694431042848 -0.7671024734888 1
"evm.model.hcontig_011_017.77" 2.202870357024 3.511304048224 -2.767561368586 -1.756591452026 -1.190021584636 1
"evm.model.hcontig_003_045.7" 1.236943775276 0.868810345236 0.419004451236 -1.829135253274 -0.695623318474 1
"evm.model.hcontig_004_020.43" 3.6284525042102 3.4721124942202 -2.5423619306088 -1.9085086597408 -2.6496944080808 1
"evm.model.hcontig_004_020.26" 2.2015478225392 1.9560858757892 -1.3063888655398 -1.4346058418498 -1.4166389909388 1
"evm.model.hcontig_004_020.169" -0.0137166001460001 2.047195001594 -1.606878341556 -0.390646494046 -0.0359535658459995 1
"evm.model.hcontig_004_020.250" 1.041816967556 1.434411969096 -1.103883956874 -0.848448806484 -0.523896173294 1
"evm.model.hcontig_004_020.95" 1.3937640064644 1.3840736439344 -1.4188792802956 -0.8034723261626 -0.5554860439406 1
"evm.model.hcontig_004_020.293" 1.771056083222 1.773929049622 0.922236611722001 -4.193923351738 -0.273298392828 1
"evm.model.hcontig_004_020.37" 2.5163402191324 2.6365155869424 -2.7542766323596 -1.0259398226976 -1.3726393510176 1
"evm.model.hcontig_004_020.16" 2.66937654352554 2.29278591462554 -1.98302539968846 -1.38596722891316 -1.59316982954946 1
"evm.model.hcontig_004_020.384" 1.230377957606 2.183507775856 -0.468193815454 -3.010953741804 0.0652618237960008 1
"evm.model.hcontig_004_020.203" 1.376580436304 1.036829115504 -0.420831400295999 -0.997643706196 -0.994934445316 1
"evm.model.hcontig_004_027.1" 2.51268007825251 3.81958949245251 -1.63394169851099 -1.53355643659652 -3.16477143559749 1
"evm.model.hcontig_005_002.83" 2.4578169978244 0.1177155206144 -1.0474732698686 -0.4519330098106 -1.0761262387596 1
"evm.model.hcontig_005_021.58" 0.921908124778 0.895076317228 -1.477282396702 -0.0322326088320004 -0.307469436472 1
"evm.model.hcontig_005_043.227" 3.408824731448 3.175795845268 -1.886941308662 -3.030342588222 -1.667336679832 1
"evm.model.hcontig_005_043.72" 2.43137324207 0.96675244977 -2.93464975509 0.0873987916200001 -0.550874728369999 1
"evm.model.hcontig_005_043.217" 2.400718821924 3.099353251724 -0.296290331535999 -2.763635352486 -2.440146389626 1
"evm.model.hcontig_005_043.66" 0.3668396872956 2.5792014466056 0.8212511214656 -1.9310219537624 -1.8362703016044 1
"evm.model.hcontig_006_033.47" 2.7289322284326 2.1541785240526 0.0114759352326002 -2.3174628930474 -2.5771237946704 1
"evm.model.hcontig_001_021.90" 1.24926658083094 0.94339349099094 -0.30773701054506 -0.94641715241816 -0.93850590885866 1
"evm.model.hcontig_001_032.3" 3.364916260824 2.935563265204 -1.709386324276 -1.798491315516 -2.792601886236 1
"evm.model.hcontig_001_054.81" 1.8753409669608 1.5188581250608 -1.6312665885522 -0.5606889687622 -1.2022435347072 1
"evm.model.hcontig_001_054.44" 1.6251330913684 -0.0287709116816 0.6141562890384 -0.9131241595116 -1.2973943092136 1
"evm.model.hcontig_002_011.234" 0.589310888168001 2.364131698048 -1.539930875652 -0.760183789092 -0.653327921472 1
"evm.model.hcontig_002_011.27" 1.705648130104 2.373048965284 -0.989839214196 -1.315188177866 -1.773669703326 1
"evm.model.hcontig_002_011.123" 3.5142854728454 4.1069226416354 -2.3385686215006 -2.7030818847756 -2.5795576082046 1
"evm.model.hcontig_002_011.172" 1.080882846626 2.334969078686 0.266582385576 -4.334385599644 0.651951288756 1
"evm.model.hcontig_002_028.281" 0.750515744306 2.082747346606 -0.476999000174001 -2.437972012614 0.0817079218760002 1
"evm.model.hcontig_002_028.162" 1.0399530229624 0.8852635710724 1.6398100692924 -1.9193477584706 -1.6456789048566 1
"evm.model.hcontig_003_002.145" 2.26390156037 1.22284559191 -2.37913691343 -1.42370379644 0.31609355759 1
"evm.model.hcontig_003_002.141" 0.797841713862001 1.075886476862 -1.343685027228 -0.620984271457999 0.0909411079619993 1
"evm.model.hcontig_003_014.54" 2.666903064304 2.866250874124 0.294668296934001 -3.242736958066 -2.585085277296 1
"evm.model.hcontig_003_014.3" 0.8005644163654 1.8332565331054 -0.7293236030816 -0.2748528802346 -1.6296444661546 1
"evm.model.hcontig_000_003.20" 1.188016784348 1.132922584118 0.335736621038 -3.241619248282 0.584943258778 1
"evm.model.hcontig_000_003.309" 1.275688721404 1.099555234804 0.0935310564040002 -1.766363615016 -0.702411397595998 1
"evm.model.hcontig_000_003.3" 1.592657757672 0.649968434172001 -1.852682910788 -0.157366216227999 -0.232577064828 1
