"Spores" "UngerminatedSpores" "Haustoria" "X6dpi" "X9dpi" ""
"evm.model.pcontig_077.58" -3.15504531102464 -4.22969051780384 3.46962990604616 1.11764453783616 2.79746138494616 3
"evm.model.pcontig_077.44" -3.39817927215 -2.61946958662 1.013086691 2.05161687658 2.95294529119 3
"evm.model.pcontig_078.60" -4.46279110366 -3.62574878737 3.11283440211 2.67293673413 2.30276875479 3
"evm.model.pcontig_078.66" -3.869930889196 -3.022250199946 2.690463889274 1.034080550824 3.167636649044 3
"evm.model.pcontig_078.1" -3.658185146832 -3.615662707142 3.076821582368 1.537968474208 2.659057797398 3
"evm.model.pcontig_081.58" -4.516464946766 -3.643461809416 2.445695344894 2.552443952994 3.161787458294 3
"evm.model.pcontig_081.62" -3.142530958992 -3.595290897732 0.166399238938 3.763425661958 2.807996955828 3
"evm.model.pcontig_082.59" -3.839125813762 -3.669875789052 4.740874139758 -0.566239005972 3.334366469028 3
"evm.model.pcontig_088.49" -4.277542507846 -3.425341658446 2.489341597334 0.816649425794 4.396893143164 3
"evm.model.pcontig_091.33" -4.491537868602 -2.209920795552 2.804724994378 1.997209238588 1.899524431188 3
"evm.model.pcontig_092.6" -5.3001711527104 -3.7135378143784 1.1639218362696 3.8236971734896 4.0260899573296 3
"evm.model.pcontig_062.78" -2.819764112214 -3.196012540114 3.060357924446 0.0615712680359994 2.893847459846 3
"evm.model.pcontig_062.23" -4.261171509334 -3.243670169024 4.897619161326 -1.299249642054 3.906472159086 3
"evm.model.pcontig_062.104" -2.944931398916 -4.661766022886 4.599158311374 -0.537515117746 3.545054228174 3
"evm.model.pcontig_062.15" -4.3240347160988 -4.0800786877228 5.1742134251672 -0.5055488193028 3.7354487979572 3
"evm.model.pcontig_066.98" -3.493898752899 -1.877391465634 2.347386788571 0.915671742681 2.108231687281 3
"evm.model.pcontig_067.100" -4.6620922761906 -4.6342986895916 5.6608658388274 -0.3038147240626 3.9393398510174 3
"evm.model.pcontig_067.68" -4.6287992683532 -3.1172451585402 1.4392911320378 1.8246974535578 4.4820558412978 3
"evm.model.pcontig_067.39" -4.87877477546 -4.01460232862 3.03120060662 1.12222291119 4.73995358627 3
"evm.model.pcontig_067.45" -4.088239148682 -3.236074327492 2.151983008208 1.362717863508 3.809612604458 3
"evm.model.pcontig_067.43" -3.953292458355 -3.04966080248 1.767080346815 1.139414549675 4.096458364345 3
"evm.model.pcontig_069.66" -3.771521230878 -2.617584611298 1.654557691572 2.571967355102 2.162580795502 3
"evm.model.pcontig_070.74" -3.021079383802 -3.902822106842 3.059497691748 1.086146218048 2.778257580848 3
"evm.model.pcontig_072.78" -3.2446757012436 -5.4145185090556 3.1350531885864 2.8508218247064 2.6733191970064 3
"evm.model.pcontig_049.6" -4.9502270963796 -3.6028619624516 2.2931186275604 1.6627596715604 4.5972107597104 3
"evm.model.pcontig_049.42" -5.453021070326 -4.560573607556 3.449771090024 0.919535000694 5.644288587164 3
"evm.model.pcontig_049.5" -3.646705847368 -2.802655874948 1.488977275582 1.016165407592 3.944219039142 3
"evm.model.pcontig_049.38" -3.87944502949 -3.48432638846 2.60473417215 0.4630123718 4.296024874 3
"evm.model.pcontig_050.131" -3.36045726307 -3.58018902476 4.13489204038 -2.0164407256 4.82219497305 3
"evm.model.pcontig_050.85" -4.1207250340066 -2.9917476289896 3.2113851657754 0.0262845440354003 3.8748029531854 3
"evm.model.pcontig_050.92" -4.0559164389274 -3.1468641624904 3.4376511303526 -0.9585220937574 4.7236515648226 3
"evm.model.pcontig_050.107" -3.7588247007028 -2.6316596856888 2.4463104615972 1.6625287607172 2.2816451640772 3
"evm.model.pcontig_052.54" -4.126432487396 -3.312272558366 3.348851415374 2.441310471874 1.648543158514 3
"evm.model.pcontig_052.131" -3.38686537245 -4.524809212824 1.758844500188 1.571457454328 4.581372630758 3
"evm.model.pcontig_054.59" -5.4382031669646 -3.4212825599016 2.8052445463554 1.0372416019354 5.0169995785754 3
"evm.model.pcontig_055.35" -3.6105796870516 -2.0518414256646 1.9450933307554 0.4128570325154 3.3044707494454 3
"evm.model.pcontig_055.17" -4.4471279592524 -3.6217184988804 3.2366979689676 2.5687879162976 2.2633605728676 3
"evm.model.pcontig_055.29" -2.724639025296 -5.824479586956 0.823521448384 4.422055253384 3.303541910484 3
"evm.model.pcontig_055.28" -3.671874000708 -6.165730299308 0.425624707712 5.363093409152 4.048886183152 3
"evm.model.pcontig_056.82" -4.0252795179312 -3.1294228707552 2.5699790081088 1.2268226101788 3.3579007703988 3
"evm.model.pcontig_056.83" -2.70244955807944 -2.57734008389124 2.08778643549356 0.21946614513356 2.97253706134356 3
"evm.model.pcontig_056.41" -3.3606780461404 -3.3200149299634 2.8598988710346 -1.9304567090054 5.7512508140746 3
"evm.model.pcontig_056.58" -3.283901310284 -2.445181504224 0.372794780546 1.402063242726 3.954224791236 3
"evm.model.pcontig_057.65" -3.0541866307454 -2.3275424952574 1.2312715972776 0.6190870338576 3.5313704948676 3
"evm.model.pcontig_057.18" -4.05800175666638 -3.46179172652848 4.38574782490162 -0.21487536080838 3.34892101910162 3
"evm.model.pcontig_057.66" -3.182705463678 -2.975285725426 2.613595987848 -0.755510033892 4.299905235148 3
"evm.model.pcontig_059.78" -4.2405950333282 -3.0841273330282 4.4672975370088 -1.7777445222212 4.6351693515688 3
"evm.model.pcontig_059.42" -3.7561660268616 -2.4340188326596 2.4612188705604 -0.4464851447696 4.1754511337304 3
"evm.model.pcontig_059.21" -3.548127755014 -2.224035816454 2.551676666696 0.104960123275999 3.115526781496 3
"evm.model.pcontig_041.38" -6.55444026615608 -2.96677367282348 1.29564828484652 4.12527074926652 4.10029490486652 3
"evm.model.pcontig_043.31" -5.0956320413278 -4.5326021864188 3.4274638203822 1.3240454252722 4.8767249820922 3
"evm.model.pcontig_043.30" -3.789333810908 -2.421029083638 3.099527653642 0.021827040602 3.089008200302 3
"evm.model.pcontig_043.15" -3.4956538508426 -2.4260978829996 1.9254842881274 0.6920628128474 3.3042046328674 3
"evm.model.pcontig_043.14" -4.124136616692 -3.711914645782 1.846685206868 1.540773811648 4.448592243958 3
"evm.model.pcontig_044.137" -4.7333620799766 -4.6537362203466 2.7871182537644 1.5276777313344 5.0723023152244 3
"evm.model.pcontig_044.138" -6.0600811938832 -4.7234483520172 3.3105313500568 2.2483381861468 5.2246600096968 3
"evm.model.pcontig_045.68" -4.339664649718 -4.080734852158 1.908939571072 3.820896282632 2.690563648172 3
"evm.model.pcontig_045.119" -3.44111117505858 -2.47590594665568 3.02448943202142 -0.51892231490858 3.41145000460142 3
"evm.model.pcontig_045.51" -2.619408803888 -4.759172227598 1.369390359182 3.186577042452 2.822613629852 3
"evm.model.pcontig_045.169" -3.260734812324 -2.474651651804 1.996866826896 1.037546481646 2.700973155586 3
"evm.model.pcontig_045.174" -2.950460928272 -3.727959192872 3.715366297838 -0.404419905592 3.367473728898 3
"evm.model.pcontig_045.170" -3.05786653265428 -3.21733392813568 2.63843103281332 0.60997776023332 3.02679166774332 3
"evm.model.pcontig_046.159" -4.4717827081932 -3.5177046448072 2.2709505395668 1.5014511682868 4.2170856451468 3
"evm.model.pcontig_046.79" -3.896625923292 -3.048036416092 2.637449837408 0.245443713118 4.061768788858 3
"evm.model.pcontig_046.75" -4.08486694362066 -2.43278525265736 3.01740762309934 0.31026463980934 3.18997993336934 3
"evm.model.pcontig_046.131" -2.751355892438 -2.656143678858 1.685907111372 0.779276649742 2.942315810182 3
"evm.model.pcontig_046.113" -2.844756350458 -3.872520206658 1.812626986892 2.605690999822 2.298958570402 3
"evm.model.pcontig_046.162" -3.594760865892 -2.756609751752 1.663858512828 1.036653374888 3.650858729928 3
"evm.model.pcontig_046.161" -5.045172578162 -4.171832970262 2.700991173328 1.935232298998 4.580782076098 3
"evm.model.pcontig_047.137" -4.9892009290766 -5.7220023730936 3.9584093337734 1.6637794631534 5.0890145052434 3
"evm.model.pcontig_033.240" -4.66741794767993 -3.0389697952803 2.88439200174007 0.525351114350074 4.29664462687007 3
"evm.model.pcontig_033.244" -4.9729494655796 -4.4260152438216 2.5593916778504 1.7447090700104 5.0948639615404 3
"evm.model.pcontig_034.169" -3.133156519844 -2.710099686724 1.444647736906 2.060658286796 2.337950182866 3
"evm.model.pcontig_034.133" -3.972048396416 -3.254903522576 3.091568729184 2.331287809484 1.804095380324 3
"evm.model.pcontig_034.171" -4.40113660888928 -3.17373722117288 1.30096431015072 1.76045274585072 4.51345677406072 3
"evm.model.pcontig_034.194" -4.0723834296384 -2.2446527761164 0.4963145570716 2.8115463128316 3.0091753358516 3
"evm.model.pcontig_034.191" -3.4796106693328 -2.6483059252088 0.7772781893872 2.6324089468772 2.7182294582772 3
"evm.model.pcontig_034.144" -4.3227700948644 -3.4027407142584 4.9353777485256 -1.8173508494484 4.6074839100456 3
"evm.model.pcontig_034.143" -5.1113781999468 -2.5799770687958 3.6065520298742 0.6376874308642 3.4471158080042 3
"evm.model.pcontig_035.190" -3.421937438934 -3.489738588314 0.751516672256 2.086023946306 4.074135408686 3
"evm.model.pcontig_035.58" -4.343943668362 -3.499355783522 1.583110324558 1.648440828848 4.611748298478 3
"evm.model.pcontig_035.5" -3.3503835225222 -3.2919057549652 2.5413382609758 1.9383052997858 2.1626457167258 3
"evm.model.pcontig_035.203" -4.7925379818136 -2.9615423153256 2.3841171074964 0.9529536484864 4.4170095411564 3
"evm.model.pcontig_036.57" -3.60343155992 -3.22637024188 3.23180053676 -0.07953919542 3.67754046046 3
"evm.model.pcontig_037.184" -2.828284107585 -3.18779602712 2.464355174945 2.017491669695 1.534233290065 3
"evm.model.pcontig_037.115" -4.15349083985484 -2.48329524841064 3.89921682544516 -1.19134461629484 3.92891387911516 3
"evm.model.pcontig_039.97" -3.1908312338218 -4.3630134593458 1.3272219237192 1.8408472966992 4.3857754727492 3
"evm.model.pcontig_039.24" -3.830604743702 -2.994485148562 2.767935267878 0.913528417248 3.143626207138 3
"evm.model.pcontig_040.143" -4.9823190619178 -3.8081915238018 6.3945736397922 -2.4563260271448 4.8522629730722 3
"evm.model.pcontig_040.148" -4.707372281278 -3.848826272408 3.060298893552 1.137187764642 4.358711895492 3
"evm.model.pcontig_028.139" -2.853257913602 -2.702821085382 2.193806940518 -0.308544177872 3.670816236338 3
"evm.model.pcontig_029.140" -4.54325760778 -1.8333653568 2.62802681348 0.60315926807 3.14543688303 3
"evm.model.pcontig_029.112" -4.5989461182572 -3.7459960283472 4.4719232757248 -0.1309809702852 4.0039998411648 3
"evm.model.pcontig_029.231" -5.80601623855144 -6.10266541904424 2.60353185535856 4.74131094761856 4.56383885461856 3
"evm.model.pcontig_029.238" -4.614400610604 -3.976641726442 3.770411592182 -0.126183522318001 4.946814267182 3
"evm.model.pcontig_031.196" -1.9823367231896 -4.4435009288116 3.1924127098504 -0.0951805119996001 3.3286054541504 3
"evm.model.pcontig_021.44" -3.396756583692 -3.280878287432 1.086396856458 2.940546147618 2.650691867048 3
"evm.model.pcontig_021.148" -4.5579411535426 -3.6377348375396 2.4337770076374 0.8867988429474 4.8751001404974 3
"evm.model.pcontig_021.272" -4.1387570986266 -1.5686032001836 4.1940750997464 -2.9877045751926 4.5009897742564 3
"evm.model.pcontig_021.303" -3.3501533230754 -4.5479792976354 1.0810944416636 3.6245951162636 3.1924430627836 3
"evm.model.pcontig_021.78" -5.3203310946264 -4.7553331782244 3.1288316374036 2.5344025574236 4.4124300780236 3
"evm.model.pcontig_021.197" -4.1649842515058 -2.7859114712768 3.9593612058842 -0.5432130747858 3.5347475916842 3
"evm.model.pcontig_021.309" -3.7098933491 -2.71154027448 2.01176729324 -0.0863188575300002 4.49598518787 3
"evm.model.pcontig_021.154" -4.453533515234 -3.596382756784 2.384429137106 1.095115757556 4.570371377356 3
"evm.model.pcontig_022.53" -4.804841664633 -3.532955997522 5.234793161795 -3.041019091105 6.144023591465 3
"evm.model.pcontig_022.54" -3.5367015800094 -3.5914074225294 3.8226973371806 -1.5329827340424 4.8383943994006 3
"evm.model.pcontig_022.153" -3.453833152028 -3.531897275408 1.201442125212 3.372564087512 2.411724214712 3
"evm.model.pcontig_022.198" -5.00908151334 -5.09947740532 3.17811964466 3.76638324015 3.16405603385 3
"evm.model.pcontig_022.71" -2.6905153334932 -3.2535428580642 2.8068009297158 -0.1304794847342 3.2677367465758 3
"evm.model.pcontig_022.123" -3.9139982009326 -3.0418639563796 2.7760208334274 3.0422636311374 1.1375776927474 3
"evm.model.pcontig_022.240" -3.267947266024 -6.429051087934 2.172451984786 4.312355802786 3.212190566386 3
"evm.model.pcontig_023.176" -5.9141294922826 -4.5669972911696 4.0846626587574 0.626288770057401 5.7701753546374 3
"evm.model.pcontig_023.175" -5.879659410216 -4.337638759166 3.808580698494 0.748151886414 5.660565584474 3
"evm.model.pcontig_023.265" -4.1666379875118 -4.0264693344158 3.1340407261592 2.1419040044292 2.9171625913392 3
"evm.model.pcontig_023.73" -4.720758251204 -4.260673997304 4.894425014176 -0.385450375184 4.472457609516 3
"evm.model.pcontig_026.91" -3.6312326236812 -3.4392600091132 4.2418568011348 -0.8186894122152 3.6473252438748 3
"evm.model.pcontig_027.67" -3.8210459208874 -4.3234795394744 3.9598332937906 2.1150605361006 2.0696316304706 3
"evm.model.pcontig_027.56" -4.442773707074 -4.011850417314 3.162328817026 2.445497316876 2.846797990486 3
"evm.model.pcontig_027.211" -4.4897201539966 -3.5849330551436 1.6335446673534 3.6931895399234 2.7479190018634 3
"evm.model.pcontig_027.263" -5.5621055553474 -5.3125674067154 2.8633383187176 3.9647288430576 4.0466058002876 3
"evm.model.pcontig_018.179" -5.148751376958 -5.496816709988 2.899542660282 4.239607279482 3.506418147182 3
"evm.model.pcontig_018.287" -4.27068648826 -3.43328496981 3.54594000658 0.29544291413 3.86258853736 3
"evm.model.pcontig_018.166" -1.83278626607 -2.77618210538 2.72039614902 -2.74486101639 4.63343323882 3
"evm.model.pcontig_018.319" -7.26915186291 -4.99495956115 1.26135675192 5.80948310752 5.19327156462 3
"evm.model.pcontig_018.314" -3.6600956583652 -2.6806711208162 4.0624358606138 -2.4632247499962 4.7415556685638 3
"evm.model.pcontig_018.258" -4.5371221043838 -4.8067181945678 3.3070700921972 2.7508954587172 3.2858747480372 3
"evm.model.pcontig_019.287" -3.58099738179216 -2.18372624868636 3.60564525695784 -1.41792470816716 3.57700308168784 3
"evm.model.pcontig_019.179" -4.430471769412 -3.577233005392 2.274515093828 1.435536125268 4.297653555708 3
"evm.model.pcontig_020.303" -4.946984557832 -4.077335865252 2.010771248318 2.398542242648 4.615006932118 3
"evm.model.pcontig_020.165" -4.2437753474856 -3.3149029625486 2.0370517029714 2.3707675310114 3.1508590760514 3
"evm.model.pcontig_020.164" -4.5864783562144 -3.2716393972724 2.2190812749156 2.4162230875956 3.2228133909756 3
"evm.model.pcontig_012.4" -3.499911975976 -2.146619319726 1.929889856484 0.726785483344 2.989855955874 3
"evm.model.pcontig_013.336" -4.2144105971164 -3.3180496936244 2.9354993468436 0.6547572537036 3.9422036901936 3
"evm.model.pcontig_013.311" -2.5024536495364 -3.3795571161074 3.2388553476646 -0.5473921684754 3.1905475864546 3
"evm.model.pcontig_013.88" -2.6334222197084 -3.4217998290464 1.7773568075316 -0.2461694294284 4.5240346706516 3
"evm.model.pcontig_013.290" -4.9089728766128 -3.5645048571288 3.1999278952572 0.4892804031372 4.7842694353472 3
"evm.model.pcontig_016.55" -3.90774536576 -2.437907711635 2.391306785505 -0.492370391464999 4.446716683355 3
"evm.model.pcontig_016.160" -1.7624419119742 -3.3299616304932 1.4628790563258 -1.7829822251242 5.4125067112658 3
"evm.model.pcontig_017.166" -3.1928657763432 -3.7098049472892 2.7990138090408 1.0761575941308 3.0274993204608 3
"evm.model.pcontig_017.2" -2.729972750202 -4.067182861842 2.829001189548 1.759047864108 2.209106558388 3
"evm.model.pcontig_007.391" -3.9933541115742 -5.2345750638752 1.5191520459298 1.9192358234598 5.7895413060598 3
"evm.model.pcontig_007.422" -3.7305899345946 -2.8677633277416 2.5343449496954 1.1663093003154 2.8976990123254 3
"evm.model.pcontig_007.384" -4.937333643452 -4.070252309792 1.044730279968 4.012956911908 3.949898761368 3
"evm.model.pcontig_007.69" -5.31581862821 -4.43287041598 3.63808273684 1.76641664166 4.34418966569 3
"evm.model.pcontig_007.411" -6.2821993233006 -5.3055194079676 2.0876460054294 4.8587467672294 4.6413259586094 3
"evm.model.pcontig_007.418" -4.3622955761748 -4.5135570754288 2.6698727556212 3.9293523064812 2.2766275895012 3
"evm.model.pcontig_008.335" -2.7202945520054 -3.1842455936924 3.2156970030126 -0.2446413531174 2.9334844958026 3
"evm.model.pcontig_008.248" -4.7133705788468 -4.7237348177938 2.5015599003202 3.3130357800802 3.6225097162402 3
"evm.model.pcontig_008.137" -2.896082271136 -2.117510708626 2.436959179134 -0.178178527676 2.754812328304 3
"evm.model.pcontig_008.138" -4.1438617147822 -3.2568063326912 3.7590523057778 1.5196448114678 2.1219709302278 3
"evm.model.pcontig_009.126" -3.8255784155298 -2.9341138880108 1.3178331013102 1.2664808316702 4.1753783705602 3
"evm.model.pcontig_009.164" -2.4324600902144 -3.1823666660214 1.4987782164286 0.6856334111786 3.4304151286286 3
"evm.model.pcontig_009.163" -4.280986669554 -3.425214266194 2.262908606186 0.800782802276 4.642509527286 3
"evm.model.pcontig_009.219" -4.846027921336 -3.978227105216 2.350284106464 0.955879026874 5.518091893214 3
"evm.model.pcontig_009.112" -4.368855755832 -4.481357328122 2.008343369928 2.769052436958 4.072817277068 3
"evm.model.pcontig_009.158" -3.147703450706 -3.366031281976 2.871026926664 0.853321123594 2.789386682424 3
"evm.model.pcontig_010.89" -4.060403958658 -3.001841901928 1.771873104372 3.077663444892 2.212709311322 3
"evm.model.pcontig_010.52" -4.2845235267036 -3.3351845701956 2.3864558903864 2.3252996255664 2.9079525809464 3
"evm.model.pcontig_010.131" -3.5553480059254 -2.2733641976084 1.6972071314846 1.7736418781346 2.3578631939146 3
"evm.model.pcontig_011.326" -2.47452213087 -2.85991946496 0.30993869639 0.62870493834 4.3957979611 3
"evm.model.pcontig_011.309" -3.9644250039042 -4.3194242592602 3.9837443892348 0.00729577648480007 4.2928090974448 3
"evm.model.pcontig_011.210" -3.867836498982 -3.039126388752 1.311337317028 2.501886716328 3.093738854378 3
"evm.model.pcontig_011.138" -3.05374529357948 -3.19945850763238 2.62203348385062 1.30411079282062 2.32705952454062 3
"evm.model.pcontig_011.52" -5.069924151616 -4.195033576066 3.071019144144 1.616311292154 4.577627291384 3
"evm.model.pcontig_011.243" -3.116091767456 -5.235188614886 4.333437285264 1.219598884764 2.798244212314 3
"evm.model.pcontig_004.194" -4.0066412230692 -2.3520415225032 2.8558999264308 0.1536118090208 3.3491710101208 3
"evm.model.pcontig_004.124" -4.937315468002 -4.069131376002 2.649326526228 1.469506368358 4.887613949418 3
"evm.model.pcontig_004.123" -5.286035937806 -4.401169547946 3.347356061494 1.090835421344 5.249014002914 3
"evm.model.pcontig_004.53" -4.63769581975 -4.1882658029 2.7051544923 1.04436912447 5.07643800588 3
"evm.model.pcontig_004.308" -3.26804118447 -2.93800409438 1.93265968313 2.6528475496 1.62053804612 3
"evm.model.pcontig_005.301" -3.784631253362 -2.934875973712 2.945875566378 0.754048971458 3.019582689238 3
"evm.model.pcontig_005.306" -4.4306416875136 -4.8811688867706 1.9706932129714 4.1329428706714 3.2081744906414 3
"evm.model.pcontig_005.25" -5.1303188001988 -3.4069782731478 2.7553229700822 0.4715390577022 5.3104350455622 3
"evm.model.pcontig_005.267" -3.9959570147424 -2.9456413360894 3.1241261933006 0.1459219169206 3.6715502406106 3
"evm.model.pcontig_005.194" -4.96594652978892 -4.77065426770352 3.72473489046748 0.162530581907481 5.84933532511748 3
"evm.model.pcontig_005.418" -4.0449369701372 -2.1185873607882 2.3685471523318 -0.9773879962982 4.7723651748918 3
"evm.model.pcontig_005.472" -4.1202505885242 -2.4826951049932 3.2459261963258 -0.7342562638242 4.0912757610158 3
"evm.model.pcontig_005.474" -6.2725507777768 -3.7639999060508 2.2142320414092 4.6756793609692 3.1466392814492 3
"evm.model.pcontig_006.368" -2.3827472468426 -4.8666745862896 3.1810281880774 0.0594032271374001 4.0089904179174 3
"evm.model.pcontig_006.437" -4.714600832478 -3.859429506848 2.745394062042 2.354007790252 3.474628487032 3
"evm.model.pcontig_006.472" -3.79499280891 -4.4755552922 1.30698856985 3.74004722363 3.22351230763 3
"evm.model.pcontig_006.108" -5.679425505526 -2.596828065786 6.041165441184 -2.474497780916 4.709585911044 3
"evm.model.pcontig_006.126" -2.293386983588 -3.039558429928 2.689860468462 -0.915909223498001 3.558994168552 3
"evm.model.pcontig_006.35" -3.0000513099016 -4.1830018328816 2.5896497096144 1.2884418986344 3.3049615345344 3
"evm.model.pcontig_006.15" -4.8131679648418 -4.2498273474998 2.0334760219872 1.9232083889372 5.1063109014172 3
"evm.model.pcontig_006.90" -5.38907251232938 -3.33638654796748 5.86003279103062 -2.47094693135438 5.33637320062062 3
"evm.model.pcontig_006.329" -5.1148694552876 -3.5135682201496 2.1499779880324 2.3723846232024 4.1060750642024 3
"evm.model.pcontig_002.422" -3.1308868443462 -3.4799443200032 2.7995684894498 0.9672018418398 2.8440608330598 3
"evm.model.pcontig_002.40" -3.911350681462 -3.081752538702 3.984172475488 0.194447687148 2.814483057528 3
"evm.model.pcontig_002.246" -4.112898658282 -3.993583249172 3.973810696178 0.264164343608 3.868506867668 3
"evm.model.pcontig_002.241" -4.531033347015 -3.17306348921 3.249866103625 0.156136148185 4.298094584415 3
"evm.model.pcontig_003.336" -3.249941092614 -6.144388815644 2.100490960886 3.780595784886 3.513243162486 3
"evm.model.pcontig_003.535" -2.2122745309048 -3.3789925254638 1.9865007510962 0.3834948757962 3.2212714294762 3
"evm.model.pcontig_003.68" -4.3167619140184 -4.2229769393834 3.8144871677906 2.4807251698506 2.2445265157606 3
"evm.model.pcontig_003.507" -4.062137489466 -3.235927946426 2.386379054104 2.751260843424 2.160425538364 3
"evm.model.pcontig_003.367" -5.1980529371194 -2.5154402065424 2.7429624533506 0.2117734332506 4.7587572570606 3
"evm.model.pcontig_003.362" -3.75521542781056 -3.59919707557186 3.89163296378414 -0.71277505362586 4.17555459322414 3
"evm.model.pcontig_003.227" -4.4906200970976 -4.6785562195506 1.6741616254094 3.5868193780394 3.9081953131994 3
"evm.model.pcontig_003.249" -4.141971358288 -4.126038511908 3.335963892412 0.0702734372619997 4.861772540522 3
"evm.model.pcontig_003.248" -4.3287036648 -3.49409436099 3.25940000215 1.93260600666 2.63079201698 3
"evm.model.pcontig_000.450" -4.0261866771788 -3.9277262774418 3.4511097689802 2.1853443445802 2.3174588410602 3
"evm.model.pcontig_000.593" -2.9784258577692 -2.6426306800492 3.3902245624308 -1.2034695260632 3.4343015014508 3
"evm.model.pcontig_000.19" -4.856357503872 -3.990294000822 3.439203046788 0.521623405728 4.885825052178 3
"evm.model.pcontig_000.282" -4.04859339029742 -4.02153384610832 2.21256228326858 1.37957414728858 4.47799080584858 3
"evm.model.pcontig_000.3" -5.200849661832 -5.434660733252 2.427720969128 4.780088229428 3.427701196528 3
"evm.model.pcontig_001.644" -3.3043549180956 -2.4635576200356 2.6612269373844 -0.0727954717976 3.1794810725444 3
"evm.model.pcontig_001.440" -3.097865748204 -4.062461973004 3.562032167266 -0.726002068174 4.324297622116 3
"evm.model.pcontig_001.611" -4.351075490936 -3.524136688806 3.215403900304 3.133078813354 1.526729466084 3
"evm.model.pcontig_001.429" -6.1763840099848 -4.7930009866808 4.6901473020152 0.407659710775199 5.8715779838752 3
"evm.model.pcontig_001.638" -4.8016525764662 -3.4399969176652 2.1016002456438 1.8904910388138 4.2495582096738 3
"evm.model.pcontig_001.408" -3.505568220458 -2.804706983468 0.781197765002 2.353448079792 3.175629359132 3
"evm.model.pcontig_001.298" -3.807918237424 -2.969808787864 2.368012326676 1.044566552326 3.365148146286 3
"evm.model.pcontig_001.503" -3.7935766134 -4.30334397674 2.31536550726 1.00852045117 4.77303463171 3
"evm.model.pcontig_001.188" -4.4821920946854 -3.0943682144104 2.6593501110586 0.5379366360886 4.3792735619486 3
"evm.model.pcontig_001.379" -2.86735171936 -2.58297362273 2.09400706879 0.54184159253 2.81447668077 3
"evm.model.pcontig_001.319" -3.784804222502 -5.235180661452 4.002876242518 2.275976255118 2.741132386318 3
"evm.model.pcontig_001.413" -5.1974749996792 -3.8535398481732 3.0438603569608 1.2403062769508 4.7668482139408 3
"evm.model.pcontig_001.365" -3.8641585330376 -3.1515264351256 4.0543380820344 -0.1865060288256 3.1478529149544 3
"evm.model.pcontig_001.341" -6.126629176286 -4.150180204136 3.286718740824 2.622356056264 4.367734583334 3
"evm.model.pcontig_001.3" -3.427797572838 -2.590111692008 1.859233347562 0.710789181812 3.447886735472 3
"evm.model.pcontig_157.3" -4.27381195805 -3.85452890897 3.40044102067 0.43699703828 4.29090280807 3
"evm.model.pcontig_170.3" -2.7018352780756 -5.5852466569476 3.1387967756744 2.4665780321044 2.6817071272444 3
"evm.model.pcontig_173.5" -4.1117710989964 -4.8238486071024 4.8585118804496 -0.1097235357404 4.1868313613896 3
"evm.model.pcontig_174.1" -3.842901921172 -3.054146742082 2.850740708078 2.334044322578 1.712263632598 3
"evm.model.pcontig_130.20" -3.349717877688 -4.072237817928 4.563956623752 -0.630624023918 3.488623095782 3
"evm.model.pcontig_103.12" -3.421528639928 -2.892868392858 3.638021320452 -0.934943717317999 3.611319429652 3
"evm.model.pcontig_051.46" -4.1971492350738 -4.4688334587498 4.0309431817912 1.8764721181012 2.7585673939312 3
"evm.model.pcontig_095.3" 0.56286186555 0.87751855741 -1.19486332019 -0.1809087149 -0.0646083878699999 4
"evm.model.pcontig_104.46" 1.139198560356 2.028064719916 -2.291463852694 -0.473092153124 -0.402707274454 4
"evm.model.pcontig_115.25" 1.0250903696508 -0.9202780835672 0.2164477604958 -0.3671781507932 0.0459181042138 4
"evm.model.pcontig_073.51" 0.984205085764 0.992428682413999 -1.155290150306 -0.333174592025999 -0.488169025846 4
"evm.model.pcontig_073.15" -0.582287657635 0.426745764685 -2.05128630651 1.140016978235 1.066811221225 4
"evm.model.pcontig_073.45" 1.602460340316 2.342349535176 -0.734105536833 -0.728428905075 -2.482275433584 4
"evm.model.pcontig_077.14" 0.501165107888 1.429322012918 -0.460363866142 -1.310561588832 -0.159561665831999 4
"evm.model.pcontig_077.1" 0.45881188001156 2.79639825867156 -0.54402126571544 -1.02970871790024 -1.68148015506744 4
"evm.model.pcontig_078.45" 0.7038691096862 0.6498130195462 -0.3886017010878 -0.1039792304538 -0.8611011976908 4
"evm.model.pcontig_080.53" 0.721571042759999 0.75948880931 -1.13323361892 -0.302514173350001 -0.0453120598000005 4
"evm.model.pcontig_081.61" 1.91797092146 0.69372720226 -0.97571202594 -0.697334120639999 -0.938651977139999 4
"evm.model.pcontig_084.38" 2.860047819134 -0.00345485525599987 -0.324210898276 -2.060585676136 -0.471796389466 4
"evm.model.pcontig_088.61" 0.56509761765 0.50331465303 -1.12440079848 0.14343322416 -0.0874446963599995 4
"evm.model.pcontig_088.59" 0.9443456777494 1.1206355210064 -0.5667884164246 -0.1672872970126 -1.3309054853186 4
"evm.model.pcontig_091.44" 1.355012626654 1.207122581154 -0.329008817136001 -1.248477202676 -0.984649187996 4
"evm.model.pcontig_060.10" 0.831045128576 1.839327189096 0.176286337846 -1.358256545214 -1.488402110304 4
"evm.model.pcontig_062.32" 0.043740172018 0.583625452038 -0.659939556132 -1.351467199452 1.384041131528 4
"evm.model.pcontig_062.50" 1.16326708361 0.0409013584600002 0.8442420045 -0.85698880248 -1.19142164409 4
