"Spores" "Haustoria" "X2dpi" "X5dpi" ""
"PCA_SD_02322" -1.82087619090575 1.07971593088425 1.47333915444425 -0.73217889442275 1
"PCA_SD_02373" -1.62710263537275 2.30987298528125 0.21707603965125 -0.89984638955975 1
"PCA_SD_06023" -1.1163116748875 2.1366243107425 -0.4238122594375 -0.5965003764175 1
"PCA_SD_07376" -1.4385507481275 2.0101634199225 -0.0657954970075005 -0.5058171747875 1
"PCA_SD_06296" -0.89413097075 2.75550004525 -0.8751419589 -0.9862271156 1
"PCA_SD_03771" -1.23364152664013 0.734971722949875 0.820483929739875 -0.321814126049625 1
"PCA_SD_03758" -0.320169208689999 1.44866178445 -1.58812384593 0.45963127017 1
"PCA_SD_03518" -0.784061372185 1.001610062695 0.00494746609499863 -0.222496156605001 1
"PCA_SD_07065" -0.884594972925 3.086276609145 -2.023686482475 -0.177995153745 1
"PCA_SD_06253" -0.456708305725 1.744498740275 -0.396971907725 -0.890818526824999 1
"PCA_SD_03076" -2.0818668193725 3.0050980909475 0.5742913211075 -1.4975225926825 1
"PCA_SD_04001" -2.36792545134975 0.70505733251325 -1.15863099434675 2.82149911318325 1
"PCA_SD_04027" 0.0289431248424998 1.9466596816425 -1.6986706803175 -0.2769321261675 1
"PCA_SD_04021" -1.984117115 2.79660997384 -0.391723528989999 -0.42076932985 1
"PCA_SD_03992" -2.09538778355 2.24437342595 -0.0320030125499997 -0.11698262985 1
"PCA_SD_04590" -1.765351413255 2.894995268935 -0.0123231533749997 -1.117320702305 1
"PCA_SD_06933" -2.23147063040825 2.43475805736175 -0.24718184862525 0.0438944216717501 1
"PCA_SD_09127" -2.0176645859925 2.0496422645375 -0.2029751249625 0.1709974464175 1
"PCA_SD_07125" -1.300204838818 2.550176627839 0.564885941419 -1.81485773044 1
"PCA_SD_07111" -1.473081089968 0.115319387376 0.540555950566 0.817205752026 1
"PCA_SD_11482" -2.5704287392 2.67630070656 -0.4788921779 0.37302021054 1
"PCA_SD_04500" -2.64879880436 2.16912665348 -0.18966591518 0.66933806606 1
"PCA_SD_04480" -1.08191762477 0.326115004389999 0.650973784289999 0.10482883609 1
"PCA_SD_03854" -0.8745288966375 -0.5983664788975 1.2566788997225 0.2162164758125 1
"PCA_SD_03838" -0.5968913376575 1.4626946041525 -0.236001678007501 -0.629801588487501 1
"PCA_SD_04867" -0.91212813598 0.960204830419999 -0.14193591407 0.0938592196299997 1
"PCA_SD_04874" -1.79984875955725 2.09267576605575 -0.42499062280425 0.13216361630575 1
"PCA_SD_05791" -2.0799681504425 2.8211026169475 -0.4920933543825 -0.249041112122501 1
"PCA_SD_05817" -1.82480339852875 2.82168479596725 -0.33119780822975 -0.66568358920875 1
"PCA_SD_05772" -2.48703470138775 1.90226372208925 0.77698760640925 -0.19221662711075 1
"PCA_SD_09401" -1.86745366091 3.72146081306 -0.674187540409999 -1.17981961174 1
"PCA_SD_09388" -1.3522885317575 2.9427342097325 -0.4019734925175 -1.1884721854575 1
"PCA_SD_08261" -1.8393750641425 3.8156424980175 -0.8873800392825 -1.0888873945925 1
"PCA_SD_06790" 0.26015405029 1.66387639389 -1.6758791735 -0.24815127068 1
"PCA_SD_07508" -0.562588722847501 0.990914996472499 0.105791011272499 -0.534117284897501 1
"PCA_SD_06133" -1.298981743665 1.056805347855 -0.0845817045449984 0.326758100355001 1
"PCA_SD_06109" -2.09173036195725 2.31839220524575 0.20199014613575 -0.42865198942425 1
"PCA_SD_06120" -0.538977756175 1.197387039895 0.393267623795 -1.051676907515 1
"PCA_SD_07020" -0.7505700165825 0.486804518787499 0.0431375726075007 0.2206279251875 1
"PCA_SD_06096" -0.611337747469999 1.41468315733 -0.0884397417199985 -0.71490566814 1
"PCA_SD_06081" -1.28114332313 0.119002633209999 -2.55835565868 3.7204963486 1
"PCA_SD_07269" -1.9788865704025 0.752806623167499 0.411125012867499 0.814954934367499 1
"PCA_SD_08510" -0.102599236337499 1.7651256187625 -0.4016966652375 -1.2608297171875 1
"PCA_SD_08512" -1.129338825875 1.809885529925 -0.212932031775001 -0.467614672275001 1
"PCA_SD_05281" -1.347534361335 1.761685764265 0.462637955615 -0.876789358545 1
"PCA_SD_04638" -0.7050479956225 3.1564227846975 -1.6898624247025 -0.7615123643725 1
"PCA_SD_04627" 0.682115992565 1.760005554965 -1.983392816515 -0.458728731015 1
"PCA_SD_06373" -1.196843156975 0.511095202325 0.00704618182500028 0.678701772825001 1
"PCA_SD_06358" -2.00326735101925 0.72191348922975 -0.94460682746025 2.22596068924975 1
"PCA_SD_07715" 0.8191865654 1.56418707828 -2.49053975989 0.10716611621 1
"PCA_SD_10100" -1.47001455526775 2.83867397883225 0.35715433526325 -1.72581375882775 1
"PCA_SD_05529" -0.582749427196 0.00619880600199996 -0.223585320768 0.800135941962 1
"PCA_SD_05554" -2.7285572628975 0.921379572892501 -1.1926545841375 2.9998322741425 1
"PCA_SD_05679" -3.36710676480935 1.43560853848645 -0.89725934860355 2.82875757492645 1
"PCA_SD_05688" -2.3323719958575 2.5022625045125 -1.1503476252675 0.9804571166125 1
"PCA_SD_05406" -1.35950155032 1.31583552433 -2.67235458132 2.71602060731 1
"PCA_SD_05398" -1.7663468815 0.9904895734 -0.0820035255000002 0.8578608336 1
"PCA_SD_08872" -0.89582963734 2.16901915383 -0.84882529754 -0.42436421895 1
"PCA_SD_10869" -1.31928875863 1.7284790042 -1.50452394043 1.09533369486 1
"PCA_SD_06593" -1.458172751885 1.932367747685 -1.399322949215 0.925127953415 1
"PCA_SD_06591" -1.903847314205 0.401071329035 -0.106436144765 1.609212129935 1
"PCA_SD_06625" -1.81473257772725 2.23562196009275 0.78504459362275 -1.20593397598825 1
"PCA_SD_07799" -0.771511933255 2.447478412445 -1.350232323435 -0.325734155755 1
"PCA_SD_07774" -1.10250904715 2.77305522285 -1.23718841825 -0.433357757449999 1
"PCA_SD_08853" -1.74674065292475 1.61652714157825 -0.75817980117175 0.88839331251825 1
"PCA_SD_08825" -1.1896809905815 1.1947358959635 0.0307269342295 -0.0357818396115001 1
"PCA_SD_08824" -1.9580194129325 3.2505859900475 -0.6702701910025 -0.6222963861125 1
"PCA_SD_10397" -0.597831514839 0.530046595569 0.122800569911 -0.055015650641 1
"PCA_SD_07309" -2.64254914013575 2.03755165083525 -0.22081456852475 0.82581205782525 1
"PCA_SD_07277" -0.5795892864605 -0.2741215752185 -0.2218899999555 1.0756008616345 1
"PCA_SD_08544" -1.028196831279 1.270502190953 0.0319453494729998 -0.274250709147 1
"PCA_SD_12280" -1.7729955045 1.4373198974 0.7628481963 -0.4271725892 1
"PCA_SD_07847" -1.9734185237045 2.3875491051855 -0.0660931694394999 -0.3480374120415 1
"PCA_SD_07877" -1.4972532942675 1.9670843699125 -0.4221340481875 -0.0476970274575002 1
"PCA_SD_07903" -1.79308695795025 2.56413163030475 -0.33228037393925 -0.43876429841525 1
"PCA_SD_09620" -0.13007464941 1.43821128364 -3.16410692059 1.85597028636 1
"PCA_SD_07696" -1.8887314675925 0.3863409568475 -2.7167643779525 4.2191548886975 1
"PCA_SD_07666" -0.158124925272499 1.7197632353975 -0.5600620477625 -1.0015762623625 1
"PCA_SD_08029" -0.973692722427501 -0.6067050407075 0.9380214129325 0.6423763502025 1
"PCA_SD_04989" -0.721647036512499 1.0408604668775 -0.0380091892224996 -0.281204241142499 1
"PCA_SD_05034" -1.275254423265 2.495441974595 -1.408712688865 0.188525137535 1
"PCA_SD_05360" 0.380708125217501 1.2941274897475 -2.0079689725725 0.3331333576075 1
"PCA_SD_05348" -1.118714929911 1.492277779206 0.175833470802 -0.549396320097 1
"PCA_SD_07622" -2.090528461001 2.449902450327 -1.346550598673 0.987176609347 1
"PCA_SD_07621" -0.155370569742501 1.0946794688575 -0.428076778062501 -0.5112321210525 1
"PCA_SD_08925" -1.163682611957 -0.458290619167 0.555027183007 1.066946048117 1
"PCA_SD_08424" -2.53950113665 0.967181594649999 0.958772930949999 0.613546611049999 1
"PCA_SD_12571" -1.733572671564 1.676416063573 0.687389450543 -0.630232842552 1
"PCA_SD_10779" -0.732281590125 1.677549620575 -0.412665276924999 -0.532602753525 1
"PCA_SD_10360" -1.482588489915 1.721630623045 0.169746518065 -0.408788651195001 1
"PCA_SD_10029" -1.8024757608825 0.00158472321749992 1.0028275668575 0.7980634708075 1
"PCA_SD_05723" -1.7616198589525 0.7161678314475 -0.00436771949250003 1.0498197469975 1
"PCA_SD_05737" -1.495364505975 0.200844599625 1.191337264325 0.103182642025001 1
"PCA_SD_11312" -2.2372754957475 0.5824258914025 1.2676669430425 0.3871826613025 1
"PCA_SD_11290" -1.48400366217 2.80026124536 -1.01829727941 -0.29796030378 1
"PCA_SD_11286" -0.71720715800165 0.75540332271335 0.15810980303635 -0.19630596774805 1
"PCA_SD_12204" -0.616175622475 1.360884686605 -0.368135168444999 -0.376573895684999 1
"PCA_SD_10654" -1.07899676896575 1.12158675295525 -0.63563593618475 0.59304595219525 1
"PCA_SD_09906" -1.6423375668425 3.9571959900075 -1.3303052180125 -0.9845532051525 1
"PCA_SD_11154" -1.6342341373805 1.4021947844645 0.6637022478945 -0.4316628949785 1
"PCA_SD_13926" -1.8748273236775 2.8211920130625 -1.0387754731875 0.0924107838024995 1
"PCA_SD_16343" -0.563509744699999 -0.597144034699999 1.7879620274 -0.627308247999999 1
"PCA_SD_06659" -1.4122774780325 1.9723489101675 -0.1105454788225 -0.4495259533125 1
"PCA_SD_10176" -1.454396931566 1.117790813721 1.237921647181 -0.901315529336 1
"PCA_SD_08696" -0.88119003860875 0.54934628029425 0.13513400472325 0.19670975359125 1
"PCA_SD_08697" -1.5915199563825 -0.3405394249845 0.6512403548285 1.2808190265385 1
"PCA_SD_18642" -1.18475333861475 0.0836444820022499 0.02972709709225 1.07138175952025 1
"PCA_SD_12080" -1.473157912145 1.676867559415 0.444644625415 -0.648354272685001 1
"PCA_SD_10420" -0.843075520885 2.959902958385 -1.004257135865 -1.112570301635 1
"PCA_SD_13805" -3.2050352329875 0.983894300562499 1.6071563305625 0.6139846018625 1
"PCA_SD_12686" -1.843867645875 1.457196831125 0.284190070425 0.102480744325 1
"PCA_SD_12695" -1.3584051526625 0.7432014553775 -0.7292054958625 1.3444091931475 1
"PCA_SD_15690" -1.7355434808525 1.2613925075175 0.0898428352674987 0.3843081380675 1
"PCA_SD_18868" -2.3731331001375 2.1766171997725 -0.4443885874475 0.6409044878125 1
"PCA_SD_12711" -2.25763520455 2.39505395337 -0.69089643093 0.55347768211 1
"PCA_SD_13979" -0.904738633530025 -0.399183356379025 1.05383774631298 0.250084243596075 1
"PCA_SD_13677" -1.8748822081625 2.7553068530875 0.8567023706375 -1.7371270155625 1
"PCA_SD_08590" -2.3925207563825 2.2212622258575 0.0895580187874998 0.0817005117375 1
"PCA_SD_11249" -1.55419684754075 0.93616146629025 -0.54378843304975 1.16182381430025 1
"PCA_SD_13004" -1.0057194623275 -0.9251648162875 1.4500712913225 0.4808129872925 1
"PCA_SD_16165" -1.91841017748793 1.32404264205597 0.069963839605975 0.524403695825975 1
"PCA_SD_14241" -2.203693066734 0.589916702988 -0.512709704392 2.126486068138 1
"PCA_SD_12660" -1.440263431285 -0.0173908462150001 1.153704203325 0.303950074175 1
"PCA_SD_12640" -1.6343241778575 0.5861806784425 0.2563475720025 0.7917959274125 1
"PCA_SD_11979" -1.9204393013575 1.5666729026925 0.6231734563625 -0.269407057697499 1
"PCA_SD_11994" -1.4948856332525 1.2524702262275 -1.0606157943025 1.3030312013275 1
"PCA_SD_12927" -1.675440911735 3.077270029165 -0.662065463175 -0.739763654254999 1
"PCA_SD_09801" -1.1123011730275 0.1111947316325 0.178684829162501 0.822421612232501 1
"PCA_SD_10594" -1.69353433591125 -0.34848380149725 -0.01211807325125 2.05413621065975 1
"PCA_SD_13315" -2.95126995631775 1.96957217123925 -0.43195258944075 1.41365037451925 1
"PCA_SD_13074" -2.8373484719225 1.5656396516075 1.1417344476075 0.129974372707499 1
"PCA_SD_14471" -2.09875725177475 1.44144192655825 -0.37864554023175 1.03596086544825 1
"PCA_SD_14470" -0.634629329405 -0.556352651445 1.348756431775 -0.157774450924999 1
"PCA_SD_12337" -1.317648884158 1.110819213383 -0.084933732688 0.291763403463 1
"PCA_SD_20558" -1.65732013673 -0.54084196567 1.39169389175 0.80646821065 1
"PCA_SD_12506" -0.8759919195175 0.1162254927525 -0.1081752973375 0.8679417241025 1
"PCA_SD_09530" -1.55790330755457 2.55948516588242 -0.071561799780575 -0.930020058547275 1
"PCA_SD_13147" -1.7060201635805 1.7530493920865 -0.2710653571225 0.2240361286165 1
"PCA_SD_12475" -1.623850475925 2.225591653875 -0.183019537775 -0.418721640175 1
"PCA_SD_13944" -1.95867826909075 1.37787774497025 -0.83273129386975 1.41353181799025 1
"PCA_SD_13893" -2.38848045306675 1.12907636527225 0.18315913745225 1.07624495034225 1
"PCA_SD_14331" -1.4893852238975 3.0694234653625 -2.2161742325975 0.6361359911325 1
"PCA_SD_14188" -2.3982488914045 2.2288874535055 -0.3466232777365 0.5159847156355 1
"PCA_SD_22167" -0.42746344822 -0.603202518640001 1.34132034354 -0.310654376680001 1
"PCA_SD_10894" -2.1633370812675 2.7105649747625 0.0182797160124997 -0.5655076095075 1
"PCA_SD_17046" -1.01911498203325 0.87700254199575 -0.00598397036824994 0.14809641040575 1
"PCA_SD_19108" -0.996732235035001 0.648276964174999 -0.376108308815001 0.724563579674999 1
"PCA_SD_16014" -1.89993450066 1.06876353875 -0.5919164673 1.42308742921 1
"PCA_SD_14865" -0.4082951347525 -0.3245982757125 1.2339602397475 -0.5010668292825 1
"PCA_SD_22009" -0.30231998469 1.32674079214 -0.83448479518 -0.18993601227 1
"PCA_SD_15946" -2.770999851245 1.795831106165 -1.594285903395 2.569454648475 1
"PCA_SD_13386" -2.27848098045625 2.14609469944875 -0.40829938600125 0.54068566700875 1
"PCA_SD_15144" -1.476268508915 1.880592526455 -0.277092617745 -0.127231399795 1
"PCA_SD_20840" -1.6316141328775 1.7737919852225 1.3040248835625 -1.4462027359075 1
"PCA_SD_21278" -0.57559966243 1.46012895598 -0.44824505668 -0.43628423687 1
"PCA_SD_17747" -1.372718907182 2.570647804458 0.379041392876 -1.576970290152 1
"PCA_SD_17416" -2.549200391247 1.984000988606 1.349438860296 -0.784239457655 1
"PCA_SD_15761" -0.866949088167 0.034823362553 0.023064560899 0.809061164715 1
"PCA_SD_16744" -1.1482794155 1.2695004681 0.1249300909 -0.246151143500001 1
"PCA_SD_16752" -1.62885860472925 1.34573770529975 0.0863978808297499 0.19672301859975 1
"PCA_SD_15983" -1.7954539497425 1.7908386610875 -1.4572976048325 1.4619128934875 1
"PCA_SD_15976" -1.79717232580575 3.16378688330525 0.74463542491525 -2.11124998241475 1
"PCA_SD_18734" -1.522435686047 1.376016474029 -0.754548850011 0.900968062029 1
"PCA_SD_18403" -1.97657888519 2.58668281045 0.55012671384 -1.1602306391 1
"PCA_SD_10923" -1.7872179054125 -0.6047152008525 2.4030341672275 -0.0111010609625 1
"PCA_SD_16237" 0.417068411525 1.484918647625 -1.523339444165 -0.378647614985 1
"PCA_SD_18631" -0.5234548172325 1.0591730487175 -1.4199429556225 0.8842247241375 1
"PCA_SD_19463" -0.90871703118255 3.27653073953245 -0.65492454467755 -1.71288916367235 1
"PCA_SD_17843" -1.394078229965 1.513433909055 -0.291478407545 0.172122728455001 1
"PCA_SD_18415" -2.00943362434375 2.53234826743125 -0.51471706935875 -0.00819757372875007 1
"PCA_SD_22445" -1.08539543951 0.0363305409499999 0.21879951091 0.83026538765 1
"PCA_SD_17475" -0.96313114002025 0.66290606400675 -0.48028959757325 0.78051467358675 1
"PCA_SD_20236" -2.7103431222025 0.8486475829075 1.4265708954075 0.4351246438875 1
"PCA_SD_18344" -1.755753426485 0.992197610355 0.543432611805 0.220123204325 1
"PCA_SD_24046" -2.9525929700275 1.2238602624825 0.5507415501125 1.1779911574325 1
"PCA_SD_22612" -0.977979020399999 2.070383207 0.0279361935000004 -1.1203403801 1
"PCA_SD_22613" -1.5723516683375 1.6190047939325 -1.4280487985375 1.3813956729425 1
"PCA_SD_18747" -1.3179020641875 0.9417710614025 -1.0687099035375 1.4448409063225 1
"PCA_SD_16287" -1.8566230942575 2.3617062452525 0.3621983167225 -0.8672814677175 1
"PCA_SD_20688" -2.02077871592675 2.14218664012225 -1.10501910964775 0.98361118545225 1
"PCA_SD_18824" -0.9888099458075 0.6488590138025 0.142240458422501 0.1977104735825 1
"PCA_SD_23961" -1.244683689026 1.044244551832 0.153865691612 0.0465734455819999 1
"PCA_SD_21236" -2.49440790184425 2.96493728063475 -0.79693711924525 0.32640774045475 1
"PCA_SD_26163" -1.202007356595 2.266948611495 -1.474303568325 0.409362313425 1
"PCA_SD_20183" -1.0167212667735 1.3687224697485 0.2299435362605 -0.5819447392355 1
"PCA_SD_25697" -1.47735668864892 3.21661641957497 -0.424673134645025 -1.31458659628103 1
"PCA_SD_21837" -2.38251436556 1.88319442441 0.60467479371 -0.10535485256 1
"PCA_SD_23361" -1.5507921181 -0.05913059458 0.0838149339800003 1.5261077787 1
"PCA_SD_23796" -0.50648141664 1.1864071206 -1.40118151815 0.72125581419 1
"PCA_SD_22459" -1.1198883705474 -1.0164110196442 1.6096738141358 0.5266255760558 1
"PCA_SD_24986" -1.09931316591725 0.80449698049675 0.12343348125675 0.17138270416375 1
"PCA_SD_00581" 0.931758127964999 1.930238609575 -1.541468299875 -1.320528437665 2
"PCA_SD_00308" 4.1425868467075 -0.9235474320625 -1.1384991073225 -2.0805403073225 2
"PCA_SD_01003" 2.7734505738325 0.7312921675825 -1.4779861610275 -2.0267565803875 2
"PCA_SD_00991" 0.456317220953075 1.77712686262307 -0.548544663856925 -1.68489941971922 2
"PCA_SD_02452" 2.4602220806475 0.3358854753575 -1.8060928567325 -0.9900146992725 2
"PCA_SD_02432" 2.515361277985 1.564796404505 0.824986927605 -4.905144610095 2
"PCA_SD_01226" 2.0580906047275 1.4617617297475 1.0314333644375 -4.5512856989125 2
"PCA_SD_01138" 1.58216639024635 -0.43094357534405 0.14661210170335 -1.29783491660565 2
"PCA_SD_01686" 3.7310298708725 -0.7557412463275 -1.6089760956675 -1.3663125288775 2
"PCA_SD_01746" 1.81518225528 1.73694915377 -0.41513908128 -3.13699232777 2
"PCA_SD_01745" 3.280711500855 2.006238809625 -0.108942001165 -5.178008309315 2
"PCA_SD_02172" 2.0266508282175 -0.105180082352501 -1.1366498783325 -0.784820867532501 2
"PCA_SD_02288" 3.369643155265 1.313250896555 0.817963970065001 -5.500858021885 2
"PCA_SD_02797" 2.156561712215 1.822085944315 -1.954668587825 -2.023979068705 2
"PCA_SD_02921" 2.48333659268 -0.81236351894 -0.18897406322 -1.48199901052 2
"PCA_SD_04302" 2.3093538257675 -0.4330398832325 -0.5126741582325 -1.3636397843025 2
"PCA_SD_02540" 2.544606324175 -0.610057953025001 -0.796246944825 -1.138301426325 2
"PCA_SD_02567" 3.210173816195 0.859919216985 -3.020100977875 -1.049992055305 2
"PCA_SD_08127" 3.32467294009 -0.11466477751 -0.84903430015 -2.36097386243 2
"PCA_SD_07379" 2.4218471959225 1.1486064936225 -2.5354259283775 -1.0350277611675 2
"PCA_SD_04157" 2.97929912976 1.85724470626 0.729746438799999 -5.56629027482 2
"PCA_SD_03470" 1.9887474662725 1.2675772590725 -1.8260201497475 -1.4303045755975 2
"PCA_SD_03458" 2.677929097565 -0.401190108515 -1.256254476225 -1.020484512825 2
"PCA_SD_03502" 2.186349196855 1.716833735355 -2.928914459735 -0.974268472475 2
"PCA_SD_04019" 1.2012487202025 0.1554166593825 -0.5321207824275 -0.8245445971575 2
"PCA_SD_04591" 1.6031696132425 1.2102183616725 -0.934548225767499 -1.8788397491475 2
"PCA_SD_05136" 2.47887386579 1.21763203849 0.67265807295 -4.36916397723 2
"PCA_SD_05144" 1.1873115738775 0.5912970683775 -0.764097603822501 -1.0145110384325 2
"PCA_SD_03869" 3.1918917642675 1.4671678156275 -2.7733054548625 -1.8857541250325 2
"PCA_SD_09552" 3.0293559919225 -0.4548197714975 -1.0503746925575 -1.5241615278675 2
"PCA_SD_04823" 2.79815242443425 0.47181630994425 -0.71767187021575 -2.55229686416275 2
"PCA_SD_06463" 3.3005150955225 1.6286362670925 1.0477137768225 -5.9768651394375 2
"PCA_SD_06105" 2.74152013249375 0.62682926341375 0.19173761738375 -3.56008701329125 2
"PCA_SD_08495" 0.680582466445 1.077090306435 -1.009173634045 -0.748499138835 2
"PCA_SD_08490" 2.024935098325 0.0963626061749996 -0.684053844025 -1.437243860475 2
"PCA_SD_05272" 2.8052007438225 1.1375787167225 -0.4663024644275 -3.4764769961175 2
"PCA_SD_07184" 1.09490697882 0.01901677598 0.57945774574 -1.69338150054 2
"PCA_SD_08882" 1.60360345774 1.30543751706 -0.43551915688 -2.47352181792 2
"PCA_SD_10879" 2.884540561195 1.343895859895 0.300762776594999 -4.529199197685 2
"PCA_SD_10878" 2.588440800085 1.118350672685 0.480158763284999 -4.186950236055 2
"PCA_SD_06583" 3.488352203175 -1.712786224295 -0.0196762690050001 -1.755889709875 2
"PCA_SD_07322" 1.615890535975 0.949955822954999 -0.353893287735001 -2.211953071195 2
"PCA_SD_07321" 1.4498417813475 0.835178993887499 -0.3786794104425 -1.9063413647925 2
"PCA_SD_07880" 2.5900905792075 1.8721167215775 -0.6831577698225 -3.7790495309625 2
"PCA_SD_09613" 2.26132361247 1.39384501895 -0.41793002086 -3.23723861056 2
"PCA_SD_10687" 2.659124552345 0.0860750722450003 -0.712560620954999 -2.032639003635 2
"PCA_SD_10676" 0.2647482439025 3.2061881875625 -1.5294437742175 -1.9414926572475 2
"PCA_SD_09673" 3.0824311866375 0.8358981063375 -1.7811319149225 -2.1371973780525 2
"PCA_SD_15709" 1.9692512491825 1.4579492644725 -1.2887124849675 -2.1384880286875 2
"PCA_SD_15703" 1.331430169125 0.682766434955 0.485730740075 -2.499927344155 2
"PCA_SD_15698" 1.8757652382765 2.0572629650965 0.704405543026501 -4.6374337463995 2
"PCA_SD_15697" 0.790812000074 1.435149035474 0.0603976351380001 -2.286358670686 2
